Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
3,DepositChecking,1774504151.535297,913,7,1
5,TransactSavings,1774504151.545275,905,9,1
3,DepositChecking,1774504151.555273,842,3,1
2,Balance,1774504151.566052,1105,1,1
3,DepositChecking,1774504151.575995,1029,0,1
4,SendPayment,1774504151.586307,849,6,1
3,DepositChecking,1774504151.595298,681,4,1
1,Amalgamate,1774504151.605275,564,10,1
6,WriteCheck,1774504151.616299,988,2,1
2,Balance,1774504151.626434,917,8,1
3,DepositChecking,1774504151.636322,755,5,1
1,Amalgamate,1774504151.646445,979,12,1
4,SendPayment,1774504151.657129,834,11,1
3,DepositChecking,1774504151.666954,813,13,1
2,Balance,1774504151.675356,830,14,1
2,Balance,1774504151.687405,797,15,1
3,DepositChecking,1774504151.696893,873,17,1
3,DepositChecking,1774504151.707013,776,16,1
6,WriteCheck,1774504151.715437,865,18,1
3,DepositChecking,1774504151.726294,711,19,1
6,WriteCheck,1774504151.737158,700,7,1
1,Amalgamate,1774504151.745307,1045,9,1
1,Amalgamate,1774504151.755291,855,3,1
5,TransactSavings,1774504151.765360,1284,1,1
1,Amalgamate,1774504151.776305,1047,0,1
2,Balance,1774504151.786373,835,6,1
2,Balance,1774504151.797146,862,4,1
5,TransactSavings,1774504151.806950,976,10,1
1,Amalgamate,1774504151.816993,805,2,1
6,WriteCheck,1774504151.826441,894,8,1
4,SendPayment,1774504151.837129,888,5,1
4,SendPayment,1774504151.846979,865,12,1
6,WriteCheck,1774504151.856993,830,11,1
2,Balance,1774504151.865298,860,13,1
4,SendPayment,1774504151.875309,974,14,1
3,DepositChecking,1774504151.885294,773,15,1
5,TransactSavings,1774504151.897522,1183,17,1
3,DepositChecking,1774504151.906921,974,16,1
5,TransactSavings,1774504151.916029,869,18,1
4,SendPayment,1774504151.925338,933,19,1
2,Balance,1774504151.935300,863,7,1
2,Balance,1774504151.945114,887,9,1
2,Balance,1774504151.955272,515,3,1
4,SendPayment,1774504151.965311,989,1,1
3,DepositChecking,1774504151.976327,823,0,1
5,TransactSavings,1774504151.985057,828,6,1
6,WriteCheck,1774504151.997475,579,4,1
3,DepositChecking,1774504152.005259,473,10,1
6,WriteCheck,1774504152.015248,489,2,1
5,TransactSavings,1774504152.026239,475,8,1
6,WriteCheck,1774504152.035321,549,5,1
1,Amalgamate,1774504152.047382,521,12,1
1,Amalgamate,1774504152.056923,768,11,1
4,SendPayment,1774504152.066276,581,13,1
6,WriteCheck,1774504152.075412,619,14,1
4,SendPayment,1774504152.086254,570,15,1
4,SendPayment,1774504152.095347,728,17,1
6,WriteCheck,1774504152.105322,926,16,1
4,SendPayment,1774504152.116103,1010,18,1
4,SendPayment,1774504152.125497,1048,19,1
1,Amalgamate,1774504152.135361,794,7,1
5,TransactSavings,1774504152.146815,1392,9,1
6,WriteCheck,1774504152.155301,1005,3,1
4,SendPayment,1774504152.165330,1188,1,1
2,Balance,1774504152.177356,1242,0,1
5,TransactSavings,1774504152.186916,954,6,1
5,TransactSavings,1774504152.195417,1162,4,1
3,DepositChecking,1774504152.206377,843,10,1
4,SendPayment,1774504152.216202,753,2,1
4,SendPayment,1774504152.225466,1161,8,1
6,WriteCheck,1774504152.235397,782,5,1
3,DepositChecking,1774504152.245298,728,12,1
1,Amalgamate,1774504152.257442,653,11,1
2,Balance,1774504152.266311,1091,13,1
4,SendPayment,1774504152.276271,1118,14,1
2,Balance,1774504152.285273,707,15,1
4,SendPayment,1774504152.297503,826,17,1
4,SendPayment,1774504152.306979,1057,16,1
4,SendPayment,1774504152.317043,740,18,1
3,DepositChecking,1774504152.326399,557,19,1
4,SendPayment,1774504152.337128,499,7,1
2,Balance,1774504152.346753,468,9,1
3,DepositChecking,1774504152.355281,708,3,1
5,TransactSavings,1774504152.367412,947,1,1
6,WriteCheck,1774504152.376328,997,0,1
1,Amalgamate,1774504152.385150,711,6,1
4,SendPayment,1774504152.397449,943,4,1
4,SendPayment,1774504152.406873,799,10,1
2,Balance,1774504152.415293,888,2,1
4,SendPayment,1774504152.426314,842,8,1
1,Amalgamate,1774504152.437156,924,5,1
5,TransactSavings,1774504152.446955,910,12,1
3,DepositChecking,1774504152.455328,867,11,1
2,Balance,1774504152.467332,862,13,1
4,SendPayment,1774504152.476435,910,14,1
4,SendPayment,1774504152.487124,934,15,1
2,Balance,1774504152.495381,980,17,1
3,DepositChecking,1774504152.507398,868,16,1
3,DepositChecking,1774504152.516888,872,18,1
3,DepositChecking,1774504152.525733,605,19,1
4,SendPayment,1774504152.537295,570,7,1
6,WriteCheck,1774504152.545231,436,9,1
4,SendPayment,1774504152.556299,453,3,1
5,TransactSavings,1774504152.565221,353,1,1
6,WriteCheck,1774504152.576374,299,0,1
3,DepositChecking,1774504152.586280,242,6,1
2,Balance,1774504152.597119,324,4,1
3,DepositChecking,1774504152.606906,357,10,1
6,WriteCheck,1774504152.616309,374,2,1
3,DepositChecking,1774504152.626221,307,8,1
4,SendPayment,1774504152.636261,326,5,1
5,TransactSavings,1774504152.645240,325,12,1
4,SendPayment,1774504152.655239,356,11,1
1,Amalgamate,1774504152.667375,344,13,1
1,Amalgamate,1774504152.676268,354,14,1
4,SendPayment,1774504152.687121,293,15,1
6,WriteCheck,1774504152.696899,381,17,1
5,TransactSavings,1774504152.705243,322,16,1
4,SendPayment,1774504152.715238,381,18,1
2,Balance,1774504152.726224,314,19,1
2,Balance,1774504152.735294,360,7,1
4,SendPayment,1774504152.747360,357,9,1
3,DepositChecking,1774504152.756844,348,3,1
4,SendPayment,1774504152.765765,341,1,1
1,Amalgamate,1774504152.775362,248,0,1
2,Balance,1774504152.787346,363,6,1
4,SendPayment,1774504152.796311,327,4,1
4,SendPayment,1774504152.805270,307,10,1
3,DepositChecking,1774504152.815298,317,2,1
4,SendPayment,1774504152.825302,351,8,1
1,Amalgamate,1774504152.837359,366,5,1
2,Balance,1774504152.846871,357,12,1
3,DepositChecking,1774504152.856995,338,11,1
5,TransactSavings,1774504152.866302,360,13,1
4,SendPayment,1774504152.876252,340,14,1
4,SendPayment,1774504152.887140,358,15,1
4,SendPayment,1774504152.895249,570,17,1
4,SendPayment,1774504152.907371,328,16,1
4,SendPayment,1774504152.916865,370,18,1
5,TransactSavings,1774504152.926607,426,19,1
5,TransactSavings,1774504152.937062,431,7,1
5,TransactSavings,1774504152.945271,339,9,1
6,WriteCheck,1774504152.955271,386,3,1
2,Balance,1774504152.967299,381,1,1
3,DepositChecking,1774504152.976250,521,0,1
4,SendPayment,1774504152.987201,534,6,1
6,WriteCheck,1774504152.997396,4318,4,1
4,SendPayment,1774504153.005965,818,10,1
1,Amalgamate,1774504153.017244,751,2,1
6,WriteCheck,1774504153.025753,829,8,1
4,SendPayment,1774504153.035305,803,5,1
2,Balance,1774504153.045233,724,12,1
3,DepositChecking,1774504153.055382,893,11,1
3,DepositChecking,1774504153.065249,1121,13,1
1,Amalgamate,1774504153.075542,1183,14,1
3,DepositChecking,1774504153.085317,1165,15,1
6,WriteCheck,1774504153.095113,1025,17,1
4,SendPayment,1774504153.105282,1100,16,1
2,Balance,1774504153.115329,1474,18,1
6,WriteCheck,1774504153.125323,1192,19,1
6,WriteCheck,1774504153.135344,1094,7,1
2,Balance,1774504153.145333,1183,9,1
1,Amalgamate,1774504153.157436,1122,3,1
4,SendPayment,1774504153.166901,1161,1,1
3,DepositChecking,1774504153.175522,1156,0,1
4,SendPayment,1774504153.185406,1170,6,1
3,DepositChecking,1774504153.195319,996,4,1
6,WriteCheck,1774504153.206294,917,10,1
3,DepositChecking,1774504153.216280,1084,2,1
1,Amalgamate,1774504153.225450,1271,8,1
3,DepositChecking,1774504153.236368,1116,5,1
4,SendPayment,1774504153.246379,1170,12,1
4,SendPayment,1774504153.255368,958,11,1
1,Amalgamate,1774504153.265973,1042,13,1
6,WriteCheck,1774504153.276316,1092,14,1
5,TransactSavings,1774504153.286303,1015,15,1
1,Amalgamate,1774504153.295348,1116,17,1
4,SendPayment,1774504153.307354,1062,16,1
3,DepositChecking,1774504153.316069,1012,18,1
5,TransactSavings,1774504153.326376,1067,19,1
6,WriteCheck,1774504153.335859,697,7,1
1,Amalgamate,1774504153.345328,992,9,1
6,WriteCheck,1774504153.355261,950,3,1
1,Amalgamate,1774504153.367309,1195,1,1
2,Balance,1774504153.375215,822,0,1
1,Amalgamate,1774504153.385357,864,6,1
6,WriteCheck,1774504153.395276,1129,4,1
5,TransactSavings,1774504153.405352,1158,10,1
1,Amalgamate,1774504153.415225,1252,2,1
1,Amalgamate,1774504153.425374,1121,8,1
4,SendPayment,1774504153.437420,1110,5,1
4,SendPayment,1774504153.445360,1010,12,1
6,WriteCheck,1774504153.457423,1086,11,1
4,SendPayment,1774504153.465252,1134,13,1
4,SendPayment,1774504153.476448,1156,14,1
1,Amalgamate,1774504153.485336,846,15,1
2,Balance,1774504153.496920,852,17,1
1,Amalgamate,1774504153.506951,2928,16,1
5,TransactSavings,1774504153.517171,1158,18,1
1,Amalgamate,1774504153.526553,1448,19,1
1,Amalgamate,1774504153.535447,854,7,1
2,Balance,1774504153.547425,1513,9,1
6,WriteCheck,1774504153.555405,1249,3,1
2,Balance,1774504153.565519,1243,1,1
5,TransactSavings,1774504153.575812,1108,0,1
5,TransactSavings,1774504153.585580,567,6,1
5,TransactSavings,1774504153.597300,836,4,1
2,Balance,1774504153.606890,516,10,1
1,Amalgamate,1774504153.615243,463,2,1
1,Amalgamate,1774504153.626378,537,8,1
1,Amalgamate,1774504153.635268,484,5,1
2,Balance,1774504153.647278,539,12,1
4,SendPayment,1774504153.656891,608,11,1
4,SendPayment,1774504153.667011,768,13,1
2,Balance,1774504153.676286,761,14,1
4,SendPayment,1774504153.685271,815,15,1
4,SendPayment,1774504153.695829,916,17,1
4,SendPayment,1774504153.707339,1110,16,1
6,WriteCheck,1774504153.715346,948,18,1
3,DepositChecking,1774504153.727398,976,19,1
5,TransactSavings,1774504153.735327,1673,7,1
6,WriteCheck,1774504153.745351,833,9,1
3,DepositChecking,1774504153.757399,839,3,1
4,SendPayment,1774504153.765267,847,1,1
2,Balance,1774504153.776269,713,0,1
2,Balance,1774504153.785332,832,6,1
6,WriteCheck,1774504153.796299,636,4,1
2,Balance,1774504153.805573,1096,10,1
6,WriteCheck,1774504153.817257,958,2,1
6,WriteCheck,1774504153.826380,911,8,1
3,DepositChecking,1774504153.837033,976,5,1
2,Balance,1774504153.846984,974,12,1
6,WriteCheck,1774504153.856817,1050,11,1
4,SendPayment,1774504153.867037,1104,13,1
1,Amalgamate,1774504153.876522,967,14,1
1,Amalgamate,1774504153.887108,757,15,1
4,SendPayment,1774504153.895272,776,17,1
1,Amalgamate,1774504153.907483,1233,16,1
1,Amalgamate,1774504153.916288,1062,18,1
5,TransactSavings,1774504153.926292,974,19,1
2,Balance,1774504153.937179,960,7,1
6,WriteCheck,1774504153.945328,1456,9,1
5,TransactSavings,1774504153.955284,1214,3,1
1,Amalgamate,1774504153.965314,814,1,1
4,SendPayment,1774504153.976417,1064,0,1
4,SendPayment,1774504153.987039,887,6,1
4,SendPayment,1774504153.995288,1165,4,1
6,WriteCheck,1774504154.007428,1087,10,1
3,DepositChecking,1774504154.016269,858,2,1
4,SendPayment,1774504154.025255,989,8,1
4,SendPayment,1774504154.036295,1025,5,1
4,SendPayment,1774504154.046268,1077,12,1
4,SendPayment,1774504154.055261,994,11,1
3,DepositChecking,1774504154.065931,990,13,1
4,SendPayment,1774504154.076342,1030,14,1
1,Amalgamate,1774504154.085260,1018,15,1
5,TransactSavings,1774504154.097423,1143,17,1
1,Amalgamate,1774504154.106887,1098,16,1
2,Balance,1774504154.115929,1110,18,1
3,DepositChecking,1774504154.126387,1024,19,1
1,Amalgamate,1774504154.137164,1036,7,1
4,SendPayment,1774504154.146948,1079,9,1
2,Balance,1774504154.156991,943,3,1
1,Amalgamate,1774504154.165388,3453,1,1
4,SendPayment,1774504154.175628,1209,0,1
4,SendPayment,1774504154.187243,1326,6,1
3,DepositChecking,1774504154.195291,1175,4,1
6,WriteCheck,1774504154.205265,1030,10,1
4,SendPayment,1774504154.215261,1070,2,1
2,Balance,1774504154.225590,1037,8,1
6,WriteCheck,1774504154.235871,1054,5,1
6,WriteCheck,1774504154.246322,1033,12,1
1,Amalgamate,1774504154.256310,981,11,1
4,SendPayment,1774504154.265925,1080,13,1
2,Balance,1774504154.276423,966,14,1
2,Balance,1774504154.285353,1051,15,1
2,Balance,1774504154.295818,902,17,1
4,SendPayment,1774504154.307278,1167,16,1
3,DepositChecking,1774504154.315899,860,18,1
4,SendPayment,1774504154.326289,1108,19,1
4,SendPayment,1774504154.337162,932,7,1
6,WriteCheck,1774504154.346947,957,9,1
4,SendPayment,1774504154.355253,929,3,1
1,Amalgamate,1774504154.367416,834,1,1
2,Balance,1774504154.376859,740,0,1
4,SendPayment,1774504154.387004,753,6,1
1,Amalgamate,1774504154.395290,1001,4,1
2,Balance,1774504154.405290,1045,10,1
4,SendPayment,1774504154.416807,1082,2,1
5,TransactSavings,1774504154.426375,1070,8,1
5,TransactSavings,1774504154.437153,970,5,1
5,TransactSavings,1774504154.445350,1020,12,1
2,Balance,1774504154.455260,917,11,1
6,WriteCheck,1774504154.467449,1976,13,1
1,Amalgamate,1774504154.476270,905,14,1
4,SendPayment,1774504154.486989,839,15,1
1,Amalgamate,1774504154.495330,1026,17,1
4,SendPayment,1774504154.506334,1144,16,1
5,TransactSavings,1774504154.516273,1727,18,1
5,TransactSavings,1774504154.525414,1346,19,1
4,SendPayment,1774504154.535292,1141,7,1
5,TransactSavings,1774504154.547414,1043,9,1
6,WriteCheck,1774504154.556340,1008,3,1
3,DepositChecking,1774504154.565913,1109,1,1
5,TransactSavings,1774504154.576747,1262,0,1
1,Amalgamate,1774504154.587097,1172,6,1
2,Balance,1774504154.596969,1172,4,1
2,Balance,1774504154.606989,936,10,1
1,Amalgamate,1774504154.616977,832,2,1
4,SendPayment,1774504154.626993,1137,8,1
6,WriteCheck,1774504154.636982,983,5,1
1,Amalgamate,1774504154.646423,1153,12,1
1,Amalgamate,1774504154.657128,1098,11,1
1,Amalgamate,1774504154.665790,974,13,1
4,SendPayment,1774504154.676371,984,14,1
6,WriteCheck,1774504154.686421,1079,15,1
4,SendPayment,1774504154.696791,807,17,1
4,SendPayment,1774504154.705242,793,16,1
2,Balance,1774504154.716292,1029,18,1
4,SendPayment,1774504154.726414,832,19,1
4,SendPayment,1774504154.735319,608,7,1
4,SendPayment,1774504154.747407,1192,9,1
6,WriteCheck,1774504154.755271,711,3,1
5,TransactSavings,1774504154.767344,1561,1,1
1,Amalgamate,1774504154.776321,1228,0,1
6,WriteCheck,1774504154.785269,972,6,1
6,WriteCheck,1774504154.796294,1456,4,1
1,Amalgamate,1774504154.807181,1479,10,1
5,TransactSavings,1774504154.815341,792,2,1
3,DepositChecking,1774504154.827292,970,8,1
6,WriteCheck,1774504154.836911,1059,5,1
5,TransactSavings,1774504154.847014,1132,12,1
1,Amalgamate,1774504154.855304,1416,11,1
5,TransactSavings,1774504154.865361,1284,13,1
3,DepositChecking,1774504154.875381,1489,14,1
2,Balance,1774504154.885838,1485,15,1
3,DepositChecking,1774504154.895295,1140,17,1
5,TransactSavings,1774504154.905302,967,16,1
6,WriteCheck,1774504154.916355,1835,18,1
4,SendPayment,1774504154.927180,1239,19,1
5,TransactSavings,1774504154.936313,983,7,1
4,SendPayment,1774504154.945390,1187,9,1
3,DepositChecking,1774504154.956286,1007,3,1
6,WriteCheck,1774504154.965910,1061,1,1
3,DepositChecking,1774504154.976275,976,0,1
2,Balance,1774504154.987173,1068,6,1
4,SendPayment,1774504154.996943,1117,4,1
3,DepositChecking,1774504155.005291,1176,10,1
2,Balance,1774504155.015280,968,2,1
4,SendPayment,1774504155.026469,1095,8,1
2,Balance,1774504155.037123,1032,5,1
1,Amalgamate,1774504155.045283,1112,12,1
6,WriteCheck,1774504155.055290,1016,11,1
2,Balance,1774504155.067408,999,13,1
5,TransactSavings,1774504155.075350,1130,14,1
3,DepositChecking,1774504155.086362,1011,15,1
2,Balance,1774504155.095300,943,17,1
4,SendPayment,1774504155.107417,1151,16,1
4,SendPayment,1774504155.116351,1170,18,1
4,SendPayment,1774504155.126182,873,19,1
5,TransactSavings,1774504155.137195,1036,7,1
3,DepositChecking,1774504155.146960,1310,9,1
6,WriteCheck,1774504155.155362,1187,3,1
5,TransactSavings,1774504155.165268,764,1,1
1,Amalgamate,1774504155.175293,1131,0,1
5,TransactSavings,1774504155.187459,1249,6,1
5,TransactSavings,1774504155.195247,732,4,1
6,WriteCheck,1774504155.207442,1180,10,1
1,Amalgamate,1774504155.215271,1099,2,1
6,WriteCheck,1774504155.226344,1613,8,1
6,WriteCheck,1774504155.235288,987,5,1
2,Balance,1774504155.246336,815,12,1
6,WriteCheck,1774504155.256389,1243,11,1
6,WriteCheck,1774504155.267150,1068,13,1
6,WriteCheck,1774504155.276032,1090,14,1
4,SendPayment,1774504155.285129,804,15,1
3,DepositChecking,1774504155.297454,1048,17,1
4,SendPayment,1774504155.305280,1071,16,1
1,Amalgamate,1774504155.316239,791,18,1
1,Amalgamate,1774504155.325268,843,19,1
1,Amalgamate,1774504155.337417,1095,7,1
4,SendPayment,1774504155.345275,1038,9,1
4,SendPayment,1774504155.355351,929,3,1
4,SendPayment,1774504155.365273,929,1,1
1,Amalgamate,1774504155.375331,1029,0,1
3,DepositChecking,1774504155.386265,965,6,1
5,TransactSavings,1774504155.395295,925,4,1
3,DepositChecking,1774504155.406361,2580,10,1
4,SendPayment,1774504155.417241,1264,2,1
1,Amalgamate,1774504155.426427,1221,8,1
5,TransactSavings,1774504155.437141,1023,5,1
3,DepositChecking,1774504155.445289,954,12,1
6,WriteCheck,1774504155.457419,1114,11,1
3,DepositChecking,1774504155.466887,1052,13,1
1,Amalgamate,1774504155.475407,1062,14,1
4,SendPayment,1774504155.485293,1030,15,1
6,WriteCheck,1774504155.495311,1115,17,1
5,TransactSavings,1774504155.507420,997,16,1
5,TransactSavings,1774504155.516314,1174,18,1
4,SendPayment,1774504155.525272,1091,19,1
3,DepositChecking,1774504155.536470,1428,7,1
1,Amalgamate,1774504155.545343,1268,9,1
6,WriteCheck,1774504155.555298,1136,3,1
3,DepositChecking,1774504155.566295,1323,1,1
4,SendPayment,1774504155.577072,1086,0,1
1,Amalgamate,1774504155.585285,1043,6,1
5,TransactSavings,1774504155.597423,1167,4,1
4,SendPayment,1774504155.605295,1183,10,1
1,Amalgamate,1774504155.615293,1144,2,1
1,Amalgamate,1774504155.625417,1151,8,1
3,DepositChecking,1774504155.637392,1151,5,1
4,SendPayment,1774504155.646898,1101,12,1
1,Amalgamate,1774504155.655972,2637,11,1
6,WriteCheck,1774504155.667424,1113,13,1
4,SendPayment,1774504155.674994,756,14,1
3,DepositChecking,1774504155.687509,1218,15,1
3,DepositChecking,1774504155.696913,1016,17,1
5,TransactSavings,1774504155.705241,731,16,1
4,SendPayment,1774504155.716952,947,18,1
5,TransactSavings,1774504155.726439,830,19,1
4,SendPayment,1774504155.737122,668,7,1
5,TransactSavings,1774504155.746925,607,9,1
1,Amalgamate,1774504155.755223,466,3,1
6,WriteCheck,1774504155.767383,477,1,1
1,Amalgamate,1774504155.776364,404,0,1
4,SendPayment,1774504155.787088,329,6,1
3,DepositChecking,1774504155.796938,386,4,1
3,DepositChecking,1774504155.806979,397,10,1
4,SendPayment,1774504155.816964,382,2,1
4,SendPayment,1774504155.826380,354,8,1
3,DepositChecking,1774504155.837112,350,5,1
5,TransactSavings,1774504155.846949,360,12,1
5,TransactSavings,1774504155.856950,401,11,1
