Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
5,TransactSavings,1774935363.656136,1042,0,1
6,WriteCheck,1774935363.666194,1190,14,1
1,Amalgamate,1774935363.677052,1436,1,1
5,TransactSavings,1774935363.687339,1411,16,1
6,WriteCheck,1774935363.697245,1021,3,1
4,SendPayment,1774935363.706151,1024,17,1
4,SendPayment,1774935363.717127,1003,4,1
2,Balance,1774935363.727148,2091,19,1
1,Amalgamate,1774935363.737304,1515,2,1
1,Amalgamate,1774935363.747253,926,18,1
2,Balance,1774935363.757078,830,15,1
5,TransactSavings,1774935363.767279,774,8,1
2,Balance,1774935363.777224,761,13,1
4,SendPayment,1774935363.786141,1262,10,1
1,Amalgamate,1774935363.796211,859,6,1
5,TransactSavings,1774935363.807110,746,5,1
3,DepositChecking,1774935363.817259,685,9,1
5,TransactSavings,1774935363.827232,790,12,1
4,SendPayment,1774935363.837188,788,7,1
6,WriteCheck,1774935363.847243,721,11,1
2,Balance,1774935363.857232,915,0,1
4,SendPayment,1774935363.866117,777,14,1
1,Amalgamate,1774935363.876142,563,1,1
2,Balance,1774935363.887471,633,16,1
4,SendPayment,1774935363.897167,614,3,1
6,WriteCheck,1774935363.907240,608,17,1
6,WriteCheck,1774935363.917223,676,4,1
4,SendPayment,1774935363.926147,712,19,1
2,Balance,1774935363.937498,744,2,1
3,DepositChecking,1774935363.947218,1236,18,1
2,Balance,1774935363.957094,966,15,1
1,Amalgamate,1774935363.967284,976,8,1
2,Balance,1774935363.976430,964,13,1
5,TransactSavings,1774935363.987171,824,10,1
4,SendPayment,1774935363.997035,862,6,1
3,DepositChecking,1774935364.007287,871,5,1
6,WriteCheck,1774935364.016119,1498,9,1
6,WriteCheck,1774935364.027231,1442,12,1
3,DepositChecking,1774935364.036123,1469,7,1
3,DepositChecking,1774935364.047565,1359,11,1
4,SendPayment,1774935364.055683,1440,0,1
6,WriteCheck,1774935364.066121,1431,14,1
6,WriteCheck,1774935364.076209,1953,1,1
5,TransactSavings,1774935364.086182,1427,16,1
6,WriteCheck,1774935364.097535,1436,3,1
3,DepositChecking,1774935364.107158,1626,17,1
1,Amalgamate,1774935364.117282,1481,4,1
5,TransactSavings,1774935364.127261,1444,19,1
4,SendPayment,1774935364.136201,1597,2,1
4,SendPayment,1774935364.147553,1736,18,1
2,Balance,1774935364.157190,2015,15,1
5,TransactSavings,1774935364.167077,1318,8,1
1,Amalgamate,1774935364.177298,1654,13,1
6,WriteCheck,1774935364.186122,3209,10,1
5,TransactSavings,1774935364.195520,1339,6,1
6,WriteCheck,1774935364.207393,1355,5,1
3,DepositChecking,1774935364.216176,2474,9,1
3,DepositChecking,1774935364.227548,1369,12,1
3,DepositChecking,1774935364.237202,1538,7,1
3,DepositChecking,1774935364.247294,1423,11,1
4,SendPayment,1774935364.256235,1447,0,1
6,WriteCheck,1774935364.267126,1467,14,1
6,WriteCheck,1774935364.277323,1506,1,1
1,Amalgamate,1774935364.286097,1743,16,1
2,Balance,1774935364.296169,1149,3,1
4,SendPayment,1774935364.305812,1101,17,1
3,DepositChecking,1774935364.316210,1595,4,1
4,SendPayment,1774935364.326165,1244,19,1
4,SendPayment,1774935364.336153,1574,2,1
2,Balance,1774935364.346192,1598,18,1
1,Amalgamate,1774935364.356757,1119,15,1
1,Amalgamate,1774935364.366562,1110,8,1
2,Balance,1774935364.376109,845,13,1
6,WriteCheck,1774935364.386193,1146,10,1
4,SendPayment,1774935364.395539,1028,6,1
1,Amalgamate,1774935364.407158,959,5,1
6,WriteCheck,1774935364.416163,1025,9,1
3,DepositChecking,1774935364.426813,982,12,1
2,Balance,1774935364.437153,1281,7,1
1,Amalgamate,1774935364.447119,1034,11,1
4,SendPayment,1774935364.456120,929,0,1
6,WriteCheck,1774935364.466000,1191,14,1
4,SendPayment,1774935364.475876,1024,1,1
3,DepositChecking,1774935364.487488,1421,16,1
4,SendPayment,1774935364.497209,1415,3,1
2,Balance,1774935364.507165,1389,17,1
6,WriteCheck,1774935364.516216,1362,4,1
5,TransactSavings,1774935364.526275,1494,19,1
6,WriteCheck,1774935364.537208,1531,2,1
1,Amalgamate,1774935364.547265,1039,18,1
1,Amalgamate,1774935364.557256,1508,15,1
3,DepositChecking,1774935364.567260,1389,8,1
5,TransactSavings,1774935364.577271,1456,13,1
4,SendPayment,1774935364.586200,1536,10,1
6,WriteCheck,1774935364.597543,1428,6,1
5,TransactSavings,1774935364.607155,1409,5,1
4,SendPayment,1774935364.617288,1554,9,1
4,SendPayment,1774935364.627252,1466,12,1
2,Balance,1774935364.637271,1463,7,1
5,TransactSavings,1774935364.646195,1632,11,1
4,SendPayment,1774935364.656121,1201,0,1
5,TransactSavings,1774935364.666183,1081,14,1
2,Balance,1774935364.676160,1073,1,1
5,TransactSavings,1774935364.686172,1194,16,1
6,WriteCheck,1774935364.697531,1281,3,1
2,Balance,1774935364.706397,1398,17,1
5,TransactSavings,1774935364.717503,1562,4,1
4,SendPayment,1774935364.726222,1648,19,1
4,SendPayment,1774935364.737536,1754,2,1
6,WriteCheck,1774935364.747177,851,18,1
5,TransactSavings,1774935364.756094,766,15,1
5,TransactSavings,1774935364.767185,625,8,1
4,SendPayment,1774935364.776111,612,13,1
1,Amalgamate,1774935364.786090,660,10,1
4,SendPayment,1774935364.797550,1003,6,1
5,TransactSavings,1774935364.806136,800,5,1
2,Balance,1774935364.817525,908,9,1
1,Amalgamate,1774935364.827169,961,12,1
4,SendPayment,1774935364.837260,1005,7,1
5,TransactSavings,1774935364.847250,1501,11,1
2,Balance,1774935364.857238,960,0,1
3,DepositChecking,1774935364.866274,882,14,1
4,SendPayment,1774935364.877471,557,1,1
1,Amalgamate,1774935364.887131,449,16,1
6,WriteCheck,1774935364.897242,415,3,1
2,Balance,1774935364.906108,585,17,1
3,DepositChecking,1774935364.917515,582,4,1
2,Balance,1774935364.926098,480,19,1
2,Balance,1774935364.936101,509,2,1
4,SendPayment,1774935364.946139,464,18,1
1,Amalgamate,1774935364.957123,549,15,1
3,DepositChecking,1774935364.967253,550,8,1
4,SendPayment,1774935364.976357,531,13,1
5,TransactSavings,1774935364.985608,588,10,1
4,SendPayment,1774935364.996156,540,6,1
6,WriteCheck,1774935365.006133,673,5,1
6,WriteCheck,1774935365.016139,585,9,1
3,DepositChecking,1774935365.026339,617,12,1
6,WriteCheck,1774935365.036181,657,7,1
6,WriteCheck,1774935365.047503,733,11,1
3,DepositChecking,1774935365.056181,677,0,1
2,Balance,1774935365.066169,2867,14,1
5,TransactSavings,1774935365.077509,693,1,1
6,WriteCheck,1774935365.085243,653,16,1
4,SendPayment,1774935365.096222,1027,3,1
6,WriteCheck,1774935365.106161,536,17,1
1,Amalgamate,1774935365.116134,635,4,1
5,TransactSavings,1774935365.126102,540,19,1
1,Amalgamate,1774935365.136068,525,2,1
3,DepositChecking,1774935365.146136,557,18,1
4,SendPayment,1774935365.157104,615,15,1
1,Amalgamate,1774935365.166138,730,8,1
1,Amalgamate,1774935365.176139,695,13,1
3,DepositChecking,1774935365.186203,644,10,1
5,TransactSavings,1774935365.196142,714,6,1
6,WriteCheck,1774935365.207093,1242,5,1
3,DepositChecking,1774935365.217312,1423,9,1
4,SendPayment,1774935365.227152,959,12,1
3,DepositChecking,1774935365.236154,903,7,1
3,DepositChecking,1774935365.247524,859,11,1
4,SendPayment,1774935365.257164,963,0,1
6,WriteCheck,1774935365.267269,1083,14,1
4,SendPayment,1774935365.275623,1313,1,1
4,SendPayment,1774935365.287699,1250,16,1
6,WriteCheck,1774935365.296053,936,3,1
4,SendPayment,1774935365.305647,1095,17,1
3,DepositChecking,1774935365.316176,1074,4,1
6,WriteCheck,1774935365.326563,1536,19,1
3,DepositChecking,1774935365.336185,1248,2,1
4,SendPayment,1774935365.346154,1001,18,1
6,WriteCheck,1774935365.356206,1694,15,1
4,SendPayment,1774935365.366148,1050,8,1
3,DepositChecking,1774935365.375853,1041,13,1
4,SendPayment,1774935365.385788,781,10,1
6,WriteCheck,1774935365.397155,811,6,1
3,DepositChecking,1774935365.406115,642,5,1
4,SendPayment,1774935365.416104,617,9,1
4,SendPayment,1774935365.426143,521,12,1
2,Balance,1774935365.437508,600,7,1
6,WriteCheck,1774935365.446144,533,11,1
6,WriteCheck,1774935365.456137,578,0,1
2,Balance,1774935365.467515,599,14,1
1,Amalgamate,1774935365.476149,619,1,1
2,Balance,1774935365.486135,545,16,1
4,SendPayment,1774935365.497516,723,3,1
6,WriteCheck,1774935365.506133,652,17,1
3,DepositChecking,1774935365.517241,657,4,1
4,SendPayment,1774935365.527272,1206,19,1
5,TransactSavings,1774935365.536101,926,2,1
2,Balance,1774935365.547530,909,18,1
2,Balance,1774935365.555504,901,15,1
4,SendPayment,1774935365.567529,973,8,1
3,DepositChecking,1774935365.575471,1125,13,1
5,TransactSavings,1774935365.586298,3498,10,1
4,SendPayment,1774935365.597119,1489,6,1
3,DepositChecking,1774935365.606943,1107,5,1
3,DepositChecking,1774935365.616148,1371,9,1
4,SendPayment,1774935365.626153,1547,12,1
5,TransactSavings,1774935365.636164,1394,7,1
2,Balance,1774935365.647532,1411,11,1
3,DepositChecking,1774935365.657091,1378,0,1
4,SendPayment,1774935365.667204,1416,14,1
4,SendPayment,1774935365.677282,1313,1,1
4,SendPayment,1774935365.686239,1365,16,1
1,Amalgamate,1774935365.697524,1438,3,1
6,WriteCheck,1774935365.707060,1133,17,1
4,SendPayment,1774935365.717284,1098,4,1
1,Amalgamate,1774935365.726148,1074,19,1
5,TransactSavings,1774935365.737162,1153,2,1
4,SendPayment,1774935365.747116,1515,18,1
1,Amalgamate,1774935365.757154,1584,15,1
4,SendPayment,1774935365.766155,1544,8,1
3,DepositChecking,1774935365.776170,1538,13,1
4,SendPayment,1774935365.787540,1536,10,1
4,SendPayment,1774935365.795287,1522,6,1
4,SendPayment,1774935365.806121,1422,5,1
4,SendPayment,1774935365.817236,1502,9,1
5,TransactSavings,1774935365.826145,1545,12,1
4,SendPayment,1774935365.835364,1476,7,1
2,Balance,1774935365.846129,1001,11,1
4,SendPayment,1774935365.856206,1380,0,1
6,WriteCheck,1774935365.867530,1334,14,1
6,WriteCheck,1774935365.877167,999,1,1
6,WriteCheck,1774935365.887288,1662,16,1
2,Balance,1774935365.897246,988,3,1
2,Balance,1774935365.907089,1283,17,1
6,WriteCheck,1774935365.917176,1335,4,1
3,DepositChecking,1774935365.926123,1529,19,1
5,TransactSavings,1774935365.936676,1029,2,1
2,Balance,1774935365.947173,1000,18,1
3,DepositChecking,1774935365.957097,1003,15,1
6,WriteCheck,1774935365.966133,1079,8,1
6,WriteCheck,1774935365.976159,1387,13,1
1,Amalgamate,1774935365.986150,1544,10,1
5,TransactSavings,1774935365.997047,1250,6,1
3,DepositChecking,1774935366.005884,1200,5,1
