Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
6,WriteCheck,1774936225.815113,869,1,1
2,Balance,1774936225.825191,792,5,1
2,Balance,1774936225.835120,792,7,1
4,SendPayment,1774936225.845194,817,4,1
6,WriteCheck,1774936225.855150,969,12,1
1,Amalgamate,1774936225.864622,800,6,1
2,Balance,1774936225.877102,648,0,1
2,Balance,1774936225.885140,1021,9,1
4,SendPayment,1774936225.896995,1224,8,1
5,TransactSavings,1774936225.906130,938,11,1
4,SendPayment,1774936225.916697,905,10,1
4,SendPayment,1774936225.926564,922,13,1
2,Balance,1774936225.935046,660,14,1
2,Balance,1774936225.946958,641,16,1
4,SendPayment,1774936225.955177,977,15,1
6,WriteCheck,1774936225.965127,1014,17,1
6,WriteCheck,1774936225.975100,760,18,1
3,DepositChecking,1774936225.985706,623,19,1
4,SendPayment,1774936225.995112,946,2,1
6,WriteCheck,1774936226.005147,759,3,1
4,SendPayment,1774936226.015156,582,1,1
5,TransactSavings,1774936226.026546,823,5,1
5,TransactSavings,1774936226.035124,809,7,1
4,SendPayment,1774936226.045106,854,4,1
5,TransactSavings,1774936226.055103,787,12,1
5,TransactSavings,1774936226.066333,745,6,1
2,Balance,1774936226.076664,966,0,1
2,Balance,1774936226.086568,799,9,1
4,SendPayment,1774936226.095184,788,8,1
2,Balance,1774936226.106945,839,11,1
2,Balance,1774936226.115107,817,10,1
5,TransactSavings,1774936226.126953,807,13,1
5,TransactSavings,1774936226.136502,775,14,1
4,SendPayment,1774936226.145937,999,16,1
4,SendPayment,1774936226.156714,877,15,1
2,Balance,1774936226.165639,831,17,1
2,Balance,1774936226.176839,999,18,1
3,DepositChecking,1774936226.185134,747,19,1
3,DepositChecking,1774936226.195102,942,2,1
5,TransactSavings,1774936226.206959,768,3,1
5,TransactSavings,1774936226.215122,740,1,1
4,SendPayment,1774936226.225107,782,5,1
3,DepositChecking,1774936226.236162,1042,7,1
4,SendPayment,1774936226.246696,936,4,1
4,SendPayment,1774936226.256200,1051,12,1
3,DepositChecking,1774936226.264843,2778,6,1
6,WriteCheck,1774936226.277169,2091,0,1
4,SendPayment,1774936226.286170,774,9,1
3,DepositChecking,1774936226.296680,643,8,1
6,WriteCheck,1774936226.306564,1064,11,1
4,SendPayment,1774936226.315040,753,10,1
2,Balance,1774936226.325105,688,13,1
4,SendPayment,1774936226.335157,467,14,1
1,Amalgamate,1774936226.346571,630,16,1
2,Balance,1774936226.355109,761,15,1
1,Amalgamate,1774936226.365105,841,17,1
4,SendPayment,1774936226.376148,858,18,1
5,TransactSavings,1774936226.385890,892,19,1
3,DepositChecking,1774936226.396768,976,2,1
1,Amalgamate,1774936226.405106,875,3,1
4,SendPayment,1774936226.416952,784,1,1
6,WriteCheck,1774936226.425194,797,5,1
1,Amalgamate,1774936226.435112,841,7,1
4,SendPayment,1774936226.445145,857,4,1
5,TransactSavings,1774936226.456942,762,12,1
2,Balance,1774936226.466498,761,6,1
4,SendPayment,1774936226.476589,673,0,1
6,WriteCheck,1774936226.485888,826,9,1
5,TransactSavings,1774936226.495199,926,8,1
4,SendPayment,1774936226.505143,957,11,1
6,WriteCheck,1774936226.515813,784,10,1
2,Balance,1774936226.525103,665,13,1
6,WriteCheck,1774936226.535925,804,14,1
3,DepositChecking,1774936226.546774,775,16,1
5,TransactSavings,1774936226.556542,768,15,1
4,SendPayment,1774936226.565627,773,17,1
6,WriteCheck,1774936226.576825,900,18,1
4,SendPayment,1774936226.585201,815,19,1
1,Amalgamate,1774936226.595096,915,2,1
6,WriteCheck,1774936226.605107,765,3,1
4,SendPayment,1774936226.615152,763,1,1
6,WriteCheck,1774936226.626218,766,5,1
4,SendPayment,1774936226.635943,861,7,1
2,Balance,1774936226.646758,742,4,1
2,Balance,1774936226.655104,758,12,1
6,WriteCheck,1774936226.666949,784,6,1
3,DepositChecking,1774936226.676489,755,0,1
5,TransactSavings,1774936226.686609,768,9,1
5,TransactSavings,1774936226.695101,722,8,1
4,SendPayment,1774936226.706638,933,11,1
1,Amalgamate,1774936226.716190,823,10,1
1,Amalgamate,1774936226.725206,818,13,1
4,SendPayment,1774936226.736130,783,14,1
6,WriteCheck,1774936226.746710,900,16,1
2,Balance,1774936226.755113,977,15,1
5,TransactSavings,1774936226.766955,829,17,1
4,SendPayment,1774936226.776498,859,18,1
2,Balance,1774936226.785107,823,19,1
6,WriteCheck,1774936226.795104,860,2,1
1,Amalgamate,1774936226.806977,846,3,1
1,Amalgamate,1774936226.816484,853,1,1
1,Amalgamate,1774936226.826607,873,5,1
4,SendPayment,1774936226.836265,742,7,1
6,WriteCheck,1774936226.845117,836,4,1
3,DepositChecking,1774936226.855107,799,12,1
4,SendPayment,1774936226.865177,732,6,1
3,DepositChecking,1774936226.876204,777,0,1
5,TransactSavings,1774936226.885251,728,9,1
3,DepositChecking,1774936226.895187,775,8,1
5,TransactSavings,1774936226.906138,873,11,1
4,SendPayment,1774936226.916254,851,10,1
1,Amalgamate,1774936226.926020,719,13,1
1,Amalgamate,1774936226.936719,886,14,1
3,DepositChecking,1774936226.945232,749,16,1
4,SendPayment,1774936226.955166,722,15,1
1,Amalgamate,1774936226.965630,1010,17,1
5,TransactSavings,1774936226.976066,804,18,1
3,DepositChecking,1774936226.986391,621,19,1
4,SendPayment,1774936226.995098,631,2,1
5,TransactSavings,1774936227.006199,942,3,1
3,DepositChecking,1774936227.016686,823,1,1
1,Amalgamate,1774936227.026553,922,5,1
5,TransactSavings,1774936227.036140,874,7,1
1,Amalgamate,1774936227.046128,880,4,1
4,SendPayment,1774936227.056700,808,12,1
5,TransactSavings,1774936227.066551,764,6,1
2,Balance,1774936227.076608,977,0,1
6,WriteCheck,1774936227.086193,791,9,1
4,SendPayment,1774936227.096163,852,8,1
2,Balance,1774936227.105095,886,11,1
1,Amalgamate,1774936227.116959,866,10,1
1,Amalgamate,1774936227.125106,919,13,1
2,Balance,1774936227.136957,872,14,1
2,Balance,1774936227.145195,1020,16,1
2,Balance,1774936227.156162,939,15,1
2,Balance,1774936227.166146,1248,17,1
4,SendPayment,1774936227.176727,1114,18,1
3,DepositChecking,1774936227.186187,1000,19,1
5,TransactSavings,1774936227.196692,903,2,1
2,Balance,1774936227.206569,1184,3,1
1,Amalgamate,1774936227.215118,955,1,1
3,DepositChecking,1774936227.225107,872,5,1
4,SendPayment,1774936227.236140,843,7,1
2,Balance,1774936227.246709,835,4,1
6,WriteCheck,1774936227.255102,791,12,1
2,Balance,1774936227.266953,764,6,1
4,SendPayment,1774936227.275158,912,0,1
1,Amalgamate,1774936227.285123,831,9,1
4,SendPayment,1774936227.295107,798,8,1
6,WriteCheck,1774936227.306955,819,11,1
4,SendPayment,1774936227.315102,810,10,1
4,SendPayment,1774936227.326946,878,13,1
5,TransactSavings,1774936227.335137,734,14,1
3,DepositChecking,1774936227.345104,799,16,1
2,Balance,1774936227.355114,779,15,1
4,SendPayment,1774936227.366300,757,17,1
5,TransactSavings,1774936227.376652,882,18,1
6,WriteCheck,1774936227.386267,1101,19,1
2,Balance,1774936227.395171,844,2,1
4,SendPayment,1774936227.406974,767,3,1
4,SendPayment,1774936227.416482,787,1,1
4,SendPayment,1774936227.425110,850,5,1
5,TransactSavings,1774936227.435725,745,7,1
5,TransactSavings,1774936227.446790,822,4,1
1,Amalgamate,1774936227.455119,1059,12,1
2,Balance,1774936227.465092,646,6,1
6,WriteCheck,1774936227.476958,963,0,1
2,Balance,1774936227.485353,842,9,1
4,SendPayment,1774936227.495192,895,8,1
6,WriteCheck,1774936227.505104,802,11,1
1,Amalgamate,1774936227.515121,789,10,1
3,DepositChecking,1774936227.526296,766,13,1
3,DepositChecking,1774936227.536664,809,14,1
4,SendPayment,1774936227.546586,820,16,1
1,Amalgamate,1774936227.555097,897,15,1
1,Amalgamate,1774936227.565094,742,17,1
5,TransactSavings,1774936227.575132,828,18,1
4,SendPayment,1774936227.586217,942,19,1
5,TransactSavings,1774936227.595108,875,2,1
4,SendPayment,1774936227.606955,874,3,1
3,DepositChecking,1774936227.615101,740,1,1
3,DepositChecking,1774936227.626128,786,5,1
6,WriteCheck,1774936227.635129,562,7,1
1,Amalgamate,1774936227.646876,724,4,1
3,DepositChecking,1774936227.655108,915,12,1
2,Balance,1774936227.665185,805,6,1
5,TransactSavings,1774936227.675084,592,0,1
1,Amalgamate,1774936227.684988,788,9,1
4,SendPayment,1774936227.695099,721,8,1
2,Balance,1774936227.706144,633,11,1
2,Balance,1774936227.715025,569,10,1
4,SendPayment,1774936227.726978,1101,13,1
6,WriteCheck,1774936227.735869,791,14,1
5,TransactSavings,1774936227.746770,859,16,1
5,TransactSavings,1774936227.755109,857,15,1
1,Amalgamate,1774936227.766933,651,17,1
3,DepositChecking,1774936227.775228,917,18,1
4,SendPayment,1774936227.786920,815,19,1
6,WriteCheck,1774936227.796507,896,2,1
4,SendPayment,1774936227.805147,873,3,1
4,SendPayment,1774936227.815199,785,1,1
5,TransactSavings,1774936227.826950,855,5,1
4,SendPayment,1774936227.836141,856,7,1
2,Balance,1774936227.845101,748,4,1
3,DepositChecking,1774936227.856949,834,12,1
3,DepositChecking,1774936227.866484,780,6,1
3,DepositChecking,1774936227.875116,831,0,1
4,SendPayment,1774936227.886094,816,9,1
2,Balance,1774936227.895098,766,8,1
4,SendPayment,1774936227.906962,825,11,1
4,SendPayment,1774936227.916187,758,10,1
2,Balance,1774936227.925095,781,13,1
1,Amalgamate,1774936227.935111,788,14,1
2,Balance,1774936227.946328,849,16,1
2,Balance,1774936227.956637,803,15,1
3,DepositChecking,1774936227.965108,735,17,1
5,TransactSavings,1774936227.975181,627,18,1
6,WriteCheck,1774936227.985870,780,19,1
2,Balance,1774936227.995201,936,2,1
3,DepositChecking,1774936228.005129,856,3,1
4,SendPayment,1774936228.016946,826,1,1
3,DepositChecking,1774936228.025189,857,5,1
3,DepositChecking,1774936228.034969,451,7,1
3,DepositChecking,1774936228.046827,713,4,1
2,Balance,1774936228.056515,867,12,1
6,WriteCheck,1774936228.065162,732,6,1
4,SendPayment,1774936228.075158,957,0,1
3,DepositChecking,1774936228.086228,831,9,1
4,SendPayment,1774936228.096290,838,8,1
2,Balance,1774936228.105114,864,11,1
3,DepositChecking,1774936228.115122,792,10,1
3,DepositChecking,1774936228.126185,855,13,1
3,DepositChecking,1774936228.136684,843,14,1
2,Balance,1774936228.145593,801,16,1
4,SendPayment,1774936228.156838,848,15,1
4,SendPayment,1774936228.165098,776,17,1
4,SendPayment,1774936228.176344,919,18,1
4,SendPayment,1774936228.186652,847,19,1
1,Amalgamate,1774936228.196574,991,2,1
5,TransactSavings,1774936228.206585,846,3,1
6,WriteCheck,1774936228.216574,740,1,1
1,Amalgamate,1774936228.226655,874,5,1
2,Balance,1774936228.235633,665,7,1
6,WriteCheck,1774936228.246970,974,4,1
2,Balance,1774936228.256473,840,12,1
5,TransactSavings,1774936228.266594,865,6,1
1,Amalgamate,1774936228.276566,886,0,1
4,SendPayment,1774936228.286283,798,9,1
2,Balance,1774936228.296642,788,8,1
2,Balance,1774936228.305184,823,11,1
3,DepositChecking,1774936228.316913,732,10,1
3,DepositChecking,1774936228.325156,823,13,1
2,Balance,1774936228.335090,791,14,1
4,SendPayment,1774936228.346160,796,16,1
4,SendPayment,1774936228.356185,1217,15,1
6,WriteCheck,1774936228.366679,914,17,1
5,TransactSavings,1774936228.376541,825,18,1
5,TransactSavings,1774936228.385854,854,19,1
4,SendPayment,1774936228.395135,916,2,1
2,Balance,1774936228.405091,865,3,1
1,Amalgamate,1774936228.415133,825,1,1
1,Amalgamate,1774936228.425185,925,5,1
6,WriteCheck,1774936228.436918,879,7,1
4,SendPayment,1774936228.445113,753,4,1
5,TransactSavings,1774936228.456955,664,12,1
4,SendPayment,1774936228.465283,671,6,1
1,Amalgamate,1774936228.474901,716,0,1
2,Balance,1774936228.484748,559,9,1
4,SendPayment,1774936228.496586,698,8,1
4,SendPayment,1774936228.506270,959,11,1
3,DepositChecking,1774936228.516666,796,10,1
2,Balance,1774936228.526559,875,13,1
1,Amalgamate,1774936228.536589,860,14,1
4,SendPayment,1774936228.546581,886,16,1
6,WriteCheck,1774936228.556574,1013,15,1
4,SendPayment,1774936228.565089,683,17,1
4,SendPayment,1774936228.576939,887,18,1
1,Amalgamate,1774936228.584701,854,19,1
2,Balance,1774936228.597054,977,2,1
6,WriteCheck,1774936228.606461,967,3,1
5,TransactSavings,1774936228.615165,785,1,1
5,TransactSavings,1774936228.626924,791,5,1
4,SendPayment,1774936228.636496,876,7,1
5,TransactSavings,1774936228.646606,771,4,1
4,SendPayment,1774936228.655089,776,12,1
2,Balance,1774936228.666248,749,6,1
1,Amalgamate,1774936228.675086,863,0,1
6,WriteCheck,1774936228.686091,800,9,1
5,TransactSavings,1774936228.696179,752,8,1
1,Amalgamate,1774936228.705110,928,11,1
5,TransactSavings,1774936228.716935,575,10,1
6,WriteCheck,1774936228.724899,670,13,1
5,TransactSavings,1774936228.735833,525,14,1
3,DepositChecking,1774936228.746598,730,16,1
6,WriteCheck,1774936228.755107,700,15,1
6,WriteCheck,1774936228.765090,536,17,1
6,WriteCheck,1774936228.776007,523,18,1
5,TransactSavings,1774936228.786709,893,19,1
4,SendPayment,1774936228.795090,840,2,1
1,Amalgamate,1774936228.806182,1055,3,1
4,SendPayment,1774936228.815082,760,1,1
4,SendPayment,1774936228.826137,826,5,1
4,SendPayment,1774936228.835088,788,7,1
3,DepositChecking,1774936228.845089,830,4,1
6,WriteCheck,1774936228.855093,838,12,1
3,DepositChecking,1774936228.865090,811,6,1
3,DepositChecking,1774936228.875098,588,0,1
2,Balance,1774936228.886097,790,9,1
6,WriteCheck,1774936228.895601,893,8,1
4,SendPayment,1774936228.905109,988,11,1
3,DepositChecking,1774936228.916939,784,10,1
4,SendPayment,1774936228.926474,709,13,1
1,Amalgamate,1774936228.936600,891,14,1
2,Balance,1774936228.945274,754,16,1
1,Amalgamate,1774936228.956106,920,15,1
6,WriteCheck,1774936228.965077,674,17,1
3,DepositChecking,1774936228.976110,652,18,1
6,WriteCheck,1774936228.985089,837,19,1
5,TransactSavings,1774936228.995093,877,2,1
2,Balance,1774936229.006220,998,3,1
4,SendPayment,1774936229.016126,615,1,1
3,DepositChecking,1774936229.026620,763,5,1
1,Amalgamate,1774936229.034994,770,7,1
3,DepositChecking,1774936229.046119,874,4,1
5,TransactSavings,1774936229.055083,843,12,1
5,TransactSavings,1774936229.066138,790,6,1
2,Balance,1774936229.076692,975,0,1
4,SendPayment,1774936229.086105,834,9,1
5,TransactSavings,1774936229.096689,829,8,1
2,Balance,1774936229.106548,880,11,1
3,DepositChecking,1774936229.116572,773,10,1
5,TransactSavings,1774936229.126569,840,13,1
4,SendPayment,1774936229.136572,828,14,1
1,Amalgamate,1774936229.146570,934,16,1
6,WriteCheck,1774936229.156569,809,15,1
2,Balance,1774936229.165089,742,17,1
3,DepositChecking,1774936229.176648,683,18,1
5,TransactSavings,1774936229.186086,671,19,1
4,SendPayment,1774936229.195102,937,2,1
1,Amalgamate,1774936229.206967,1023,3,1
5,TransactSavings,1774936229.215141,757,1,1
2,Balance,1774936229.225092,831,5,1
2,Balance,1774936229.235084,788,7,1
6,WriteCheck,1774936229.245089,879,4,1
5,TransactSavings,1774936229.256702,877,12,1
4,SendPayment,1774936229.266562,919,6,1
6,WriteCheck,1774936229.275090,857,0,1
4,SendPayment,1774936229.285099,857,9,1
2,Balance,1774936229.296943,830,8,1
5,TransactSavings,1774936229.305101,795,11,1
3,DepositChecking,1774936229.315596,745,10,1
5,TransactSavings,1774936229.326816,889,13,1
5,TransactSavings,1774936229.335112,798,14,1
6,WriteCheck,1774936229.345099,828,16,1
1,Amalgamate,1774936229.355088,892,15,1
3,DepositChecking,1774936229.366135,835,17,1
1,Amalgamate,1774936229.375999,627,18,1
5,TransactSavings,1774936229.386715,506,19,1
6,WriteCheck,1774936229.396509,444,2,1
5,TransactSavings,1774936229.406559,380,3,1
5,TransactSavings,1774936229.416106,361,1,1
3,DepositChecking,1774936229.425110,328,5,1
6,WriteCheck,1774936229.436082,290,7,1
6,WriteCheck,1774936229.446652,330,4,1
5,TransactSavings,1774936229.456502,322,12,1
5,TransactSavings,1774936229.465065,328,6,1
5,TransactSavings,1774936229.476910,313,0,1
2,Balance,1774936229.486085,310,9,1
6,WriteCheck,1774936229.496645,341,8,1
5,TransactSavings,1774936229.506530,442,11,1
5,TransactSavings,1774936229.516551,370,10,1
6,WriteCheck,1774936229.525061,595,13,1
3,DepositChecking,1774936229.535055,350,14,1
3,DepositChecking,1774936229.545049,412,16,1
2,Balance,1774936229.555050,306,15,1
5,TransactSavings,1774936229.565051,276,17,1
1,Amalgamate,1774936229.575112,387,18,1
5,TransactSavings,1774936229.586184,348,19,1
2,Balance,1774936229.596631,340,2,1
4,SendPayment,1774936229.605088,364,3,1
4,SendPayment,1774936229.616928,343,1,1
3,DepositChecking,1774936229.626437,319,5,1
2,Balance,1774936229.636099,346,7,1
4,SendPayment,1774936229.646639,317,4,1
6,WriteCheck,1774936229.656507,314,12,1
4,SendPayment,1774936229.666536,325,6,1
3,DepositChecking,1774936229.676562,351,0,1
4,SendPayment,1774936229.686537,331,9,1
1,Amalgamate,1774936229.695148,365,8,1
6,WriteCheck,1774936229.705107,344,11,1
3,DepositChecking,1774936229.715113,338,10,1
3,DepositChecking,1774936229.726119,344,13,1
3,DepositChecking,1774936229.735084,351,14,1
5,TransactSavings,1774936229.744558,380,16,1
6,WriteCheck,1774936229.755086,378,15,1
4,SendPayment,1774936229.766923,375,17,1
4,SendPayment,1774936229.776444,391,18,1
1,Amalgamate,1774936229.786094,420,19,1
4,SendPayment,1774936229.796659,410,2,1
4,SendPayment,1774936229.805065,536,3,1
4,SendPayment,1774936229.814699,543,1,1
3,DepositChecking,1774936229.824649,473,5,1
3,DepositChecking,1774936229.836501,466,7,1
6,WriteCheck,1774936229.846566,485,4,1
4,SendPayment,1774936229.856568,832,12,1
2,Balance,1774936229.866569,769,6,1
2,Balance,1774936229.876570,851,0,1
4,SendPayment,1774936229.886175,894,9,1
3,DepositChecking,1774936229.895103,884,8,1
2,Balance,1774936229.906177,1198,11,1
2,Balance,1774936229.916376,1011,10,1
4,SendPayment,1774936229.926634,891,13,1
3,DepositChecking,1774936229.935844,754,14,1
5,TransactSavings,1774936229.946799,795,16,1
6,WriteCheck,1774936229.956515,803,15,1
4,SendPayment,1774936229.965084,726,17,1
6,WriteCheck,1774936229.976061,587,18,1
1,Amalgamate,1774936229.986707,655,19,1
1,Amalgamate,1774936229.995187,847,2,1
6,WriteCheck,1774936230.006946,866,3,1
1,Amalgamate,1774936230.014917,958,1,1
4,SendPayment,1774936230.025080,653,5,1
4,SendPayment,1774936230.035857,983,7,1
2,Balance,1774936230.046749,771,4,1
3,DepositChecking,1774936230.056508,545,12,1
4,SendPayment,1774936230.065102,563,6,1
5,TransactSavings,1774936230.075193,941,0,1
4,SendPayment,1774936230.086925,987,9,1
4,SendPayment,1774936230.096484,790,8,1
2,Balance,1774936230.106587,632,11,1
6,WriteCheck,1774936230.115091,594,10,1
2,Balance,1774936230.126979,947,13,1
3,DepositChecking,1774936230.136084,736,14,1
1,Amalgamate,1774936230.146184,895,16,1
2,Balance,1774936230.155087,809,15,1
3,DepositChecking,1774936230.166157,790,17,1
1,Amalgamate,1774936230.175116,833,18,1
3,DepositChecking,1774936230.185118,726,19,1
5,TransactSavings,1774936230.196190,839,2,1
1,Amalgamate,1774936230.206673,830,3,1
6,WriteCheck,1774936230.215625,830,1,1
2,Balance,1774936230.225092,836,5,1
5,TransactSavings,1774936230.235100,769,7,1
4,SendPayment,1774936230.246958,823,4,1
4,SendPayment,1774936230.255086,794,12,1
6,WriteCheck,1774936230.265174,755,6,1
2,Balance,1774936230.275148,532,0,1
2,Balance,1774936230.286145,919,9,1
5,TransactSavings,1774936230.296690,737,8,1
1,Amalgamate,1774936230.306539,734,11,1
1,Amalgamate,1774936230.316571,818,10,1
5,TransactSavings,1774936230.325565,751,13,1
1,Amalgamate,1774936230.335662,788,14,1
4,SendPayment,1774936230.346204,790,16,1
2,Balance,1774936230.355127,755,15,1
2,Balance,1774936230.365141,753,17,1
4,SendPayment,1774936230.376925,850,18,1
4,SendPayment,1774936230.384943,499,19,1
2,Balance,1774936230.396960,437,2,1
4,SendPayment,1774936230.406443,384,3,1
1,Amalgamate,1774936230.415066,316,1,1
1,Amalgamate,1774936230.426903,356,5,1
1,Amalgamate,1774936230.436445,407,7,1
1,Amalgamate,1774936230.445326,337,4,1
4,SendPayment,1774936230.455090,266,12,1
4,SendPayment,1774936230.465094,346,6,1
6,WriteCheck,1774936230.476925,316,0,1
4,SendPayment,1774936230.486443,345,9,1
3,DepositChecking,1774936230.496560,354,8,1
6,WriteCheck,1774936230.506528,350,11,1
5,TransactSavings,1774936230.516539,350,10,1
2,Balance,1774936230.526534,362,13,1
5,TransactSavings,1774936230.536124,359,14,1
4,SendPayment,1774936230.546660,373,16,1
4,SendPayment,1774936230.556522,336,15,1
1,Amalgamate,1774936230.566541,384,17,1
2,Balance,1774936230.576560,433,18,1
6,WriteCheck,1774936230.586544,420,19,1
1,Amalgamate,1774936230.596541,421,2,1
2,Balance,1774936230.606541,398,3,1
3,DepositChecking,1774936230.616594,597,1,1
