Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
4,SendPayment,1774532459.173779,345,11,1
2,Balance,1774532459.182716,730,15,1
2,Balance,1774532459.194325,764,7,1
5,TransactSavings,1774532459.203257,349,18,1
4,SendPayment,1774532459.212435,685,19,1
2,Balance,1774532459.224339,400,8,1
4,SendPayment,1774532459.232663,376,10,1
4,SendPayment,1774532459.243678,469,9,1
4,SendPayment,1774532459.254091,920,4,1
3,DepositChecking,1774532459.264108,755,2,1
4,SendPayment,1774532459.273676,528,6,1
5,TransactSavings,1774532459.284072,657,0,1
2,Balance,1774532459.292729,652,5,1
5,TransactSavings,1774532459.302745,593,13,1
3,DepositChecking,1774532459.312761,611,3,1
5,TransactSavings,1774532459.323822,777,14,1
2,Balance,1774532459.334043,878,1,1
4,SendPayment,1774532459.342946,1018,16,1
4,SendPayment,1774532459.352696,971,12,1
2,Balance,1774532459.362651,604,17,1
3,DepositChecking,1774532459.373744,1104,11,1
4,SendPayment,1774532459.384071,805,15,1
3,DepositChecking,1774532459.392412,1025,7,1
5,TransactSavings,1774532459.404270,1040,18,1
2,Balance,1774532459.413811,852,19,1
4,SendPayment,1774532459.423808,621,8,1
4,SendPayment,1774532459.434054,856,10,1
5,TransactSavings,1774532459.443827,747,9,1
6,WriteCheck,1774532459.453827,990,4,1
5,TransactSavings,1774532459.462063,762,2,1
4,SendPayment,1774532459.472732,487,6,1
1,Amalgamate,1774532459.483768,749,0,1
1,Amalgamate,1774532459.492524,1040,5,1
4,SendPayment,1774532459.507822,963,13,1
1,Amalgamate,1774532459.514197,494,3,1
2,Balance,1774532459.523745,714,14,1
4,SendPayment,1774532459.534015,510,1,1
5,TransactSavings,1774532459.543779,589,16,1
5,TransactSavings,1774532459.554035,816,12,1
4,SendPayment,1774532459.563093,896,17,1
6,WriteCheck,1774532459.573531,636,11,1
6,WriteCheck,1774532459.584144,1164,15,1
5,TransactSavings,1774532459.593754,857,7,1
3,DepositChecking,1774532459.606858,1063,18,1
2,Balance,1774532459.612673,709,19,1
4,SendPayment,1774532459.622675,406,8,1
4,SendPayment,1774532459.632720,469,10,1
4,SendPayment,1774532459.642901,452,9,1
3,DepositChecking,1774532459.652724,688,4,1
4,SendPayment,1774532459.664348,583,2,1
6,WriteCheck,1774532459.672739,1222,6,1
1,Amalgamate,1774532459.683048,1130,0,1
4,SendPayment,1774532459.692761,1105,5,1
5,TransactSavings,1774532459.704108,778,13,1
4,SendPayment,1774532459.714076,1173,3,1
3,DepositChecking,1774532459.723700,1055,14,1
2,Balance,1774532459.734109,1043,1,1
1,Amalgamate,1774532459.743134,1142,16,1
4,SendPayment,1774532459.754254,997,12,1
1,Amalgamate,1774532459.762709,1079,17,1
4,SendPayment,1774532459.774416,1227,11,1
6,WriteCheck,1774532459.783875,569,15,1
6,WriteCheck,1774532459.793846,837,7,1
6,WriteCheck,1774532459.804091,842,18,1
6,WriteCheck,1774532459.812713,1045,19,1
1,Amalgamate,1774532459.822730,472,8,1
4,SendPayment,1774532459.832697,816,10,1
5,TransactSavings,1774532459.844630,6578,9,1
6,WriteCheck,1774532459.853874,1183,4,1
1,Amalgamate,1774532459.862830,972,2,1
5,TransactSavings,1774532459.872992,807,6,1
3,DepositChecking,1774532459.882691,650,0,1
4,SendPayment,1774532459.893894,776,5,1
5,TransactSavings,1774532459.904034,985,13,1
3,DepositChecking,1774532459.912554,548,3,1
3,DepositChecking,1774532459.922697,569,14,1
6,WriteCheck,1774532459.932716,1034,1,1
6,WriteCheck,1774532459.942822,1295,16,1
4,SendPayment,1774532459.952724,1049,12,1
2,Balance,1774532459.962025,726,17,1
6,WriteCheck,1774532459.974490,939,11,1
4,SendPayment,1774532459.982696,960,15,1
4,SendPayment,1774532459.992769,779,7,1
3,DepositChecking,1774532460.004638,745,18,1
4,SendPayment,1774532460.014189,657,19,1
2,Balance,1774532460.023758,532,8,1
2,Balance,1774532460.033686,460,10,1
1,Amalgamate,1774532460.042663,375,9,1
1,Amalgamate,1774532460.053673,1288,4,1
5,TransactSavings,1774532460.062698,343,2,1
6,WriteCheck,1774532460.073769,333,6,1
2,Balance,1774532460.082690,424,0,1
5,TransactSavings,1774532460.092644,342,5,1
4,SendPayment,1774532460.104316,394,13,1
4,SendPayment,1774532460.113854,457,3,1
6,WriteCheck,1774532460.123737,408,14,1
4,SendPayment,1774532460.133997,330,1,1
3,DepositChecking,1774532460.143700,366,16,1
5,TransactSavings,1774532460.154014,368,12,1
1,Amalgamate,1774532460.163919,350,17,1
6,WriteCheck,1774532460.173946,410,11,1
5,TransactSavings,1774532460.183935,347,15,1
6,WriteCheck,1774532460.193805,303,7,1
3,DepositChecking,1774532460.203972,429,18,1
3,DepositChecking,1774532460.213933,380,19,1
6,WriteCheck,1774532460.223949,379,8,1
3,DepositChecking,1774532460.233949,450,10,1
4,SendPayment,1774532460.243944,457,9,1
4,SendPayment,1774532460.253943,375,4,1
6,WriteCheck,1774532460.264022,835,2,1
1,Amalgamate,1774532460.272489,681,6,1
1,Amalgamate,1774532460.283372,513,0,1
5,TransactSavings,1774532460.293838,599,5,1
5,TransactSavings,1774532460.302058,692,13,1
4,SendPayment,1774532460.314464,632,3,1
1,Amalgamate,1774532460.322945,941,14,1
1,Amalgamate,1774532460.332715,879,1,1
4,SendPayment,1774532460.342758,1019,16,1
3,DepositChecking,1774532460.352787,1021,12,1
6,WriteCheck,1774532460.364279,774,17,1
2,Balance,1774532460.372695,737,11,1
4,SendPayment,1774532460.383896,823,15,1
3,DepositChecking,1774532460.392910,714,7,1
4,SendPayment,1774532460.403701,739,18,1
1,Amalgamate,1774532460.412012,505,19,1
1,Amalgamate,1774532460.423720,1099,8,1
5,TransactSavings,1774532460.433427,842,10,1
4,SendPayment,1774532460.443790,1223,9,1
1,Amalgamate,1774532460.452719,798,4,1
6,WriteCheck,1774532460.464337,1178,2,1
5,TransactSavings,1774532460.472694,754,6,1
6,WriteCheck,1774532460.484352,1112,0,1
4,SendPayment,1774532460.493934,1023,5,1
5,TransactSavings,1774532460.517034,5423,13,1
4,SendPayment,1774532460.517798,4712,3,1
1,Amalgamate,1774532460.523758,497,14,1
3,DepositChecking,1774532460.532699,254,1,1
1,Amalgamate,1774532460.544277,300,16,1
4,SendPayment,1774532460.553693,370,12,1
2,Balance,1774532460.564027,559,17,1
6,WriteCheck,1774532460.573238,653,11,1
1,Amalgamate,1774532460.583376,709,15,1
6,WriteCheck,1774532460.592777,813,7,1
6,WriteCheck,1774532460.604305,955,18,1
5,TransactSavings,1774532460.613427,924,19,1
6,WriteCheck,1774532460.622717,811,8,1
2,Balance,1774532460.633699,1013,10,1
4,SendPayment,1774532460.642970,1126,9,1
4,SendPayment,1774532460.653917,1051,4,1
4,SendPayment,1774532460.663862,4685,2,1
1,Amalgamate,1774532460.673734,3746,6,1
4,SendPayment,1774532460.683242,999,0,1
2,Balance,1774532460.693730,796,5,1
2,Balance,1774532460.702056,732,13,1
1,Amalgamate,1774532460.712740,638,3,1
4,SendPayment,1774532460.723695,411,14,1
1,Amalgamate,1774532460.734020,513,1,1
4,SendPayment,1774532460.743765,432,16,1
6,WriteCheck,1774532460.752680,598,12,1
2,Balance,1774532460.764274,437,17,1
2,Balance,1774532460.772676,460,11,1
4,SendPayment,1774532460.784346,756,15,1
6,WriteCheck,1774532460.792976,644,7,1
1,Amalgamate,1774532460.802656,791,18,1
1,Amalgamate,1774532460.813704,807,19,1
4,SendPayment,1774532460.824079,1004,8,1
5,TransactSavings,1774532460.833998,1016,10,1
1,Amalgamate,1774532460.843717,1184,9,1
6,WriteCheck,1774532460.853836,1297,4,1
4,SendPayment,1774532460.867653,776,2,1
6,WriteCheck,1774532460.872678,472,6,1
4,SendPayment,1774532460.883676,462,0,1
2,Balance,1774532460.892692,461,5,1
4,SendPayment,1774532460.902736,590,13,1
4,SendPayment,1774532460.912819,752,3,1
5,TransactSavings,1774532460.922724,691,14,1
3,DepositChecking,1774532460.934330,785,1,1
1,Amalgamate,1774532460.942687,918,16,1
2,Balance,1774532460.953690,1037,12,1
6,WriteCheck,1774532460.962716,727,17,1
6,WriteCheck,1774532460.973729,776,11,1
4,SendPayment,1774532460.983830,1353,15,1
4,SendPayment,1774532460.993765,1118,7,1
5,TransactSavings,1774532461.002685,597,18,1
5,TransactSavings,1774532461.013525,471,19,1
6,WriteCheck,1774532461.023723,400,8,1
2,Balance,1774532461.032700,434,10,1
2,Balance,1774532461.043650,279,9,1
4,SendPayment,1774532461.052308,344,4,1
4,SendPayment,1774532461.062561,298,2,1
4,SendPayment,1774532461.073036,579,6,1
4,SendPayment,1774532461.084173,331,0,1
3,DepositChecking,1774532461.093698,207,5,1
1,Amalgamate,1774532461.104000,360,13,1
4,SendPayment,1774532461.113904,293,3,1
5,TransactSavings,1774532461.123363,524,14,1
5,TransactSavings,1774532461.133781,488,1,1
2,Balance,1774532461.142635,339,16,1
5,TransactSavings,1774532461.152632,343,12,1
5,TransactSavings,1774532461.163101,617,17,1
6,WriteCheck,1774532461.172096,1137,11,1
6,WriteCheck,1774532461.184437,496,15,1
3,DepositChecking,1774532461.193810,694,7,1
4,SendPayment,1774532461.202230,486,18,1
2,Balance,1774532461.212055,2153,19,1
3,DepositChecking,1774532461.224469,510,8,1
3,DepositChecking,1774532461.232735,628,10,1
3,DepositChecking,1774532461.244264,495,9,1
3,DepositChecking,1774532461.252680,508,4,1
5,TransactSavings,1774532461.264311,486,2,1
4,SendPayment,1774532461.273686,410,6,1
2,Balance,1774532461.284002,434,0,1
1,Amalgamate,1774532461.293678,703,5,1
2,Balance,1774532461.304027,404,13,1
4,SendPayment,1774532461.313664,1193,3,1
3,DepositChecking,1774532461.323730,410,14,1
5,TransactSavings,1774532461.334055,425,1,1
5,TransactSavings,1774532461.343767,812,16,1
4,SendPayment,1774532461.354101,3291,12,1
2,Balance,1774532461.364003,1360,17,1
4,SendPayment,1774532461.374045,931,11,1
4,SendPayment,1774532461.383989,636,15,1
5,TransactSavings,1774532461.393826,710,7,1
4,SendPayment,1774532461.404022,726,18,1
2,Balance,1774532461.412484,725,19,1
1,Amalgamate,1774532461.423733,964,8,1
3,DepositChecking,1774532461.432678,1455,10,1
4,SendPayment,1774532461.443724,754,9,1
3,DepositChecking,1774532461.452708,1182,4,1
4,SendPayment,1774532461.462048,822,2,1
2,Balance,1774532461.473720,1140,6,1
4,SendPayment,1774532461.482696,999,0,1
1,Amalgamate,1774532461.496553,3524,5,1
6,WriteCheck,1774532461.507034,1265,13,1
4,SendPayment,1774532461.512847,699,3,1
6,WriteCheck,1774532461.523857,655,14,1
3,DepositChecking,1774532461.533660,509,1,1
2,Balance,1774532461.542840,376,16,1
5,TransactSavings,1774532461.552712,484,12,1
3,DepositChecking,1774532461.564277,531,17,1
6,WriteCheck,1774532461.573854,458,11,1
1,Amalgamate,1774532461.583874,488,15,1
6,WriteCheck,1774532461.593715,435,7,1
4,SendPayment,1774532461.603132,498,18,1
4,SendPayment,1774532461.613674,1964,19,1
1,Amalgamate,1774532461.622693,437,8,1
1,Amalgamate,1774532461.632688,548,10,1
2,Balance,1774532461.642862,462,9,1
4,SendPayment,1774532461.652692,600,4,1
5,TransactSavings,1774532461.664271,466,2,1
2,Balance,1774532461.672671,442,6,1
5,TransactSavings,1774532461.683879,467,0,1
2,Balance,1774532461.692876,592,5,1
6,WriteCheck,1774532461.702615,624,13,1
3,DepositChecking,1774532461.711979,606,3,1
1,Amalgamate,1774532461.722579,758,14,1
3,DepositChecking,1774532461.734055,950,1,1
3,DepositChecking,1774532461.743990,587,16,1
3,DepositChecking,1774532461.752770,1088,12,1
3,DepositChecking,1774532461.762717,1259,17,1
3,DepositChecking,1774532461.773786,1100,11,1
6,WriteCheck,1774532461.784038,1062,15,1
3,DepositChecking,1774532461.793780,976,7,1
1,Amalgamate,1774532461.804037,1006,18,1
5,TransactSavings,1774532461.813977,1011,19,1
6,WriteCheck,1774532461.823733,1012,8,1
3,DepositChecking,1774532461.834048,950,10,1
4,SendPayment,1774532461.843784,632,9,1
6,WriteCheck,1774532461.852686,962,4,1
4,SendPayment,1774532461.862664,987,2,1
3,DepositChecking,1774532461.873728,1966,6,1
6,WriteCheck,1774532461.882430,4141,0,1
4,SendPayment,1774532461.894230,771,5,1
5,TransactSavings,1774532461.903913,694,13,1
1,Amalgamate,1774532461.913980,749,3,1
3,DepositChecking,1774532461.923749,753,14,1
2,Balance,1774532461.932726,954,1,1
3,DepositChecking,1774532461.943166,1199,16,1
4,SendPayment,1774532461.954254,1476,12,1
4,SendPayment,1774532461.963916,1010,17,1
2,Balance,1774532461.973682,1256,11,1
2,Balance,1774532461.984083,1138,15,1
4,SendPayment,1774532461.993904,1110,7,1
4,SendPayment,1774532462.003999,1033,18,1
4,SendPayment,1774532462.012242,600,19,1
5,TransactSavings,1774532462.022668,366,8,1
3,DepositChecking,1774532462.032693,523,10,1
6,WriteCheck,1774532462.042000,679,9,1
1,Amalgamate,1774532462.052731,479,4,1
5,TransactSavings,1774532462.062125,405,2,1
6,WriteCheck,1774532462.072846,399,6,1
6,WriteCheck,1774532462.083744,394,0,1
1,Amalgamate,1774532462.093647,290,5,1
3,DepositChecking,1774532462.104011,357,13,1
5,TransactSavings,1774532462.112673,340,3,1
2,Balance,1774532462.123720,292,14,1
5,TransactSavings,1774532462.134093,530,1,1
2,Balance,1774532462.143476,373,16,1
2,Balance,1774532462.154059,385,12,1
6,WriteCheck,1774532462.162673,346,17,1
3,DepositChecking,1774532462.172672,320,11,1
3,DepositChecking,1774532462.185053,2626,15,1
4,SendPayment,1774532462.194034,375,7,1
5,TransactSavings,1774532462.203921,345,18,1
5,TransactSavings,1774532462.212671,309,19,1
5,TransactSavings,1774532462.223650,283,8,1
1,Amalgamate,1774532462.234024,345,10,1
3,DepositChecking,1774532462.243814,292,9,1
4,SendPayment,1774532462.253987,393,4,1
5,TransactSavings,1774532462.262643,325,2,1
4,SendPayment,1774532462.272632,311,6,1
3,DepositChecking,1774532462.282762,1228,0,1
4,SendPayment,1774532462.294320,887,5,1
1,Amalgamate,1774532462.302645,584,13,1
3,DepositChecking,1774532462.312605,704,3,1
4,SendPayment,1774532462.322677,866,14,1
2,Balance,1774532462.333819,903,1,1
4,SendPayment,1774532462.343823,672,16,1
1,Amalgamate,1774532462.352672,670,12,1
4,SendPayment,1774532462.364275,590,17,1
3,DepositChecking,1774532462.373737,852,11,1
2,Balance,1774532462.384025,868,15,1
2,Balance,1774532462.392672,731,7,1
2,Balance,1774532462.402551,769,18,1
2,Balance,1774532462.411990,826,19,1
5,TransactSavings,1774532462.422612,939,8,1
4,SendPayment,1774532462.432689,777,10,1
1,Amalgamate,1774532462.443781,725,9,1
4,SendPayment,1774532462.454010,738,4,1
4,SendPayment,1774532462.462007,785,2,1
6,WriteCheck,1774532462.473769,970,6,1
4,SendPayment,1774532462.482688,765,0,1
5,TransactSavings,1774532462.492450,899,5,1
4,SendPayment,1774532462.504304,4809,13,1
3,DepositChecking,1774532462.512115,1001,3,1
3,DepositChecking,1774532462.524442,620,14,1
4,SendPayment,1774532462.533829,493,1,1
4,SendPayment,1774532462.543974,512,16,1
5,TransactSavings,1774532462.552696,404,12,1
4,SendPayment,1774532462.564299,740,17,1
1,Amalgamate,1774532462.573164,3385,11,1
4,SendPayment,1774532462.584191,674,15,1
4,SendPayment,1774532462.593674,1036,7,1
2,Balance,1774532462.602766,793,18,1
6,WriteCheck,1774532462.613737,926,19,1
2,Balance,1774532462.622298,772,8,1
4,SendPayment,1774532462.634391,785,10,1
4,SendPayment,1774532462.643734,827,9,1
2,Balance,1774532462.652667,560,4,1
5,TransactSavings,1774532462.662727,702,2,1
2,Balance,1774532462.673637,1101,6,1
2,Balance,1774532462.682689,930,0,1
1,Amalgamate,1774532462.693668,961,5,1
1,Amalgamate,1774532462.704082,968,13,1
4,SendPayment,1774532462.712064,831,3,1
4,SendPayment,1774532462.722686,867,14,1
4,SendPayment,1774532462.733716,2196,1,1
6,WriteCheck,1774532462.743745,940,16,1
5,TransactSavings,1774532462.753285,836,12,1
4,SendPayment,1774532462.762078,795,17,1
6,WriteCheck,1774532462.773842,791,11,1
3,DepositChecking,1774532462.783692,747,15,1
6,WriteCheck,1774532462.793740,1030,7,1
3,DepositChecking,1774532462.804063,747,18,1
2,Balance,1774532462.811992,557,19,1
4,SendPayment,1774532462.822675,642,8,1
3,DepositChecking,1774532462.832692,719,10,1
1,Amalgamate,1774532462.842130,1157,9,1
5,TransactSavings,1774532462.854398,903,4,1
4,SendPayment,1774532462.862078,817,2,1
6,WriteCheck,1774532462.873768,810,6,1
4,SendPayment,1774532462.882701,1248,0,1
1,Amalgamate,1774532462.893908,990,5,1
1,Amalgamate,1774532462.903697,921,13,1
4,SendPayment,1774532462.912732,1004,3,1
4,SendPayment,1774532462.922685,862,14,1
4,SendPayment,1774532462.932690,819,1,1
2,Balance,1774532462.943700,928,16,1
1,Amalgamate,1774532462.954059,928,12,1
4,SendPayment,1774532462.962800,935,17,1
1,Amalgamate,1774532462.972703,832,11,1
2,Balance,1774532462.983310,828,15,1
3,DepositChecking,1774532462.994035,796,7,1
4,SendPayment,1774532463.002825,550,18,1
4,SendPayment,1774532463.013167,578,19,1
4,SendPayment,1774532463.022512,1995,8,1
1,Amalgamate,1774532463.032916,632,10,1
4,SendPayment,1774532463.042666,544,9,1
2,Balance,1774532463.052737,1040,4,1
3,DepositChecking,1774532463.064270,469,2,1
2,Balance,1774532463.073866,506,6,1
4,SendPayment,1774532463.083958,365,0,1
3,DepositChecking,1774532463.093708,319,5,1
4,SendPayment,1774532463.102707,304,13,1
1,Amalgamate,1774532463.114276,318,3,1
5,TransactSavings,1774532463.123680,274,14,1
2,Balance,1774532463.133715,330,1,1
4,SendPayment,1774532463.142671,318,16,1
3,DepositChecking,1774532463.152705,362,12,1
1,Amalgamate,1774532463.162680,278,17,1
1,Amalgamate,1774532463.173678,256,11,1
4,SendPayment,1774532463.182661,321,15,1
1,Amalgamate,1774532463.192653,326,7,1
4,SendPayment,1774532463.202677,299,18,1
2,Balance,1774532463.212673,414,19,1
4,SendPayment,1774532463.223330,3316,8,1
2,Balance,1774532463.234103,5501,10,1
4,SendPayment,1774532463.242841,501,9,1
2,Balance,1774532463.252632,369,4,1
6,WriteCheck,1774532463.264301,335,2,1
4,SendPayment,1774532463.272680,353,6,1
3,DepositChecking,1774532463.282688,351,0,1
5,TransactSavings,1774532463.293689,310,5,1
5,TransactSavings,1774532463.303688,361,13,1
6,WriteCheck,1774532463.312681,341,3,1
4,SendPayment,1774532463.322666,642,14,1
1,Amalgamate,1774532463.334258,382,1,1
5,TransactSavings,1774532463.343727,480,16,1
3,DepositChecking,1774532463.353706,357,12,1
3,DepositChecking,1774532463.361947,290,17,1
1,Amalgamate,1774532463.372662,419,11,1
2,Balance,1774532463.382652,279,15,1
5,TransactSavings,1774532463.392663,466,7,1
4,SendPayment,1774532463.402664,386,18,1
4,SendPayment,1774532463.411967,445,19,1
