Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
3,DepositChecking,1774935262.032794,510,18,1
4,SendPayment,1774935262.042779,622,17,1
2,Balance,1774935262.052806,979,19,1
3,DepositChecking,1774935262.062766,593,2,1
5,TransactSavings,1774935262.075054,973,6,1
2,Balance,1774935262.083206,552,4,1
4,SendPayment,1774935262.094865,540,7,1
2,Balance,1774935262.102798,476,3,1
6,WriteCheck,1774935262.115017,767,11,1
4,SendPayment,1774935262.123579,1040,1,1
3,DepositChecking,1774935262.132865,879,5,1
5,TransactSavings,1774935262.142843,951,9,1
2,Balance,1774935262.155028,841,0,1
5,TransactSavings,1774935262.163873,842,8,1
5,TransactSavings,1774935262.172809,757,13,1
2,Balance,1774935262.182807,794,12,1
4,SendPayment,1774935262.193096,618,15,1
4,SendPayment,1774935262.203728,1312,10,1
1,Amalgamate,1774935262.212863,456,14,1
6,WriteCheck,1774935262.224022,933,16,1
4,SendPayment,1774935262.234714,396,18,1
1,Amalgamate,1774935262.244518,399,17,1
2,Balance,1774935262.252760,416,19,1
2,Balance,1774935262.262772,320,2,1
3,DepositChecking,1774935262.274804,374,6,1
2,Balance,1774935262.284468,422,4,1
4,SendPayment,1774935262.294578,904,7,1
6,WriteCheck,1774935262.304566,387,3,1
3,DepositChecking,1774935262.314553,396,11,1
5,TransactSavings,1774935262.323553,262,1,1
3,DepositChecking,1774935262.332799,388,5,1
6,WriteCheck,1774935262.342795,413,9,1
6,WriteCheck,1774935262.352792,386,0,1
4,SendPayment,1774935262.364534,250,8,1
3,DepositChecking,1774935262.374566,376,13,1
3,DepositChecking,1774935262.384527,363,12,1
1,Amalgamate,1774935262.392836,251,15,1
5,TransactSavings,1774935262.402794,377,10,1
1,Amalgamate,1774935262.412819,369,14,1
4,SendPayment,1774935262.422808,387,16,1
6,WriteCheck,1774935262.432712,400,18,1
1,Amalgamate,1774935262.442815,392,17,1
1,Amalgamate,1774935262.452807,288,19,1
3,DepositChecking,1774935262.464972,414,2,1
4,SendPayment,1774935262.472820,402,6,1
3,DepositChecking,1774935262.484962,401,4,1
4,SendPayment,1774935262.492837,445,7,1
6,WriteCheck,1774935262.502786,441,3,1
4,SendPayment,1774935262.512835,433,11,1
5,TransactSavings,1774935262.523840,488,1,1
5,TransactSavings,1774935262.534859,675,5,1
3,DepositChecking,1774935262.544606,508,9,1
4,SendPayment,1774935262.554543,559,0,1
6,WriteCheck,1774935262.564577,539,8,1
2,Balance,1774935262.573604,656,13,1
1,Amalgamate,1774935262.584403,844,12,1
3,DepositChecking,1774935262.592803,742,15,1
2,Balance,1774935262.605024,774,10,1
6,WriteCheck,1774935262.613539,771,14,1
2,Balance,1774935262.623676,804,16,1
3,DepositChecking,1774935262.632837,868,18,1
1,Amalgamate,1774935262.642899,877,17,1
4,SendPayment,1774935262.652807,839,19,1
3,DepositChecking,1774935262.662798,767,2,1
3,DepositChecking,1774935262.673506,754,6,1
4,SendPayment,1774935262.684853,798,4,1
1,Amalgamate,1774935262.701623,1617,7,1
4,SendPayment,1774935262.702945,1038,3,1
2,Balance,1774935262.714998,551,11,1
6,WriteCheck,1774935262.724453,454,1,1
4,SendPayment,1774935262.733533,559,5,1
6,WriteCheck,1774935262.742837,528,9,1
6,WriteCheck,1774935262.753331,673,0,1
3,DepositChecking,1774935262.764875,534,8,1
1,Amalgamate,1774935262.773839,564,13,1
2,Balance,1774935262.782845,505,12,1
5,TransactSavings,1774935262.794779,639,15,1
4,SendPayment,1774935262.802651,868,10,1
4,SendPayment,1774935262.815079,850,14,1
4,SendPayment,1774935262.822812,826,16,1
4,SendPayment,1774935262.834813,677,18,1
4,SendPayment,1774935262.843844,672,17,1
1,Amalgamate,1774935262.852585,510,19,1
4,SendPayment,1774935262.862803,439,2,1
1,Amalgamate,1774935262.873771,426,6,1
3,DepositChecking,1774935262.882851,338,4,1
6,WriteCheck,1774935262.893851,316,7,1
6,WriteCheck,1774935262.903836,508,3,1
3,DepositChecking,1774935262.912836,464,11,1
6,WriteCheck,1774935262.924888,319,1,1
5,TransactSavings,1774935262.934475,428,5,1
3,DepositChecking,1774935262.944551,341,9,1
6,WriteCheck,1774935262.954552,497,0,1
5,TransactSavings,1774935262.964565,496,8,1
5,TransactSavings,1774935262.974527,550,13,1
2,Balance,1774935262.983923,507,12,1
3,DepositChecking,1774935262.992803,402,15,1
2,Balance,1774935263.002764,526,10,1
4,SendPayment,1774935263.013490,541,14,1
3,DepositChecking,1774935263.022826,470,16,1
3,DepositChecking,1774935263.034351,727,18,1
4,SendPayment,1774935263.042773,509,17,1
1,Amalgamate,1774935263.052771,534,19,1
3,DepositChecking,1774935263.064780,529,2,1
2,Balance,1774935263.073580,607,6,1
3,DepositChecking,1774935263.084825,794,4,1
4,SendPayment,1774935263.092808,864,7,1
4,SendPayment,1774935263.105026,834,3,1
1,Amalgamate,1774935263.112808,924,11,1
4,SendPayment,1774935263.123573,915,1,1
1,Amalgamate,1774935263.133859,885,5,1
3,DepositChecking,1774935263.144768,778,9,1
2,Balance,1774935263.154526,820,0,1
1,Amalgamate,1774935263.162804,890,8,1
1,Amalgamate,1774935263.173742,834,13,1
3,DepositChecking,1774935263.182793,454,12,1
4,SendPayment,1774935263.194485,607,15,1
2,Balance,1774935263.205155,4442,10,1
2,Balance,1774935263.214413,350,14,1
2,Balance,1774935263.222589,1439,16,1
3,DepositChecking,1774935263.233305,541,18,1
3,DepositChecking,1774935263.243123,433,17,1
6,WriteCheck,1774935263.252751,453,19,1
1,Amalgamate,1774935263.264755,477,2,1
5,TransactSavings,1774935263.273587,375,6,1
4,SendPayment,1774935263.282825,359,4,1
4,SendPayment,1774935263.293747,368,7,1
2,Balance,1774935263.302788,389,3,1
3,DepositChecking,1774935263.313812,406,11,1
6,WriteCheck,1774935263.323544,409,1,1
3,DepositChecking,1774935263.333832,418,5,1
4,SendPayment,1774935263.342769,402,9,1
4,SendPayment,1774935263.355011,479,0,1
5,TransactSavings,1774935263.364439,419,8,1
4,SendPayment,1774935263.373529,489,13,1
1,Amalgamate,1774935263.382806,480,12,1
3,DepositChecking,1774935263.394803,513,15,1
5,TransactSavings,1774935263.404535,633,10,1
2,Balance,1774935263.412859,538,14,1
3,DepositChecking,1774935263.422771,441,16,1
3,DepositChecking,1774935263.432810,609,18,1
2,Balance,1774935263.445002,491,17,1
5,TransactSavings,1774935263.452798,454,19,1
5,TransactSavings,1774935263.464973,508,2,1
3,DepositChecking,1774935263.474450,513,6,1
4,SendPayment,1774935263.484582,436,4,1
2,Balance,1774935263.494548,505,7,1
1,Amalgamate,1774935263.504600,652,3,1
6,WriteCheck,1774935263.512709,548,11,1
1,Amalgamate,1774935263.522809,512,1,1
1,Amalgamate,1774935263.534808,555,5,1
6,WriteCheck,1774935263.543917,526,9,1
4,SendPayment,1774935263.553934,793,0,1
1,Amalgamate,1774935263.563887,846,8,1
2,Balance,1774935263.573614,742,13,1
3,DepositChecking,1774935263.583872,873,12,1
2,Balance,1774935263.592858,687,15,1
2,Balance,1774935263.603568,645,10,1
6,WriteCheck,1774935263.612814,553,14,1
6,WriteCheck,1774935263.623115,607,16,1
5,TransactSavings,1774935263.633873,607,18,1
4,SendPayment,1774935263.644781,1018,17,1
6,WriteCheck,1774935263.654520,975,19,1
1,Amalgamate,1774935263.664608,937,2,1
6,WriteCheck,1774935263.673824,788,6,1
3,DepositChecking,1774935263.682838,728,4,1
3,DepositChecking,1774935263.695444,3872,7,1
1,Amalgamate,1774935263.702908,612,3,1
4,SendPayment,1774935263.714995,594,11,1
3,DepositChecking,1774935263.722830,497,1,1
1,Amalgamate,1774935263.732876,626,5,1
3,DepositChecking,1774935263.742844,444,9,1
4,SendPayment,1774935263.754313,494,0,1
6,WriteCheck,1774935263.764227,716,8,1
6,WriteCheck,1774935263.773813,760,13,1
1,Amalgamate,1774935263.784893,811,12,1
2,Balance,1774935263.794520,613,15,1
1,Amalgamate,1774935263.802802,838,10,1
1,Amalgamate,1774935263.812955,917,14,1
4,SendPayment,1774935263.824749,626,16,1
3,DepositChecking,1774935263.832662,830,18,1
3,DepositChecking,1774935263.842883,752,17,1
4,SendPayment,1774935263.855032,426,19,1
2,Balance,1774935263.862769,429,2,1
4,SendPayment,1774935263.874881,337,6,1
5,TransactSavings,1774935263.882757,370,4,1
1,Amalgamate,1774935263.893806,481,7,1
2,Balance,1774935263.904745,450,3,1
1,Amalgamate,1774935263.912787,392,11,1
3,DepositChecking,1774935263.922754,443,1,1
4,SendPayment,1774935263.932790,388,5,1
5,TransactSavings,1774935263.942797,432,9,1
5,TransactSavings,1774935263.952795,439,0,1
2,Balance,1774935263.962787,455,8,1
3,DepositChecking,1774935263.972824,486,13,1
4,SendPayment,1774935263.985029,787,12,1
6,WriteCheck,1774935263.993298,623,15,1
5,TransactSavings,1774935264.002866,560,10,1
1,Amalgamate,1774935264.015008,618,14,1
3,DepositChecking,1774935264.022780,454,16,1
6,WriteCheck,1774935264.032850,643,18,1
2,Balance,1774935264.042852,959,17,1
5,TransactSavings,1774935264.052806,690,19,1
4,SendPayment,1774935264.065049,934,2,1
3,DepositChecking,1774935264.073815,754,6,1
3,DepositChecking,1774935264.082891,1020,4,1
4,SendPayment,1774935264.092824,940,7,1
5,TransactSavings,1774935264.103932,826,3,1
1,Amalgamate,1774935264.114757,1082,11,1
2,Balance,1774935264.123539,744,1,1
1,Amalgamate,1774935264.132802,1550,5,1
5,TransactSavings,1774935264.145061,1133,9,1
2,Balance,1774935264.154474,991,0,1
5,TransactSavings,1774935264.163842,1128,8,1
3,DepositChecking,1774935264.174747,668,13,1
4,SendPayment,1774935264.184490,420,12,1
1,Amalgamate,1774935264.193602,476,15,1
5,TransactSavings,1774935264.202755,383,10,1
2,Balance,1774935264.215663,6052,14,1
3,DepositChecking,1774935264.224269,405,16,1
2,Balance,1774935264.232564,331,18,1
6,WriteCheck,1774935264.242743,433,17,1
2,Balance,1774935264.252749,388,19,1
3,DepositChecking,1774935264.262782,442,2,1
6,WriteCheck,1774935264.273760,342,6,1
2,Balance,1774935264.282746,360,4,1
2,Balance,1774935264.292806,320,7,1
4,SendPayment,1774935264.302794,395,3,1
1,Amalgamate,1774935264.313844,266,11,1
6,WriteCheck,1774935264.322767,398,1,1
5,TransactSavings,1774935264.332792,392,5,1
4,SendPayment,1774935264.342769,400,9,1
6,WriteCheck,1774935264.352782,394,0,1
5,TransactSavings,1774935264.363794,328,8,1
4,SendPayment,1774935264.374753,304,13,1
6,WriteCheck,1774935264.384515,369,12,1
4,SendPayment,1774935264.393802,502,15,1
6,WriteCheck,1774935264.404745,482,10,1
4,SendPayment,1774935264.412853,488,14,1
1,Amalgamate,1774935264.422819,505,16,1
2,Balance,1774935264.432766,463,18,1
4,SendPayment,1774935264.444979,478,17,1
6,WriteCheck,1774935264.454449,410,19,1
1,Amalgamate,1774935264.463381,396,2,1
4,SendPayment,1774935264.472807,417,6,1
5,TransactSavings,1774935264.482847,306,4,1
1,Amalgamate,1774935264.492807,373,7,1
2,Balance,1774935264.502778,363,3,1
6,WriteCheck,1774935264.514983,467,11,1
3,DepositChecking,1774935264.523773,385,1,1
4,SendPayment,1774935264.532806,405,5,1
4,SendPayment,1774935264.545040,719,9,1
4,SendPayment,1774935264.552824,517,0,1
2,Balance,1774935264.564982,512,8,1
1,Amalgamate,1774935264.573747,858,13,1
4,SendPayment,1774935264.583296,481,12,1
3,DepositChecking,1774935264.592790,388,15,1
6,WriteCheck,1774935264.604979,417,10,1
1,Amalgamate,1774935264.612771,378,14,1
3,DepositChecking,1774935264.624094,388,16,1
3,DepositChecking,1774935264.634638,395,18,1
4,SendPayment,1774935264.642784,389,17,1
5,TransactSavings,1774935264.653822,394,19,1
3,DepositChecking,1774935264.662757,362,2,1
3,DepositChecking,1774935264.673787,382,6,1
1,Amalgamate,1774935264.683851,400,4,1
1,Amalgamate,1774935264.692713,340,7,1
5,TransactSavings,1774935264.705001,410,3,1
5,TransactSavings,1774935264.712756,389,11,1
3,DepositChecking,1774935264.723810,409,1,1
4,SendPayment,1774935264.732848,447,5,1
2,Balance,1774935264.744962,317,9,1
2,Balance,1774935264.753772,387,0,1
5,TransactSavings,1774935264.764723,306,8,1
4,SendPayment,1774935264.773589,367,13,1
1,Amalgamate,1774935264.782756,324,12,1
6,WriteCheck,1774935264.792749,386,15,1
5,TransactSavings,1774935264.802752,348,10,1
4,SendPayment,1774935264.814973,390,14,1
4,SendPayment,1774935264.823752,369,16,1
4,SendPayment,1774935264.833834,320,18,1
6,WriteCheck,1774935264.844704,342,17,1
3,DepositChecking,1774935264.852812,428,19,1
4,SendPayment,1774935264.862760,254,2,1
6,WriteCheck,1774935264.874761,426,6,1
3,DepositChecking,1774935264.883785,395,4,1
1,Amalgamate,1774935264.892756,465,7,1
5,TransactSavings,1774935264.904981,363,3,1
3,DepositChecking,1774935264.914453,347,11,1
3,DepositChecking,1774935264.923547,291,1,1
4,SendPayment,1774935264.932801,427,5,1
4,SendPayment,1774935264.942763,366,9,1
4,SendPayment,1774935264.952810,414,0,1
2,Balance,1774935264.964987,405,8,1
1,Amalgamate,1774935264.973537,410,13,1
3,DepositChecking,1774935264.984801,411,12,1
6,WriteCheck,1774935264.992841,399,15,1
6,WriteCheck,1774935265.002760,501,10,1
1,Amalgamate,1774935265.012802,488,14,1
1,Amalgamate,1774935265.022823,400,16,1
1,Amalgamate,1774935265.032805,418,18,1
1,Amalgamate,1774935265.042822,384,17,1
3,DepositChecking,1774935265.052786,432,19,1
2,Balance,1774935265.062816,366,2,1
3,DepositChecking,1774935265.074845,348,6,1
1,Amalgamate,1774935265.082805,456,4,1
2,Balance,1774935265.095019,473,7,1
5,TransactSavings,1774935265.104579,479,3,1
3,DepositChecking,1774935265.114646,521,11,1
6,WriteCheck,1774935265.124534,444,1,1
5,TransactSavings,1774935265.133918,647,5,1
2,Balance,1774935265.144754,611,9,1
3,DepositChecking,1774935265.153819,496,0,1
4,SendPayment,1774935265.163789,467,8,1
5,TransactSavings,1774935265.172813,465,13,1
2,Balance,1774935265.182728,896,12,1
4,SendPayment,1774935265.192798,633,15,1
5,TransactSavings,1774935265.205001,484,10,1
4,SendPayment,1774935265.214431,461,14,1
2,Balance,1774935265.223058,1422,16,1
2,Balance,1774935265.233207,2644,18,1
4,SendPayment,1774935265.242714,415,17,1
6,WriteCheck,1774935265.252802,367,19,1
6,WriteCheck,1774935265.262801,284,2,1
4,SendPayment,1774935265.273519,329,6,1
4,SendPayment,1774935265.282799,328,4,1
1,Amalgamate,1774935265.292779,322,7,1
4,SendPayment,1774935265.302808,346,3,1
4,SendPayment,1774935265.312801,337,11,1
6,WriteCheck,1774935265.322804,391,1,1
3,DepositChecking,1774935265.332800,378,5,1
6,WriteCheck,1774935265.342795,334,9,1
5,TransactSavings,1774935265.354980,371,0,1
4,SendPayment,1774935265.363787,370,8,1
3,DepositChecking,1774935265.373167,431,13,1
2,Balance,1774935265.384882,585,12,1
1,Amalgamate,1774935265.392781,568,15,1
2,Balance,1774935265.402798,458,10,1
5,TransactSavings,1774935265.412800,486,14,1
4,SendPayment,1774935265.423773,503,16,1
4,SendPayment,1774935265.434743,416,18,1
6,WriteCheck,1774935265.444547,674,17,1
3,DepositChecking,1774935265.452750,531,19,1
1,Amalgamate,1774935265.462796,1132,2,1
5,TransactSavings,1774935265.473530,529,6,1
3,DepositChecking,1774935265.483794,514,4,1
1,Amalgamate,1774935265.492776,650,7,1
4,SendPayment,1774935265.505008,980,3,1
4,SendPayment,1774935265.513840,594,11,1
4,SendPayment,1774935265.524736,400,1,1
6,WriteCheck,1774935265.532764,415,5,1
1,Amalgamate,1774935265.544974,400,9,1
4,SendPayment,1774935265.554416,374,0,1
6,WriteCheck,1774935265.564553,331,8,1
2,Balance,1774935265.573506,317,13,1
1,Amalgamate,1774935265.582754,329,12,1
6,WriteCheck,1774935265.592753,341,15,1
1,Amalgamate,1774935265.604968,376,10,1
5,TransactSavings,1774935265.614415,359,14,1
1,Amalgamate,1774935265.623752,374,16,1
6,WriteCheck,1774935265.633897,329,18,1
4,SendPayment,1774935265.642752,233,17,1
2,Balance,1774935265.654973,311,19,1
5,TransactSavings,1774935265.664414,314,2,1
5,TransactSavings,1774935265.674552,331,6,1
2,Balance,1774935265.684517,322,4,1
1,Amalgamate,1774935265.693574,327,7,1
1,Amalgamate,1774935265.702756,337,3,1
4,SendPayment,1774935265.713771,294,11,1
5,TransactSavings,1774935265.723752,270,1,1
5,TransactSavings,1774935265.734729,422,5,1
5,TransactSavings,1774935265.744514,362,9,1
4,SendPayment,1774935265.754573,347,0,1
2,Balance,1774935265.762815,427,8,1
4,SendPayment,1774935265.772756,416,13,1
1,Amalgamate,1774935265.782764,432,12,1
2,Balance,1774935265.792765,403,15,1
4,SendPayment,1774935265.802808,390,10,1
4,SendPayment,1774935265.812798,329,14,1
3,DepositChecking,1774935265.823751,331,16,1
6,WriteCheck,1774935265.833776,275,18,1
3,DepositChecking,1774935265.842805,369,17,1
4,SendPayment,1774935265.852753,267,19,1
5,TransactSavings,1774935265.862828,335,2,1
2,Balance,1774935265.874954,381,6,1
6,WriteCheck,1774935265.884442,342,4,1
6,WriteCheck,1774935265.892822,334,7,1
5,TransactSavings,1774935265.904946,377,3,1
4,SendPayment,1774935265.914420,326,11,1
4,SendPayment,1774935265.924583,328,1,1
1,Amalgamate,1774935265.934538,462,5,1
4,SendPayment,1774935265.944530,331,9,1
6,WriteCheck,1774935265.954551,344,0,1
6,WriteCheck,1774935265.964553,387,8,1
3,DepositChecking,1774935265.973625,297,13,1
2,Balance,1774935265.984785,435,12,1
4,SendPayment,1774935265.993851,398,15,1
1,Amalgamate,1774935266.003588,404,10,1
3,DepositChecking,1774935266.012780,438,14,1
5,TransactSavings,1774935266.025032,771,16,1
5,TransactSavings,1774935266.033762,517,18,1
5,TransactSavings,1774935266.042764,512,17,1
4,SendPayment,1774935266.054992,564,19,1
1,Amalgamate,1774935266.064462,767,2,1
1,Amalgamate,1774935266.073591,1013,6,1
6,WriteCheck,1774935266.084829,932,4,1
1,Amalgamate,1774935266.093848,841,7,1
4,SendPayment,1774935266.104741,830,3,1
5,TransactSavings,1774935266.114527,809,11,1
5,TransactSavings,1774935266.123403,897,1,1
1,Amalgamate,1774935266.134859,845,5,1
4,SendPayment,1774935266.144511,792,9,1
6,WriteCheck,1774935266.154594,805,0,1
6,WriteCheck,1774935266.164554,720,8,1
4,SendPayment,1774935266.174577,855,13,1
4,SendPayment,1774935266.182789,770,12,1
3,DepositChecking,1774935266.193851,577,15,1
2,Balance,1774935266.203771,429,10,1
2,Balance,1774935266.213809,379,14,1
5,TransactSavings,1774935266.223957,258,16,1
5,TransactSavings,1774935266.234707,413,18,1
2,Balance,1774935266.242741,245,17,1
3,DepositChecking,1774935266.252820,445,19,1
3,DepositChecking,1774935266.262800,364,2,1
6,WriteCheck,1774935266.272755,366,6,1
3,DepositChecking,1774935266.284830,265,4,1
4,SendPayment,1774935266.294452,339,7,1
2,Balance,1774935266.304568,380,3,1
6,WriteCheck,1774935266.314543,354,11,1
2,Balance,1774935266.324547,373,1,1
5,TransactSavings,1774935266.334524,303,5,1
4,SendPayment,1774935266.342823,305,9,1
4,SendPayment,1774935266.352810,395,0,1
6,WriteCheck,1774935266.364978,470,8,1
3,DepositChecking,1774935266.373617,511,13,1
6,WriteCheck,1774935266.384775,399,12,1
4,SendPayment,1774935266.394477,676,15,1
1,Amalgamate,1774935266.404584,403,10,1
5,TransactSavings,1774935266.414535,430,14,1
3,DepositChecking,1774935266.424528,437,16,1
3,DepositChecking,1774935266.434545,404,18,1
1,Amalgamate,1774935266.442778,483,17,1
3,DepositChecking,1774935266.452828,415,19,1
3,DepositChecking,1774935266.462801,396,2,1
6,WriteCheck,1774935266.474814,444,6,1
5,TransactSavings,1774935266.482847,414,4,1
6,WriteCheck,1774935266.494951,425,7,1
2,Balance,1774935266.502924,690,3,1
3,DepositChecking,1774935266.514960,610,11,1
6,WriteCheck,1774935266.523795,435,1,1
6,WriteCheck,1774935266.534753,511,5,1
5,TransactSavings,1774935266.543528,493,9,1
2,Balance,1774935266.554805,607,0,1
4,SendPayment,1774935266.564501,868,8,1
5,TransactSavings,1774935266.573555,758,13,1
4,SendPayment,1774935266.582799,895,12,1
2,Balance,1774935266.593792,782,15,1
4,SendPayment,1774935266.604205,800,10,1
1,Amalgamate,1774935266.612809,783,14,1
5,TransactSavings,1774935266.623683,779,16,1
3,DepositChecking,1774935266.634816,849,18,1
5,TransactSavings,1774935266.644505,775,17,1
1,Amalgamate,1774935266.654583,866,19,1
4,SendPayment,1774935266.662858,888,2,1
2,Balance,1774935266.673549,776,6,1
4,SendPayment,1774935266.684815,776,4,1
4,SendPayment,1774935266.697438,4943,7,1
3,DepositChecking,1774935266.702766,410,3,1
1,Amalgamate,1774935266.715006,527,11,1
1,Amalgamate,1774935266.723772,476,1,1
4,SendPayment,1774935266.733518,626,5,1
2,Balance,1774935266.744819,491,9,1
6,WriteCheck,1774935266.752790,489,0,1
5,TransactSavings,1774935266.764663,560,8,1
4,SendPayment,1774935266.774531,643,13,1
2,Balance,1774935266.784565,872,12,1
1,Amalgamate,1774935266.794586,815,15,1
6,WriteCheck,1774935266.804582,759,10,1
4,SendPayment,1774935266.814570,858,14,1
4,SendPayment,1774935266.823668,726,16,1
1,Amalgamate,1774935266.832835,613,18,1
4,SendPayment,1774935266.842730,659,17,1
4,SendPayment,1774935266.854047,512,19,1
5,TransactSavings,1774935266.862825,420,2,1
3,DepositChecking,1774935266.872807,401,6,1
6,WriteCheck,1774935266.882745,420,4,1
3,DepositChecking,1774935266.894844,460,7,1
1,Amalgamate,1774935266.902801,447,3,1
4,SendPayment,1774935266.912798,388,11,1
1,Amalgamate,1774935266.923622,344,1,1
5,TransactSavings,1774935266.932825,373,5,1
1,Amalgamate,1774935266.942865,490,9,1
4,SendPayment,1774935266.954943,428,0,1
3,DepositChecking,1774935266.962828,419,8,1
4,SendPayment,1774935266.975022,668,13,1
5,TransactSavings,1774935266.983303,582,12,1
4,SendPayment,1774935266.992794,524,15,1
2,Balance,1774935267.004964,503,10,1
1,Amalgamate,1774935267.012764,722,14,1
2,Balance,1774935267.023601,717,16,1
4,SendPayment,1774935267.032811,901,18,1
4,SendPayment,1774935267.042808,871,17,1
6,WriteCheck,1774935267.052746,824,19,1
1,Amalgamate,1774935267.062890,953,2,1
3,DepositChecking,1774935267.072919,3463,6,1
4,SendPayment,1774935267.082707,1324,4,1
4,SendPayment,1774935267.095043,866,7,1
5,TransactSavings,1774935267.104457,985,3,1
4,SendPayment,1774935267.114591,1002,11,1
2,Balance,1774935267.122849,803,1,1
5,TransactSavings,1774935267.135000,895,5,1
2,Balance,1774935267.142773,683,9,1
4,SendPayment,1774935267.155030,1078,0,1
2,Balance,1774935267.162818,947,8,1
3,DepositChecking,1774935267.172818,855,13,1
3,DepositChecking,1774935267.184152,919,12,1
4,SendPayment,1774935267.193806,611,15,1
2,Balance,1774935267.204735,578,10,1
6,WriteCheck,1774935267.214503,483,14,1
5,TransactSavings,1774935267.227272,349,16,1
5,TransactSavings,1774935267.234026,1231,18,1
2,Balance,1774935267.244712,440,17,1
2,Balance,1774935267.252786,376,19,1
5,TransactSavings,1774935267.262757,431,2,1
2,Balance,1774935267.273222,328,6,1
4,SendPayment,1774935267.283794,379,4,1
3,DepositChecking,1774935267.294755,257,7,1
5,TransactSavings,1774935267.302770,352,3,1
1,Amalgamate,1774935267.313428,326,11,1
5,TransactSavings,1774935267.323562,311,1,1
6,WriteCheck,1774935267.332748,251,5,1
1,Amalgamate,1774935267.342766,339,9,1
6,WriteCheck,1774935267.354966,327,0,1
6,WriteCheck,1774935267.363464,373,8,1
4,SendPayment,1774935267.372756,339,13,1
5,TransactSavings,1774935267.382795,379,12,1
6,WriteCheck,1774935267.392804,359,15,1
4,SendPayment,1774935267.402877,255,10,1
4,SendPayment,1774935267.412801,373,14,1
2,Balance,1774935267.423415,382,16,1
6,WriteCheck,1774935267.434818,353,18,1
5,TransactSavings,1774935267.444493,407,17,1
5,TransactSavings,1774935267.453757,507,19,1
3,DepositChecking,1774935267.463231,418,2,1
