Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Balance,1774936301.132951,652,1,1
4,SendPayment,1774936301.144601,1328,0,1
5,TransactSavings,1774936301.152506,967,6,1
1,Amalgamate,1774936301.162966,1010,7,1
2,Balance,1774936301.172991,929,5,1
3,DepositChecking,1774936301.184605,1022,4,1
3,DepositChecking,1774936301.194192,887,8,1
4,SendPayment,1774936301.202502,924,3,1
5,TransactSavings,1774936301.212996,1719,9,1
4,SendPayment,1774936301.222958,1096,11,1
3,DepositChecking,1774936301.232953,7210,12,1
1,Amalgamate,1774936301.242972,1081,10,1
4,SendPayment,1774936301.253005,973,13,1
5,TransactSavings,1774936301.264650,1786,14,1
3,DepositChecking,1774936301.273938,1517,15,1
3,DepositChecking,1774936301.284383,1268,16,1
4,SendPayment,1774936301.294281,1330,19,1
4,SendPayment,1774936301.303569,1286,18,1
2,Balance,1774936301.312983,1323,17,1
3,DepositChecking,1774936301.324024,1564,2,1
2,Balance,1774936301.334045,1900,1,1
2,Balance,1774936301.342963,1500,0,1
5,TransactSavings,1774936301.353879,1455,6,1
2,Balance,1774936301.364423,1795,7,1
4,SendPayment,1774936301.374307,1990,5,1
2,Balance,1774936301.383022,1853,4,1
2,Balance,1774936301.393987,1415,8,1
3,DepositChecking,1774936301.404375,1368,3,1
5,TransactSavings,1774936301.414267,1246,9,1
3,DepositChecking,1774936301.424066,1503,11,1
1,Amalgamate,1774936301.434394,1916,12,1
6,WriteCheck,1774936301.442961,1944,10,1
6,WriteCheck,1774936301.461094,4756,13,1
2,Balance,1774936301.463041,3586,14,1
5,TransactSavings,1774936301.474610,1091,15,1
2,Balance,1774936301.482807,1630,16,1
1,Amalgamate,1774936301.494682,1971,19,1
1,Amalgamate,1774936301.504245,719,18,1
6,WriteCheck,1774936301.512946,734,17,1
2,Balance,1774936301.522964,809,2,1
5,TransactSavings,1774936301.534649,688,1,1
5,TransactSavings,1774936301.544182,718,0,1
5,TransactSavings,1774936301.553732,676,6,1
5,TransactSavings,1774936301.562969,679,7,1
1,Amalgamate,1774936301.573987,730,5,1
2,Balance,1774936301.584336,1081,4,1
1,Amalgamate,1774936301.592969,733,8,1
3,DepositChecking,1774936301.603026,1067,3,1
3,DepositChecking,1774936301.614366,841,9,1
4,SendPayment,1774936301.622485,770,11,1
1,Amalgamate,1774936301.632970,714,12,1
4,SendPayment,1774936301.642967,686,10,1
1,Amalgamate,1774936301.652997,719,13,1
6,WriteCheck,1774936301.664620,738,14,1
6,WriteCheck,1774936301.674180,696,15,1
6,WriteCheck,1774936301.683069,680,16,1
6,WriteCheck,1774936301.693195,965,19,1
5,TransactSavings,1774936301.702921,887,18,1
3,DepositChecking,1774936301.712911,692,17,1
5,TransactSavings,1774936301.722917,634,2,1
3,DepositChecking,1774936301.732957,716,1,1
4,SendPayment,1774936301.742939,737,0,1
6,WriteCheck,1774936301.754040,713,6,1
1,Amalgamate,1774936301.762968,657,7,1
5,TransactSavings,1774936301.773011,632,5,1
6,WriteCheck,1774936301.782970,550,4,1
5,TransactSavings,1774936301.793909,1513,8,1
5,TransactSavings,1774936301.803009,876,3,1
3,DepositChecking,1774936301.813442,797,9,1
6,WriteCheck,1774936301.824471,690,11,1
5,TransactSavings,1774936301.834225,615,12,1
4,SendPayment,1774936301.842976,822,10,1
2,Balance,1774936301.853815,1255,13,1
4,SendPayment,1774936301.864384,660,14,1
1,Amalgamate,1774936301.874239,753,15,1
5,TransactSavings,1774936301.884297,715,16,1
5,TransactSavings,1774936301.894032,717,19,1
4,SendPayment,1774936301.904151,924,18,1
2,Balance,1774936301.912969,979,17,1
5,TransactSavings,1774936301.922973,858,2,1
1,Amalgamate,1774936301.932970,1217,1,1
2,Balance,1774936301.944659,1637,0,1
6,WriteCheck,1774936301.952572,3081,6,1
1,Amalgamate,1774936301.964716,764,7,1
1,Amalgamate,1774936301.974162,829,5,1
5,TransactSavings,1774936301.984297,686,4,1
4,SendPayment,1774936301.994282,782,8,1
1,Amalgamate,1774936302.004152,748,3,1
6,WriteCheck,1774936302.012950,858,9,1
1,Amalgamate,1774936302.022994,1044,11,1
2,Balance,1774936302.034625,925,12,1
5,TransactSavings,1774936302.044195,891,10,1
2,Balance,1774936302.053777,903,13,1
3,DepositChecking,1774936302.064450,1369,14,1
3,DepositChecking,1774936302.073022,1325,15,1
3,DepositChecking,1774936302.083216,1530,16,1
2,Balance,1774936302.094006,1232,19,1
6,WriteCheck,1774936302.103063,1073,18,1
5,TransactSavings,1774936302.113042,1303,17,1
1,Amalgamate,1774936302.123934,1422,2,1
3,DepositChecking,1774936302.133323,1457,1,1
5,TransactSavings,1774936302.143036,1396,0,1
2,Balance,1774936302.153014,1453,6,1
2,Balance,1774936302.164024,1802,7,1
1,Amalgamate,1774936302.172980,1797,5,1
4,SendPayment,1774936302.182982,1271,4,1
1,Amalgamate,1774936302.192997,1890,8,1
5,TransactSavings,1774936302.203885,1527,3,1
4,SendPayment,1774936302.213056,1733,9,1
1,Amalgamate,1774936302.222877,1650,11,1
3,DepositChecking,1774936302.234668,1481,12,1
4,SendPayment,1774936302.244194,1210,10,1
4,SendPayment,1774936302.253000,869,13,1
4,SendPayment,1774936302.264629,897,14,1
3,DepositChecking,1774936302.274207,980,15,1
3,DepositChecking,1774936302.282440,937,16,1
2,Balance,1774936302.293007,913,19,1
6,WriteCheck,1774936302.303010,946,18,1
6,WriteCheck,1774936302.314615,916,17,1
2,Balance,1774936302.324196,961,2,1
4,SendPayment,1774936302.333087,1207,1,1
4,SendPayment,1774936302.344628,1407,0,1
3,DepositChecking,1774936302.353944,1155,6,1
6,WriteCheck,1774936302.363106,1024,7,1
6,WriteCheck,1774936302.373027,1020,5,1
6,WriteCheck,1774936302.382783,1184,4,1
2,Balance,1774936302.394669,1251,8,1
2,Balance,1774936302.403684,1072,3,1
4,SendPayment,1774936302.412985,1277,9,1
4,SendPayment,1774936302.422986,1828,11,1
2,Balance,1774936302.432873,1572,12,1
1,Amalgamate,1774936302.444034,1585,10,1
5,TransactSavings,1774936302.454045,1128,13,1
4,SendPayment,1774936302.462935,724,14,1
5,TransactSavings,1774936302.472333,3665,15,1
2,Balance,1774936302.482914,716,16,1
6,WriteCheck,1774936302.494609,619,19,1
2,Balance,1774936302.504105,662,18,1
5,TransactSavings,1774936302.512944,610,17,1
6,WriteCheck,1774936302.523994,611,2,1
2,Balance,1774936302.532506,636,1,1
2,Balance,1774936302.544701,563,0,1
4,SendPayment,1774936302.552943,659,6,1
4,SendPayment,1774936302.562944,778,7,1
6,WriteCheck,1774936302.572986,556,5,1
3,DepositChecking,1774936302.584005,570,4,1
3,DepositChecking,1774936302.594338,581,8,1
4,SendPayment,1774936302.603689,600,3,1
2,Balance,1774936302.612996,920,9,1
6,WriteCheck,1774936302.622969,944,11,1
4,SendPayment,1774936302.634026,959,12,1
1,Amalgamate,1774936302.644262,1319,10,1
4,SendPayment,1774936302.653957,1079,13,1
5,TransactSavings,1774936302.662960,1152,14,1
2,Balance,1774936302.674009,1175,15,1
3,DepositChecking,1774936302.684367,1265,16,1
2,Balance,1774936302.694288,1158,19,1
1,Amalgamate,1774936302.703980,962,18,1
3,DepositChecking,1774936302.712462,1042,17,1
3,DepositChecking,1774936302.724771,1251,2,1
5,TransactSavings,1774936302.732978,1734,1,1
4,SendPayment,1774936302.742861,2278,0,1
6,WriteCheck,1774936302.753045,1882,6,1
3,DepositChecking,1774936302.764627,1057,7,1
6,WriteCheck,1774936302.772948,1018,5,1
4,SendPayment,1774936302.783469,811,4,1
6,WriteCheck,1774936302.792970,787,8,1
4,SendPayment,1774936302.803029,804,3,1
1,Amalgamate,1774936302.814616,1010,9,1
3,DepositChecking,1774936302.824195,817,11,1
4,SendPayment,1774936302.834303,973,12,1
1,Amalgamate,1774936302.844274,912,10,1
5,TransactSavings,1774936302.853108,1204,13,1
1,Amalgamate,1774936302.864652,1732,14,1
5,TransactSavings,1774936302.872994,1159,15,1
3,DepositChecking,1774936302.882821,1226,16,1
2,Balance,1774936302.892995,852,19,1
2,Balance,1774936302.903645,843,18,1
6,WriteCheck,1774936302.912952,875,17,1
1,Amalgamate,1774936302.922954,944,2,1
1,Amalgamate,1774936302.932955,1157,1,1
5,TransactSavings,1774936302.944701,1670,0,1
3,DepositChecking,1774936302.953889,2046,6,1
3,DepositChecking,1774936302.964454,844,7,1
4,SendPayment,1774936302.972947,795,5,1
6,WriteCheck,1774936302.982969,883,4,1
4,SendPayment,1774936302.993009,854,8,1
4,SendPayment,1774936303.004630,1211,3,1
4,SendPayment,1774936303.012999,1046,9,1
4,SendPayment,1774936303.024017,1249,11,1
1,Amalgamate,1774936303.032985,1184,12,1
2,Balance,1774936303.042995,1148,10,1
2,Balance,1774936303.054302,1033,13,1
4,SendPayment,1774936303.064304,1474,14,1
4,SendPayment,1774936303.074320,1428,15,1
1,Amalgamate,1774936303.084312,1053,16,1
2,Balance,1774936303.092924,830,19,1
6,WriteCheck,1774936303.103934,850,18,1
6,WriteCheck,1774936303.112913,501,17,1
3,DepositChecking,1774936303.122367,612,2,1
2,Balance,1774936303.133428,637,1,1
4,SendPayment,1774936303.144474,626,0,1
2,Balance,1774936303.153761,483,6,1
4,SendPayment,1774936303.164393,562,7,1
1,Amalgamate,1774936303.174004,449,5,1
6,WriteCheck,1774936303.184325,625,4,1
4,SendPayment,1774936303.192907,601,8,1
4,SendPayment,1774936303.202983,581,3,1
1,Amalgamate,1774936303.214587,611,9,1
1,Amalgamate,1774936303.222950,606,11,1
2,Balance,1774936303.232969,552,12,1
6,WriteCheck,1774936303.244636,713,10,1
6,WriteCheck,1774936303.253611,702,13,1
5,TransactSavings,1774936303.262942,678,14,1
5,TransactSavings,1774936303.274029,778,15,1
6,WriteCheck,1774936303.283473,776,16,1
3,DepositChecking,1774936303.292944,730,19,1
1,Amalgamate,1774936303.303819,1416,18,1
2,Balance,1774936303.314406,898,17,1
1,Amalgamate,1774936303.324260,864,2,1
2,Balance,1774936303.334300,1123,1,1
1,Amalgamate,1774936303.342991,1158,0,1
5,TransactSavings,1774936303.352956,1137,6,1
6,WriteCheck,1774936303.364647,1596,7,1
1,Amalgamate,1774936303.373963,1400,5,1
4,SendPayment,1774936303.384374,968,4,1
4,SendPayment,1774936303.393004,1591,8,1
6,WriteCheck,1774936303.403621,756,3,1
5,TransactSavings,1774936303.414436,799,9,1
1,Amalgamate,1774936303.424232,747,11,1
1,Amalgamate,1774936303.434283,815,12,1
5,TransactSavings,1774936303.444271,785,10,1
5,TransactSavings,1774936303.454279,936,13,1
3,DepositChecking,1774936303.462843,708,14,1
1,Amalgamate,1774936303.474618,727,15,1
3,DepositChecking,1774936303.483395,1862,16,1
1,Amalgamate,1774936303.492338,762,19,1
2,Balance,1774936303.503346,567,18,1
6,WriteCheck,1774936303.514499,644,17,1
5,TransactSavings,1774936303.522961,609,2,1
4,SendPayment,1774936303.534606,700,1,1
4,SendPayment,1774936303.544003,850,0,1
1,Amalgamate,1774936303.554341,773,6,1
1,Amalgamate,1774936303.564241,1038,7,1
5,TransactSavings,1774936303.574269,611,5,1
6,WriteCheck,1774936303.584260,544,4,1
3,DepositChecking,1774936303.594264,579,8,1
5,TransactSavings,1774936303.604264,569,3,1
4,SendPayment,1774936303.614261,523,9,1
1,Amalgamate,1774936303.624260,599,11,1
3,DepositChecking,1774936303.634008,585,12,1
5,TransactSavings,1774936303.642968,552,10,1
2,Balance,1774936303.652979,624,13,1
4,SendPayment,1774936303.664596,548,14,1
2,Balance,1774936303.672964,526,15,1
6,WriteCheck,1774936303.684590,1278,16,1
4,SendPayment,1774936303.694189,669,19,1
4,SendPayment,1774936303.703629,548,18,1
2,Balance,1774936303.712966,629,17,1
6,WriteCheck,1774936303.723997,763,2,1
4,SendPayment,1774936303.733977,555,1,1
4,SendPayment,1774936303.743898,543,0,1
5,TransactSavings,1774936303.753687,573,6,1
1,Amalgamate,1774936303.762927,681,7,1
5,TransactSavings,1774936303.773990,549,5,1
4,SendPayment,1774936303.782992,639,4,1
3,DepositChecking,1774936303.792927,620,8,1
3,DepositChecking,1774936303.803882,556,3,1
4,SendPayment,1774936303.812941,592,9,1
3,DepositChecking,1774936303.822968,585,11,1
2,Balance,1774936303.833450,545,12,1
2,Balance,1774936303.844507,600,10,1
6,WriteCheck,1774936303.852914,566,13,1
1,Amalgamate,1774936303.864635,600,14,1
2,Balance,1774936303.872948,563,15,1
4,SendPayment,1774936303.882950,615,16,1
1,Amalgamate,1774936303.894042,591,19,1
5,TransactSavings,1774936303.904355,751,18,1
3,DepositChecking,1774936303.914248,640,17,1
4,SendPayment,1774936303.924281,612,2,1
4,SendPayment,1774936303.934293,883,1,1
5,TransactSavings,1774936303.942973,805,0,1
3,DepositChecking,1774936303.953399,1082,6,1
6,WriteCheck,1774936303.962975,917,7,1
1,Amalgamate,1774936303.974614,684,5,1
1,Amalgamate,1774936303.984184,621,4,1
6,WriteCheck,1774936303.994289,623,8,1
5,TransactSavings,1774936304.003138,667,3,1
5,TransactSavings,1774936304.014574,728,9,1
4,SendPayment,1774936304.022983,684,11,1
2,Balance,1774936304.033522,887,12,1
3,DepositChecking,1774936304.042947,830,10,1
2,Balance,1774936304.054649,1190,13,1
4,SendPayment,1774936304.062959,915,14,1
6,WriteCheck,1774936304.073256,952,15,1
3,DepositChecking,1774936304.082948,1010,16,1
2,Balance,1774936304.092887,1061,19,1
1,Amalgamate,1774936304.102958,1464,18,1
6,WriteCheck,1774936304.112951,1570,17,1
2,Balance,1774936304.123078,1119,2,1
5,TransactSavings,1774936304.134600,1014,1,1
2,Balance,1774936304.142967,1012,0,1
1,Amalgamate,1774936304.152964,1137,6,1
3,DepositChecking,1774936304.162342,1105,7,1
3,DepositChecking,1774936304.174769,810,5,1
3,DepositChecking,1774936304.184162,832,4,1
3,DepositChecking,1774936304.194005,1080,8,1
3,DepositChecking,1774936304.203584,1006,3,1
4,SendPayment,1774936304.212964,1249,9,1
6,WriteCheck,1774936304.222951,1003,11,1
1,Amalgamate,1774936304.232963,1053,12,1
3,DepositChecking,1774936304.242968,1076,10,1
1,Amalgamate,1774936304.253948,994,13,1
2,Balance,1774936304.264387,1069,14,1
6,WriteCheck,1774936304.272974,1753,15,1
6,WriteCheck,1774936304.284637,1429,16,1
3,DepositChecking,1774936304.292993,2120,19,1
2,Balance,1774936304.303707,2134,18,1
2,Balance,1774936304.313011,1683,17,1
6,WriteCheck,1774936304.324454,1239,2,1
3,DepositChecking,1774936304.332982,1402,1,1
6,WriteCheck,1774936304.344620,1126,0,1
3,DepositChecking,1774936304.353005,1220,6,1
1,Amalgamate,1774936304.364693,1561,7,1
6,WriteCheck,1774936304.373057,1298,5,1
1,Amalgamate,1774936304.384156,1100,4,1
2,Balance,1774936304.393924,983,8,1
3,DepositChecking,1774936304.402968,946,3,1
2,Balance,1774936304.414626,1199,9,1
4,SendPayment,1774936304.422975,1539,11,1
6,WriteCheck,1774936304.434630,1592,12,1
4,SendPayment,1774936304.444080,1091,10,1
4,SendPayment,1774936304.454343,980,13,1
4,SendPayment,1774936304.462936,727,14,1
6,WriteCheck,1774936304.474607,536,15,1
2,Balance,1774936304.483928,4576,16,1
6,WriteCheck,1774936304.494408,616,19,1
6,WriteCheck,1774936304.504042,504,18,1
3,DepositChecking,1774936304.514314,517,17,1
2,Balance,1774936304.523981,478,2,1
4,SendPayment,1774936304.534332,596,1,1
3,DepositChecking,1774936304.544241,587,0,1
5,TransactSavings,1774936304.553049,409,6,1
5,TransactSavings,1774936304.564590,510,7,1
6,WriteCheck,1774936304.574181,519,5,1
5,TransactSavings,1774936304.584276,577,4,1
3,DepositChecking,1774936304.594268,653,8,1
3,DepositChecking,1774936304.604279,576,3,1
6,WriteCheck,1774936304.614268,587,9,1
1,Amalgamate,1774936304.624281,677,11,1
1,Amalgamate,1774936304.634263,772,12,1
6,WriteCheck,1774936304.644269,676,10,1
1,Amalgamate,1774936304.654330,1317,13,1
2,Balance,1774936304.663916,962,14,1
4,SendPayment,1774936304.672856,880,15,1
2,Balance,1774936304.682683,1039,16,1
2,Balance,1774936304.694685,875,19,1
4,SendPayment,1774936304.702968,717,18,1
3,DepositChecking,1774936304.714068,1107,17,1
4,SendPayment,1774936304.722942,756,2,1
5,TransactSavings,1774936304.732939,680,1,1
6,WriteCheck,1774936304.743045,887,0,1
6,WriteCheck,1774936304.754604,812,6,1
3,DepositChecking,1774936304.762944,777,7,1
6,WriteCheck,1774936304.773987,701,5,1
1,Amalgamate,1774936304.784408,694,4,1
3,DepositChecking,1774936304.792961,668,8,1
2,Balance,1774936304.803914,754,3,1
4,SendPayment,1774936304.812962,704,9,1
6,WriteCheck,1774936304.824001,689,11,1
4,SendPayment,1774936304.832985,805,12,1
5,TransactSavings,1774936304.844624,749,10,1
2,Balance,1774936304.852441,823,13,1
3,DepositChecking,1774936304.863020,666,14,1
5,TransactSavings,1774936304.874029,640,15,1
6,WriteCheck,1774936304.882965,864,16,1
1,Amalgamate,1774936304.892972,781,19,1
4,SendPayment,1774936304.904656,1347,18,1
4,SendPayment,1774936304.914196,718,17,1
5,TransactSavings,1774936304.922962,756,2,1
4,SendPayment,1774936304.932962,678,1,1
4,SendPayment,1774936304.944623,824,0,1
3,DepositChecking,1774936304.952864,644,6,1
4,SendPayment,1774936304.962961,722,7,1
5,TransactSavings,1774936304.972987,700,5,1
4,SendPayment,1774936304.982935,710,4,1
6,WriteCheck,1774936304.994620,876,8,1
4,SendPayment,1774936305.003099,905,3,1
2,Balance,1774936305.012963,694,9,1
6,WriteCheck,1774936305.023023,659,11,1
6,WriteCheck,1774936305.034651,1370,12,1
6,WriteCheck,1774936305.042977,957,10,1
4,SendPayment,1774936305.053039,887,13,1
1,Amalgamate,1774936305.064602,1177,14,1
4,SendPayment,1774936305.073283,913,15,1
2,Balance,1774936305.084549,1010,16,1
4,SendPayment,1774936305.094017,1462,19,1
1,Amalgamate,1774936305.103777,1913,18,1
3,DepositChecking,1774936305.112944,1260,17,1
5,TransactSavings,1774936305.123984,1700,2,1
1,Amalgamate,1774936305.132959,1634,1,1
4,SendPayment,1774936305.142854,5511,0,1
1,Amalgamate,1774936305.152980,1925,6,1
1,Amalgamate,1774936305.164625,1153,7,1
2,Balance,1774936305.174212,1339,5,1
3,DepositChecking,1774936305.184333,1372,4,1
5,TransactSavings,1774936305.192960,1368,8,1
2,Balance,1774936305.203675,1451,3,1
2,Balance,1774936305.213997,1482,9,1
2,Balance,1774936305.222948,1419,11,1
4,SendPayment,1774936305.233005,1359,12,1
4,SendPayment,1774936305.244614,1367,10,1
5,TransactSavings,1774936305.253473,1641,13,1
4,SendPayment,1774936305.262959,1743,14,1
1,Amalgamate,1774936305.272956,1659,15,1
3,DepositChecking,1774936305.282962,1715,16,1
4,SendPayment,1774936305.293026,2040,19,1
2,Balance,1774936305.304724,4059,18,1
4,SendPayment,1774936305.313000,1496,17,1
3,DepositChecking,1774936305.323950,1892,2,1
3,DepositChecking,1774936305.334394,1514,1,1
3,DepositChecking,1774936305.344274,1305,0,1
3,DepositChecking,1774936305.353032,1086,6,1
6,WriteCheck,1774936305.364600,1589,7,1
1,Amalgamate,1774936305.372969,1425,5,1
5,TransactSavings,1774936305.382997,1414,4,1
1,Amalgamate,1774936305.393998,1576,8,1
5,TransactSavings,1774936305.403653,1576,3,1
5,TransactSavings,1774936305.412932,1381,9,1
6,WriteCheck,1774936305.424631,875,11,1
6,WriteCheck,1774936305.432939,669,12,1
1,Amalgamate,1774936305.442924,584,10,1
5,TransactSavings,1774936305.453491,506,13,1
4,SendPayment,1774936305.465963,837,14,1
6,WriteCheck,1774936305.473847,503,15,1
5,TransactSavings,1774936305.482427,893,16,1
2,Balance,1774936305.494754,483,19,1
1,Amalgamate,1774936305.504142,389,18,1
4,SendPayment,1774936305.514284,496,17,1
3,DepositChecking,1774936305.524253,475,2,1
5,TransactSavings,1774936305.534257,492,1,1
6,WriteCheck,1774936305.544261,500,0,1
3,DepositChecking,1774936305.553955,514,6,1
3,DepositChecking,1774936305.564334,556,7,1
4,SendPayment,1774936305.574241,476,5,1
4,SendPayment,1774936305.584269,509,4,1
6,WriteCheck,1774936305.593967,501,8,1
6,WriteCheck,1774936305.602965,518,3,1
5,TransactSavings,1774936305.612993,513,9,1
2,Balance,1774936305.623936,473,11,1
1,Amalgamate,1774936305.633044,1459,12,1
4,SendPayment,1774936305.642928,642,10,1
4,SendPayment,1774936305.654157,1015,13,1
4,SendPayment,1774936305.662963,529,14,1
4,SendPayment,1774936305.674622,566,15,1
4,SendPayment,1774936305.684176,488,16,1
6,WriteCheck,1774936305.694279,484,19,1
1,Amalgamate,1774936305.702839,481,18,1
4,SendPayment,1774936305.712958,487,17,1
5,TransactSavings,1774936305.724628,527,2,1
4,SendPayment,1774936305.734170,489,1,1
1,Amalgamate,1774936305.744282,632,0,1
1,Amalgamate,1774936305.753620,514,6,1
4,SendPayment,1774936305.762958,579,7,1
3,DepositChecking,1774936305.772950,558,5,1
5,TransactSavings,1774936305.784620,644,4,1
4,SendPayment,1774936305.792940,653,8,1
4,SendPayment,1774936305.802928,571,3,1
4,SendPayment,1774936305.814608,496,9,1
1,Amalgamate,1774936305.822928,568,11,1
6,WriteCheck,1774936305.832923,534,12,1
3,DepositChecking,1774936305.842963,634,10,1
2,Balance,1774936305.853013,598,13,1
4,SendPayment,1774936305.864571,538,14,1
6,WriteCheck,1774936305.874181,513,15,1
6,WriteCheck,1774936305.884283,550,16,1
5,TransactSavings,1774936305.893456,534,19,1
6,WriteCheck,1774936305.902956,537,18,1
5,TransactSavings,1774936305.912956,699,17,1
5,TransactSavings,1774936305.924635,623,2,1
2,Balance,1774936305.932991,634,1,1
5,TransactSavings,1774936305.942968,569,0,1
3,DepositChecking,1774936305.953006,518,6,1
1,Amalgamate,1774936305.964602,560,7,1
5,TransactSavings,1774936305.974011,568,5,1
6,WriteCheck,1774936305.984321,572,4,1
4,SendPayment,1774936305.994251,564,8,1
3,DepositChecking,1774936306.004265,517,3,1
2,Balance,1774936306.013995,609,9,1
6,WriteCheck,1774936306.024340,712,11,1
4,SendPayment,1774936306.034246,684,12,1
6,WriteCheck,1774936306.044322,1154,10,1
2,Balance,1774936306.053609,765,13,1
4,SendPayment,1774936306.064003,778,14,1
1,Amalgamate,1774936306.072965,880,15,1
4,SendPayment,1774936306.082440,946,16,1
5,TransactSavings,1774936306.094327,1035,19,1
5,TransactSavings,1774936306.103160,1424,18,1
3,DepositChecking,1774936306.114048,1921,17,1
1,Amalgamate,1774936306.123858,1204,2,1
3,DepositChecking,1774936306.132982,1516,1,1
6,WriteCheck,1774936306.142968,1400,0,1
6,WriteCheck,1774936306.153065,1575,6,1
5,TransactSavings,1774936306.162950,1004,7,1
2,Balance,1774936306.174644,949,5,1
1,Amalgamate,1774936306.184204,911,4,1
4,SendPayment,1774936306.193515,858,8,1
2,Balance,1774936306.203415,888,3,1
2,Balance,1774936306.213977,772,9,1
6,WriteCheck,1774936306.222971,823,11,1
4,SendPayment,1774936306.232966,1258,12,1
2,Balance,1774936306.242859,1546,10,1
4,SendPayment,1774936306.253640,1338,13,1
5,TransactSavings,1774936306.264483,1730,14,1
2,Balance,1774936306.274020,1367,15,1
3,DepositChecking,1774936306.282928,1118,16,1
3,DepositChecking,1774936306.294025,1098,19,1
4,SendPayment,1774936306.302997,913,18,1
4,SendPayment,1774936306.312992,1232,17,1
2,Balance,1774936306.322320,1025,2,1
4,SendPayment,1774936306.333991,1094,1,1
1,Amalgamate,1774936306.344365,1176,0,1
5,TransactSavings,1774936306.352957,1660,6,1
4,SendPayment,1774936306.362948,1395,7,1
4,SendPayment,1774936306.372941,1468,5,1
3,DepositChecking,1774936306.382945,1430,4,1
3,DepositChecking,1774936306.393031,1294,8,1
6,WriteCheck,1774936306.403271,3499,3,1
5,TransactSavings,1774936306.414569,1531,9,1
5,TransactSavings,1774936306.423691,1414,11,1
2,Balance,1774936306.433602,1972,12,1
4,SendPayment,1774936306.444049,3340,10,1
6,WriteCheck,1774936306.453697,1977,13,1
4,SendPayment,1774936306.462425,786,14,1
1,Amalgamate,1774936306.472911,549,15,1
5,TransactSavings,1774936306.485574,5483,16,1
2,Balance,1774936306.492961,1174,19,1
4,SendPayment,1774936306.503117,531,18,1
1,Amalgamate,1774936306.512917,541,17,1
5,TransactSavings,1774936306.522963,510,2,1
5,TransactSavings,1774936306.534637,511,1,1
1,Amalgamate,1774936306.543472,461,0,1
5,TransactSavings,1774936306.552975,448,6,1
5,TransactSavings,1774936306.562980,377,7,1
2,Balance,1774936306.573957,442,5,1
5,TransactSavings,1774936306.584335,516,4,1
5,TransactSavings,1774936306.594241,507,8,1
2,Balance,1774936306.602495,615,3,1
4,SendPayment,1774936306.612962,595,9,1
4,SendPayment,1774936306.624034,488,11,1
4,SendPayment,1774936306.632993,670,12,1
