Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
3,DepositChecking,1774933449.237574,761,10,1
3,DepositChecking,1774933449.248524,727,19,1
5,TransactSavings,1774933449.259037,748,2,1
1,Amalgamate,1774933449.268916,927,3,1
3,DepositChecking,1774933449.278926,724,0,1
4,SendPayment,1774933449.288920,753,1,1
5,TransactSavings,1774933449.297360,775,5,1
4,SendPayment,1774933449.307350,733,4,1
4,SendPayment,1774933449.317357,752,6,1
5,TransactSavings,1774933449.329313,737,7,1
2,Balance,1774933449.337340,751,8,1
4,SendPayment,1774933449.347437,768,12,1
4,SendPayment,1774933449.357422,784,9,1
3,DepositChecking,1774933449.367355,647,11,1
1,Amalgamate,1774933449.377437,871,18,1
6,WriteCheck,1774933449.389292,763,13,1
2,Balance,1774933449.398459,702,15,1
4,SendPayment,1774933449.407454,878,17,1
5,TransactSavings,1774933449.419291,670,14,1
6,WriteCheck,1774933449.428474,773,16,1
3,DepositChecking,1774933449.439061,832,10,1
3,DepositChecking,1774933449.448401,739,19,1
6,WriteCheck,1774933449.458425,750,2,1
4,SendPayment,1774933449.467342,778,3,1
6,WriteCheck,1774933449.477383,940,0,1
2,Balance,1774933449.489331,732,1,1
4,SendPayment,1774933449.498468,821,5,1
6,WriteCheck,1774933449.507350,821,4,1
4,SendPayment,1774933449.519319,766,6,1
2,Balance,1774933449.528829,780,7,1
5,TransactSavings,1774933449.537396,719,8,1
4,SendPayment,1774933449.549314,821,12,1
1,Amalgamate,1774933449.558823,859,9,1
4,SendPayment,1774933449.568959,840,11,1
2,Balance,1774933449.577340,703,18,1
4,SendPayment,1774933449.587424,740,13,1
1,Amalgamate,1774933449.597643,752,15,1
6,WriteCheck,1774933449.609269,782,17,1
2,Balance,1774933449.618836,717,14,1
4,SendPayment,1774933449.628939,843,16,1
2,Balance,1774933449.637347,834,10,1
4,SendPayment,1774933449.648016,826,19,1
1,Amalgamate,1774933449.659159,802,2,1
1,Amalgamate,1774933449.668862,802,3,1
6,WriteCheck,1774933449.678953,833,0,1
3,DepositChecking,1774933449.687347,757,1,1
1,Amalgamate,1774933449.699073,638,5,1
1,Amalgamate,1774933449.707450,863,4,1
3,DepositChecking,1774933449.718389,686,6,1
2,Balance,1774933449.727386,580,7,1
6,WriteCheck,1774933449.739306,853,8,1
5,TransactSavings,1774933449.747352,756,12,1
1,Amalgamate,1774933449.759315,775,9,1
1,Amalgamate,1774933449.768841,871,11,1
3,DepositChecking,1774933449.777396,711,18,1
2,Balance,1774933449.789339,740,13,1
4,SendPayment,1774933449.797744,632,15,1
3,DepositChecking,1774933449.809218,752,17,1
1,Amalgamate,1774933449.817398,822,14,1
4,SendPayment,1774933449.829327,784,16,1
5,TransactSavings,1774933449.837388,796,10,1
4,SendPayment,1774933449.848368,819,19,1
5,TransactSavings,1774933449.859068,737,2,1
3,DepositChecking,1774933449.867339,723,3,1
6,WriteCheck,1774933449.877381,877,0,1
2,Balance,1774933449.889327,745,1,1
1,Amalgamate,1774933449.898520,828,5,1
5,TransactSavings,1774933449.907343,737,4,1
1,Amalgamate,1774933449.917343,740,6,1
4,SendPayment,1774933449.927350,845,7,1
3,DepositChecking,1774933449.937356,727,8,1
3,DepositChecking,1774933449.948466,744,12,1
1,Amalgamate,1774933449.959077,960,9,1
4,SendPayment,1774933449.968927,1095,11,1
2,Balance,1774933449.978959,1000,18,1
1,Amalgamate,1774933449.988443,954,13,1
1,Amalgamate,1774933449.998408,852,15,1
5,TransactSavings,1774933450.009051,704,17,1
5,TransactSavings,1774933450.018397,881,14,1
4,SendPayment,1774933450.029056,752,16,1
3,DepositChecking,1774933450.038918,777,10,1
4,SendPayment,1774933450.048458,711,19,1
3,DepositChecking,1774933450.059049,791,2,1
1,Amalgamate,1774933450.067341,732,3,1
4,SendPayment,1774933450.077367,992,0,1
2,Balance,1774933450.089323,792,1,1
3,DepositChecking,1774933450.097962,945,5,1
4,SendPayment,1774933450.109179,854,4,1
2,Balance,1774933450.118884,862,6,1
4,SendPayment,1774933450.127344,778,7,1
1,Amalgamate,1774933450.138443,830,8,1
4,SendPayment,1774933450.147830,810,12,1
2,Balance,1774933450.159194,754,9,1
5,TransactSavings,1774933450.168831,712,11,1
5,TransactSavings,1774933450.178999,713,18,1
1,Amalgamate,1774933450.187346,854,13,1
3,DepositChecking,1774933450.198381,744,15,1
4,SendPayment,1774933450.207390,769,17,1
2,Balance,1774933450.217513,785,14,1
4,SendPayment,1774933450.227338,659,16,1
2,Balance,1774933450.239315,811,10,1
6,WriteCheck,1774933450.248399,761,19,1
3,DepositChecking,1774933450.258404,813,2,1
4,SendPayment,1774933450.267339,813,3,1
6,WriteCheck,1774933450.278383,896,0,1
6,WriteCheck,1774933450.287390,643,1,1
4,SendPayment,1774933450.298284,634,5,1
4,SendPayment,1774933450.309087,998,4,1
4,SendPayment,1774933450.317399,691,6,1
6,WriteCheck,1774933450.327386,775,7,1
3,DepositChecking,1774933450.339309,555,8,1
4,SendPayment,1774933450.348351,605,12,1
4,SendPayment,1774933450.359077,857,9,1
1,Amalgamate,1774933450.367335,850,11,1
6,WriteCheck,1774933450.378391,834,18,1
2,Balance,1774933450.388434,758,13,1
3,DepositChecking,1774933450.398032,791,15,1
4,SendPayment,1774933450.407558,718,17,1
2,Balance,1774933450.417336,722,14,1
2,Balance,1774933450.427330,782,16,1
3,DepositChecking,1774933450.439320,809,10,1
4,SendPayment,1774933450.447422,708,19,1
6,WriteCheck,1774933450.457414,777,2,1
4,SendPayment,1774933450.468422,729,3,1
2,Balance,1774933450.478398,806,0,1
5,TransactSavings,1774933450.487328,819,1,1
2,Balance,1774933450.498280,786,5,1
2,Balance,1774933450.509092,805,4,1
2,Balance,1774933450.518881,748,6,1
2,Balance,1774933450.528901,750,7,1
3,DepositChecking,1774933450.537342,740,8,1
4,SendPayment,1774933450.548397,1041,12,1
4,SendPayment,1774933450.559076,899,9,1
3,DepositChecking,1774933450.567352,947,11,1
6,WriteCheck,1774933450.577287,695,18,1
4,SendPayment,1774933450.589320,698,13,1
2,Balance,1774933450.596942,799,15,1
4,SendPayment,1774933450.607416,840,17,1
4,SendPayment,1774933450.617450,882,14,1
2,Balance,1774933450.629289,744,16,1
2,Balance,1774933450.637434,760,10,1
3,DepositChecking,1774933450.647328,777,19,1
6,WriteCheck,1774933450.657333,702,2,1
1,Amalgamate,1774933450.667437,744,3,1
5,TransactSavings,1774933450.677329,709,0,1
2,Balance,1774933450.687341,873,1,1
6,WriteCheck,1774933450.699291,905,5,1
4,SendPayment,1774933450.707349,725,4,1
5,TransactSavings,1774933450.717342,842,6,1
2,Balance,1774933450.727382,832,7,1
3,DepositChecking,1774933450.737432,766,8,1
5,TransactSavings,1774933450.748378,716,12,1
3,DepositChecking,1774933450.757335,736,9,1
3,DepositChecking,1774933450.769331,747,11,1
2,Balance,1774933450.778819,726,18,1
4,SendPayment,1774933450.787428,702,13,1
3,DepositChecking,1774933450.797355,816,15,1
3,DepositChecking,1774933450.807347,713,17,1
1,Amalgamate,1774933450.819312,778,14,1
3,DepositChecking,1774933450.827415,703,16,1
2,Balance,1774933450.837332,784,10,1
4,SendPayment,1774933450.847437,735,19,1
4,SendPayment,1774933450.857333,773,2,1
5,TransactSavings,1774933450.869341,702,3,1
3,DepositChecking,1774933450.877343,783,0,1
5,TransactSavings,1774933450.889336,919,1,1
4,SendPayment,1774933450.898621,796,5,1
2,Balance,1774933450.908993,755,4,1
2,Balance,1774933450.918895,861,6,1
4,SendPayment,1774933450.928923,781,7,1
1,Amalgamate,1774933450.938916,893,8,1
5,TransactSavings,1774933450.948367,743,12,1
4,SendPayment,1774933450.959058,740,9,1
4,SendPayment,1774933450.968898,752,11,1
3,DepositChecking,1774933450.978928,733,18,1
2,Balance,1774933450.988932,795,13,1
6,WriteCheck,1774933450.998331,808,15,1
3,DepositChecking,1774933451.009075,726,17,1
4,SendPayment,1774933451.018876,793,14,1
6,WriteCheck,1774933451.027331,728,16,1
5,TransactSavings,1774933451.039341,779,10,1
3,DepositChecking,1774933451.047330,702,19,1
6,WriteCheck,1774933451.059327,761,2,1
6,WriteCheck,1774933451.067343,692,3,1
6,WriteCheck,1774933451.077440,917,0,1
3,DepositChecking,1774933451.088538,823,1,1
6,WriteCheck,1774933451.102587,2154,5,1
1,Amalgamate,1774933451.108922,441,4,1
4,SendPayment,1774933451.117317,331,6,1
3,DepositChecking,1774933451.127869,322,7,1
4,SendPayment,1774933451.138354,327,8,1
4,SendPayment,1774933451.148516,399,12,1
2,Balance,1774933451.159010,356,9,1
3,DepositChecking,1774933451.168862,403,11,1
4,SendPayment,1774933451.178889,336,18,1
3,DepositChecking,1774933451.187353,370,13,1
5,TransactSavings,1774933451.198462,246,15,1
4,SendPayment,1774933451.209009,324,17,1
4,SendPayment,1774933451.218853,317,14,1
5,TransactSavings,1774933451.227329,291,16,1
6,WriteCheck,1774933451.237355,401,10,1
4,SendPayment,1774933451.247314,298,19,1
6,WriteCheck,1774933451.257358,462,2,1
4,SendPayment,1774933451.269351,605,3,1
4,SendPayment,1774933451.277296,500,0,1
5,TransactSavings,1774933451.287359,551,1,1
5,TransactSavings,1774933451.298427,505,5,1
4,SendPayment,1774933451.308291,541,4,1
5,TransactSavings,1774933451.318357,471,6,1
4,SendPayment,1774933451.327519,790,7,1
3,DepositChecking,1774933451.339273,897,8,1
2,Balance,1774933451.348548,798,12,1
5,TransactSavings,1774933451.357362,858,9,1
3,DepositChecking,1774933451.367426,822,11,1
2,Balance,1774933451.379319,861,18,1
1,Amalgamate,1774933451.388831,877,13,1
4,SendPayment,1774933451.397780,791,15,1
5,TransactSavings,1774933451.409212,792,17,1
4,SendPayment,1774933451.417394,792,14,1
4,SendPayment,1774933451.429306,791,16,1
5,TransactSavings,1774933451.438827,762,10,1
5,TransactSavings,1774933451.447941,507,19,1
4,SendPayment,1774933451.457426,585,2,1
1,Amalgamate,1774933451.467470,885,3,1
2,Balance,1774933451.479287,896,0,1
1,Amalgamate,1774933451.488945,964,1,1
5,TransactSavings,1774933451.498497,504,5,1
1,Amalgamate,1774933451.509145,488,4,1
1,Amalgamate,1774933451.517394,509,6,1
5,TransactSavings,1774933451.527372,863,7,1
1,Amalgamate,1774933451.539276,573,8,1
2,Balance,1774933451.547385,759,12,1
3,DepositChecking,1774933451.556958,699,9,1
3,DepositChecking,1774933451.568309,517,11,1
2,Balance,1774933451.578413,481,18,1
6,WriteCheck,1774933451.589047,529,13,1
1,Amalgamate,1774933451.598375,441,15,1
4,SendPayment,1774933451.607363,480,17,1
5,TransactSavings,1774933451.618419,473,14,1
5,TransactSavings,1774933451.628441,694,16,1
6,WriteCheck,1774933451.651010,1018,10,1
2,Balance,1774933451.651437,790,19,1
5,TransactSavings,1774933451.658243,325,2,1
3,DepositChecking,1774933451.669052,407,3,1
3,DepositChecking,1774933451.678838,441,0,1
4,SendPayment,1774933451.688895,455,1,1
4,SendPayment,1774933451.697899,398,5,1
1,Amalgamate,1774933451.708410,499,4,1
3,DepositChecking,1774933451.719029,521,6,1
4,SendPayment,1774933451.728916,743,7,1
5,TransactSavings,1774933451.738916,513,8,1
2,Balance,1774933451.748410,642,12,1
4,SendPayment,1774933451.759046,624,9,1
6,WriteCheck,1774933451.767401,501,11,1
2,Balance,1774933451.778317,483,18,1
5,TransactSavings,1774933451.789057,473,13,1
4,SendPayment,1774933451.798569,830,15,1
1,Amalgamate,1774933451.808870,995,17,1
4,SendPayment,1774933451.817433,657,14,1
3,DepositChecking,1774933451.828380,619,16,1
6,WriteCheck,1774933451.838411,801,10,1
4,SendPayment,1774933451.849064,775,19,1
2,Balance,1774933451.858382,781,2,1
1,Amalgamate,1774933451.869057,902,3,1
4,SendPayment,1774933451.877355,802,0,1
6,WriteCheck,1774933451.889360,852,1,1
5,TransactSavings,1774933451.897455,902,5,1
4,SendPayment,1774933451.908339,552,4,1
2,Balance,1774933451.918203,429,6,1
3,DepositChecking,1774933451.927310,375,7,1
1,Amalgamate,1774933451.937311,352,8,1
5,TransactSavings,1774933451.948226,263,12,1
5,TransactSavings,1774933451.957312,417,9,1
1,Amalgamate,1774933451.969267,266,11,1
6,WriteCheck,1774933451.977388,224,18,1
4,SendPayment,1774933451.989252,322,13,1
1,Amalgamate,1774933451.998792,368,15,1
3,DepositChecking,1774933452.008900,417,17,1
3,DepositChecking,1774933452.018869,322,14,1
2,Balance,1774933452.028312,330,16,1
6,WriteCheck,1774933452.037309,370,10,1
6,WriteCheck,1774933452.048473,1877,19,1
3,DepositChecking,1774933452.058992,404,2,1
4,SendPayment,1774933452.068848,297,3,1
3,DepositChecking,1774933452.078897,347,0,1
5,TransactSavings,1774933452.088906,334,1,1
5,TransactSavings,1774933452.099235,2439,5,1
2,Balance,1774933452.107690,513,4,1
6,WriteCheck,1774933452.117592,3191,6,1
6,WriteCheck,1774933452.127303,297,7,1
6,WriteCheck,1774933452.137300,407,8,1
4,SendPayment,1774933452.147336,381,12,1
4,SendPayment,1774933452.159308,352,9,1
3,DepositChecking,1774933452.168783,304,11,1
1,Amalgamate,1774933452.177366,338,18,1
3,DepositChecking,1774933452.188339,370,13,1
4,SendPayment,1774933452.198336,268,15,1
6,WriteCheck,1774933452.209060,275,17,1
2,Balance,1774933452.218330,372,14,1
4,SendPayment,1774933452.227337,233,16,1
1,Amalgamate,1774933452.238608,423,10,1
4,SendPayment,1774933452.248288,379,19,1
6,WriteCheck,1774933452.257328,467,2,1
5,TransactSavings,1774933452.267298,480,3,1
4,SendPayment,1774933452.277367,420,0,1
5,TransactSavings,1774933452.289294,382,1,1
2,Balance,1774933452.297984,411,5,1
5,TransactSavings,1774933452.307332,324,4,1
2,Balance,1774933452.319416,367,6,1
4,SendPayment,1774933452.328743,414,7,1
5,TransactSavings,1774933452.337335,364,8,1
1,Amalgamate,1774933452.347336,455,12,1
1,Amalgamate,1774933452.357359,401,9,1
3,DepositChecking,1774933452.367329,384,11,1
1,Amalgamate,1774933452.378319,410,18,1
6,WriteCheck,1774933452.387346,460,13,1
3,DepositChecking,1774933452.398104,480,15,1
6,WriteCheck,1774933452.409103,444,17,1
2,Balance,1774933452.417824,398,14,1
4,SendPayment,1774933452.428369,524,16,1
6,WriteCheck,1774933452.437321,417,10,1
2,Balance,1774933452.448519,425,19,1
1,Amalgamate,1774933452.457377,573,2,1
2,Balance,1774933452.469304,574,3,1
5,TransactSavings,1774933452.477344,418,0,1
4,SendPayment,1774933452.487356,603,1,1
5,TransactSavings,1774933452.498112,533,5,1
4,SendPayment,1774933452.509090,627,4,1
2,Balance,1774933452.518881,891,6,1
4,SendPayment,1774933452.528913,589,7,1
6,WriteCheck,1774933452.537360,568,8,1
3,DepositChecking,1774933452.548509,577,12,1
5,TransactSavings,1774933452.558547,460,9,1
4,SendPayment,1774933452.569007,733,11,1
6,WriteCheck,1774933452.578905,989,18,1
6,WriteCheck,1774933452.588077,498,13,1
5,TransactSavings,1774933452.599119,440,15,1
6,WriteCheck,1774933452.607320,361,17,1
1,Amalgamate,1774933452.617330,451,14,1
6,WriteCheck,1774933452.629273,330,16,1
1,Amalgamate,1774933452.638722,1106,10,1
6,WriteCheck,1774933452.647131,274,19,1
6,WriteCheck,1774933452.657332,415,2,1
2,Balance,1774933452.668770,384,3,1
6,WriteCheck,1774933452.678452,344,0,1
2,Balance,1774933452.688982,345,1,1
1,Amalgamate,1774933452.697981,396,5,1
1,Amalgamate,1774933452.709103,456,4,1
3,DepositChecking,1774933452.718827,352,6,1
4,SendPayment,1774933452.727302,335,7,1
2,Balance,1774933452.737303,430,8,1
1,Amalgamate,1774933452.747311,501,12,1
5,TransactSavings,1774933452.757294,367,9,1
5,TransactSavings,1774933452.769317,569,11,1
4,SendPayment,1774933452.778787,456,18,1
6,WriteCheck,1774933452.788906,622,13,1
2,Balance,1774933452.797583,394,15,1
1,Amalgamate,1774933452.808449,415,17,1
4,SendPayment,1774933452.819015,420,14,1
1,Amalgamate,1774933452.828845,362,16,1
6,WriteCheck,1774933452.838881,376,10,1
3,DepositChecking,1774933452.848871,373,19,1
2,Balance,1774933452.857118,365,2,1
4,SendPayment,1774933452.867331,471,3,1
5,TransactSavings,1774933452.877354,424,0,1
2,Balance,1774933452.889293,426,1,1
1,Amalgamate,1774933452.898778,458,5,1
5,TransactSavings,1774933452.908923,438,4,1
5,TransactSavings,1774933452.918869,460,6,1
5,TransactSavings,1774933452.927788,495,7,1
1,Amalgamate,1774933452.937332,432,8,1
4,SendPayment,1774933452.947295,460,12,1
4,SendPayment,1774933452.957324,441,9,1
4,SendPayment,1774933452.967365,398,11,1
2,Balance,1774933452.979277,428,18,1
2,Balance,1774933452.988783,464,13,1
5,TransactSavings,1774933452.998463,450,15,1
4,SendPayment,1774933453.007362,443,17,1
3,DepositChecking,1774933453.017322,547,14,1
4,SendPayment,1774933453.029357,775,16,1
2,Balance,1774933453.037345,681,10,1
3,DepositChecking,1774933453.047565,692,19,1
3,DepositChecking,1774933453.059225,662,2,1
6,WriteCheck,1774933453.068841,795,3,1
1,Amalgamate,1774933453.078695,1248,0,1
2,Balance,1774933453.088924,654,1,1
5,TransactSavings,1774933453.098480,524,5,1
3,DepositChecking,1774933453.107293,312,4,1
6,WriteCheck,1774933453.120593,3034,6,1
4,SendPayment,1774933453.127328,537,7,1
3,DepositChecking,1774933453.137343,376,8,1
4,SendPayment,1774933453.148290,340,12,1
5,TransactSavings,1774933453.157329,328,9,1
6,WriteCheck,1774933453.169315,339,11,1
4,SendPayment,1774933453.178771,271,18,1
3,DepositChecking,1774933453.187321,404,13,1
2,Balance,1774933453.197320,307,15,1
4,SendPayment,1774933453.209299,321,17,1
6,WriteCheck,1774933453.217319,283,14,1
4,SendPayment,1774933453.227329,463,16,1
4,SendPayment,1774933453.237346,423,10,1
4,SendPayment,1774933453.248248,500,19,1
5,TransactSavings,1774933453.259071,441,2,1
4,SendPayment,1774933453.268838,469,3,1
3,DepositChecking,1774933453.278899,486,0,1
3,DepositChecking,1774933453.288925,718,1,1
4,SendPayment,1774933453.298326,689,5,1
6,WriteCheck,1774933453.307837,694,4,1
3,DepositChecking,1774933453.319177,674,6,1
1,Amalgamate,1774933453.327298,822,7,1
4,SendPayment,1774933453.339323,1064,8,1
1,Amalgamate,1774933453.348635,964,12,1
3,DepositChecking,1774933453.359008,955,9,1
1,Amalgamate,1774933453.368828,969,11,1
4,SendPayment,1774933453.377344,930,18,1
1,Amalgamate,1774933453.388906,1023,13,1
6,WriteCheck,1774933453.397338,902,15,1
3,DepositChecking,1774933453.407343,988,17,1
5,TransactSavings,1774933453.419381,998,14,1
4,SendPayment,1774933453.427349,975,16,1
4,SendPayment,1774933453.439323,992,10,1
6,WriteCheck,1774933453.448334,938,19,1
6,WriteCheck,1774933453.459072,989,2,1
4,SendPayment,1774933453.467344,894,3,1
1,Amalgamate,1774933453.477164,1116,0,1
5,TransactSavings,1774933453.489372,1125,1,1
1,Amalgamate,1774933453.498440,1083,5,1
5,TransactSavings,1774933453.507353,1036,4,1
6,WriteCheck,1774933453.517448,1066,6,1
3,DepositChecking,1774933453.527153,1044,7,1
5,TransactSavings,1774933453.537435,961,8,1
4,SendPayment,1774933453.549299,1014,12,1
6,WriteCheck,1774933453.557383,1021,9,1
4,SendPayment,1774933453.567350,1201,11,1
1,Amalgamate,1774933453.577642,3251,18,1
1,Amalgamate,1774933453.587319,642,13,1
1,Amalgamate,1774933453.597071,549,15,1
1,Amalgamate,1774933453.607295,384,17,1
2,Balance,1774933453.617510,781,14,1
3,DepositChecking,1774933453.629284,338,16,1
3,DepositChecking,1774933453.638778,339,10,1
4,SendPayment,1774933453.648292,394,19,1
1,Amalgamate,1774933453.659021,379,2,1
2,Balance,1774933453.668846,348,3,1
1,Amalgamate,1774933453.677289,295,0,1
2,Balance,1774933453.689318,278,1,1
4,SendPayment,1774933453.698347,380,5,1
4,SendPayment,1774933453.709028,383,4,1
5,TransactSavings,1774933453.718837,330,6,1
1,Amalgamate,1774933453.727264,345,7,1
1,Amalgamate,1774933453.739276,340,8,1
2,Balance,1774933453.748769,394,12,1
3,DepositChecking,1774933453.758902,420,9,1
6,WriteCheck,1774933453.767312,565,11,1
4,SendPayment,1774933453.777466,743,18,1
6,WriteCheck,1774933453.788253,473,13,1
5,TransactSavings,1774933453.797739,368,15,1
1,Amalgamate,1774933453.809184,249,17,1
6,WriteCheck,1774933453.818388,433,14,1
4,SendPayment,1774933453.827326,232,16,1
4,SendPayment,1774933453.838365,399,10,1
4,SendPayment,1774933453.847359,326,19,1
2,Balance,1774933453.857324,303,2,1
4,SendPayment,1774933453.869275,352,3,1
