Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
3,DepositChecking,1774502595.900117,912,16,1
2,Balance,1774502595.909568,830,17,1
3,DepositChecking,1774502595.919143,919,18,1
5,TransactSavings,1774502595.929040,654,19,1
1,Amalgamate,1774502595.940375,538,4,1
4,SendPayment,1774502595.950029,531,6,1
5,TransactSavings,1774502595.959003,460,2,1
4,SendPayment,1774502595.970345,431,7,1
5,TransactSavings,1774502595.979049,315,0,1
4,SendPayment,1774502595.989021,341,3,1
5,TransactSavings,1774502595.998071,409,8,1
2,Balance,1774502596.008074,421,1,1
1,Amalgamate,1774502596.018069,403,5,1
1,Amalgamate,1774502596.028070,402,9,1
4,SendPayment,1774502596.038071,375,10,1
2,Balance,1774502596.048077,305,14,1
4,SendPayment,1774502596.059013,435,13,1
5,TransactSavings,1774502596.069121,279,11,1
5,TransactSavings,1774502596.079291,386,12,1
4,SendPayment,1774502596.089046,378,15,1
1,Amalgamate,1774502596.100058,400,16,1
1,Amalgamate,1774502596.110075,342,17,1
6,WriteCheck,1774502596.119233,456,18,1
4,SendPayment,1774502596.129069,469,19,1
4,SendPayment,1774502596.138081,466,4,1
1,Amalgamate,1774502596.148093,507,6,1
2,Balance,1774502596.160573,522,2,1
4,SendPayment,1774502596.170037,723,7,1
3,DepositChecking,1774502596.180112,563,0,1
3,DepositChecking,1774502596.189132,492,3,1
4,SendPayment,1774502596.198816,648,8,1
2,Balance,1774502596.209119,576,1,1
5,TransactSavings,1774502596.219135,572,5,1
6,WriteCheck,1774502596.230342,815,9,1
6,WriteCheck,1774502596.240175,1038,10,1
2,Balance,1774502596.250122,894,14,1
1,Amalgamate,1774502596.260130,1208,13,1
2,Balance,1774502596.268287,720,11,1
6,WriteCheck,1774502596.279317,658,12,1
4,SendPayment,1774502596.289125,908,15,1
3,DepositChecking,1774502596.300446,906,16,1
4,SendPayment,1774502596.310058,1054,17,1
6,WriteCheck,1774502596.320122,963,18,1
6,WriteCheck,1774502596.329099,882,19,1
4,SendPayment,1774502596.339158,911,4,1
5,TransactSavings,1774502596.349085,1016,6,1
1,Amalgamate,1774502596.360379,1016,2,1
4,SendPayment,1774502596.369153,1088,7,1
1,Amalgamate,1774502596.380358,907,0,1
1,Amalgamate,1774502596.390077,893,3,1
1,Amalgamate,1774502596.400111,802,8,1
1,Amalgamate,1774502596.408539,556,1,1
1,Amalgamate,1774502596.420497,562,5,1
2,Balance,1774502596.429990,529,9,1
5,TransactSavings,1774502596.438081,554,10,1
4,SendPayment,1774502596.450069,439,14,1
4,SendPayment,1774502596.460078,516,13,1
6,WriteCheck,1774502596.469102,485,11,1
5,TransactSavings,1774502596.478085,493,12,1
5,TransactSavings,1774502596.488106,551,15,1
6,WriteCheck,1774502596.500608,574,16,1
4,SendPayment,1774502596.508470,1013,17,1
5,TransactSavings,1774502596.519539,743,18,1
6,WriteCheck,1774502596.529043,674,19,1
6,WriteCheck,1774502596.538117,686,4,1
6,WriteCheck,1774502596.549100,688,6,1
4,SendPayment,1774502596.558419,821,2,1
6,WriteCheck,1774502596.569154,978,7,1
1,Amalgamate,1774502596.580367,1045,0,1
3,DepositChecking,1774502596.589207,884,3,1
3,DepositChecking,1774502596.599123,895,8,1
4,SendPayment,1774502596.610377,1016,1,1
2,Balance,1774502596.620042,874,5,1
3,DepositChecking,1774502596.630137,1036,9,1
4,SendPayment,1774502596.640262,1239,10,1
3,DepositChecking,1774502596.648157,998,14,1
2,Balance,1774502596.660092,1020,13,1
2,Balance,1774502596.670119,806,11,1
4,SendPayment,1774502596.678164,1129,12,1
2,Balance,1774502596.690605,1320,15,1
6,WriteCheck,1774502596.699067,826,16,1
6,WriteCheck,1774502596.710378,693,17,1
6,WriteCheck,1774502596.720043,905,18,1
4,SendPayment,1774502596.730117,832,19,1
3,DepositChecking,1774502596.738147,855,4,1
5,TransactSavings,1774502596.750612,974,6,1
2,Balance,1774502596.759994,968,2,1
4,SendPayment,1774502596.768152,918,7,1
3,DepositChecking,1774502596.779075,679,0,1
4,SendPayment,1774502596.790164,969,3,1
4,SendPayment,1774502596.798158,1019,8,1
5,TransactSavings,1774502596.810602,940,1,1
3,DepositChecking,1774502596.819983,835,5,1
6,WriteCheck,1774502596.830150,871,9,1
5,TransactSavings,1774502596.838140,807,10,1
4,SendPayment,1774502596.850616,848,14,1
5,TransactSavings,1774502596.859889,825,13,1
3,DepositChecking,1774502596.870168,765,11,1
2,Balance,1774502596.880087,781,12,1
4,SendPayment,1774502596.890120,762,15,1
5,TransactSavings,1774502596.898134,891,16,1
4,SendPayment,1774502596.909149,799,17,1
3,DepositChecking,1774502596.920102,703,18,1
3,DepositChecking,1774502596.929062,1904,19,1
3,DepositChecking,1774502596.944953,900,4,1
5,TransactSavings,1774502596.948945,737,6,1
4,SendPayment,1774502596.959103,950,2,1
4,SendPayment,1774502596.968632,750,7,1
5,TransactSavings,1774502596.979197,813,0,1
1,Amalgamate,1774502596.988150,929,3,1
2,Balance,1774502597.000607,954,8,1
6,WriteCheck,1774502597.009098,716,1,1
6,WriteCheck,1774502597.018950,720,5,1
2,Balance,1774502597.030402,874,9,1
2,Balance,1774502597.039091,830,10,1
1,Amalgamate,1774502597.050141,1019,14,1
5,TransactSavings,1774502597.058139,822,13,1
3,DepositChecking,1774502597.069141,873,11,1
5,TransactSavings,1774502597.078140,1050,12,1
2,Balance,1774502597.089041,612,15,1
4,SendPayment,1774502597.100379,880,16,1
5,TransactSavings,1774502597.110053,925,17,1
1,Amalgamate,1774502597.119154,934,18,1
3,DepositChecking,1774502597.129136,808,19,1
1,Amalgamate,1774502597.140358,886,4,1
2,Balance,1774502597.149089,960,6,1
1,Amalgamate,1774502597.159107,955,2,1
2,Balance,1774502597.169127,842,7,1
4,SendPayment,1774502597.178141,872,0,1
3,DepositChecking,1774502597.190151,820,3,1
6,WriteCheck,1774502597.199095,668,8,1
1,Amalgamate,1774502597.208889,760,1,1
1,Amalgamate,1774502597.218146,957,5,1
4,SendPayment,1774502597.230617,866,9,1
5,TransactSavings,1774502597.239976,887,10,1
5,TransactSavings,1774502597.250151,881,14,1
2,Balance,1774502597.260081,823,13,1
5,TransactSavings,1774502597.270137,853,11,1
6,WriteCheck,1774502597.279119,992,12,1
2,Balance,1774502597.289102,743,15,1
4,SendPayment,1774502597.299130,812,16,1
2,Balance,1774502597.308137,797,17,1
6,WriteCheck,1774502597.320611,927,18,1
4,SendPayment,1774502597.329139,898,19,1
2,Balance,1774502597.339109,840,4,1
2,Balance,1774502597.349114,969,6,1
3,DepositChecking,1774502597.358145,852,2,1
4,SendPayment,1774502597.369064,863,7,1
4,SendPayment,1774502597.379064,906,0,1
4,SendPayment,1774502597.390138,819,3,1
5,TransactSavings,1774502597.398131,819,8,1
1,Amalgamate,1774502597.409114,952,1,1
2,Balance,1774502597.419055,862,5,1
1,Amalgamate,1774502597.428142,931,9,1
6,WriteCheck,1774502597.438143,905,10,1
2,Balance,1774502597.448133,1035,14,1
1,Amalgamate,1774502597.459230,1013,13,1
4,SendPayment,1774502597.468969,812,11,1
2,Balance,1774502597.478138,989,12,1
6,WriteCheck,1774502597.490650,842,15,1
6,WriteCheck,1774502597.500047,1025,16,1
1,Amalgamate,1774502597.508151,1124,17,1
5,TransactSavings,1774502597.519073,859,18,1
4,SendPayment,1774502597.528151,962,19,1
3,DepositChecking,1774502597.540601,863,4,1
4,SendPayment,1774502597.550008,1114,6,1
3,DepositChecking,1774502597.560147,953,2,1
2,Balance,1774502597.569169,1274,7,1
6,WriteCheck,1774502597.580159,1118,0,1
1,Amalgamate,1774502597.590106,993,3,1
4,SendPayment,1774502597.599057,632,8,1
4,SendPayment,1774502597.609912,1086,1,1
4,SendPayment,1774502597.620161,821,5,1
5,TransactSavings,1774502597.630078,843,9,1
5,TransactSavings,1774502597.639081,861,10,1
4,SendPayment,1774502597.650167,967,14,1
1,Amalgamate,1774502597.660007,856,13,1
2,Balance,1774502597.670132,885,11,1
4,SendPayment,1774502597.680106,883,12,1
6,WriteCheck,1774502597.690116,789,15,1
5,TransactSavings,1774502597.700008,708,16,1
1,Amalgamate,1774502597.710102,1120,17,1
4,SendPayment,1774502597.720126,926,18,1
3,DepositChecking,1774502597.730110,640,19,1
6,WriteCheck,1774502597.740009,667,4,1
2,Balance,1774502597.749148,853,6,1
4,SendPayment,1774502597.758144,989,2,1
4,SendPayment,1774502597.770608,929,7,1
4,SendPayment,1774502597.779980,884,0,1
6,WriteCheck,1774502597.788140,783,3,1
6,WriteCheck,1774502597.798138,894,8,1
5,TransactSavings,1774502597.810615,969,1,1
3,DepositChecking,1774502597.819984,787,5,1
5,TransactSavings,1774502597.830145,811,9,1
5,TransactSavings,1774502597.838135,769,10,1
2,Balance,1774502597.850099,954,14,1
4,SendPayment,1774502597.860109,873,13,1
5,TransactSavings,1774502597.870104,833,11,1
4,SendPayment,1774502597.880114,821,12,1
4,SendPayment,1774502597.889134,944,15,1
1,Amalgamate,1774502597.899998,896,16,1
4,SendPayment,1774502597.910153,888,17,1
5,TransactSavings,1774502597.919663,860,18,1
4,SendPayment,1774502597.930220,825,19,1
6,WriteCheck,1774502597.940094,876,4,1
4,SendPayment,1774502597.948157,834,6,1
3,DepositChecking,1774502597.959145,988,2,1
6,WriteCheck,1774502597.970369,947,7,1
1,Amalgamate,1774502597.980042,998,0,1
3,DepositChecking,1774502597.989969,707,3,1
1,Amalgamate,1774502598.000148,992,8,1
4,SendPayment,1774502598.008199,808,1,1
2,Balance,1774502598.020600,1004,5,1
1,Amalgamate,1774502598.029088,954,9,1
2,Balance,1774502598.040064,857,10,1
2,Balance,1774502598.050125,956,14,1
4,SendPayment,1774502598.058141,893,13,1
2,Balance,1774502598.069065,885,11,1
2,Balance,1774502598.080056,811,12,1
3,DepositChecking,1774502598.090115,860,15,1
5,TransactSavings,1774502598.100117,889,16,1
3,DepositChecking,1774502598.110108,891,17,1
1,Amalgamate,1774502598.120108,812,18,1
2,Balance,1774502598.130110,888,19,1
5,TransactSavings,1774502598.138162,886,4,1
5,TransactSavings,1774502598.150166,940,6,1
4,SendPayment,1774502598.160134,1129,2,1
6,WriteCheck,1774502598.170131,1001,7,1
5,TransactSavings,1774502598.180086,919,0,1
3,DepositChecking,1774502598.189169,1030,3,1
2,Balance,1774502598.199099,757,8,1
6,WriteCheck,1774502598.210141,788,1,1
6,WriteCheck,1774502598.220090,791,5,1
2,Balance,1774502598.228147,973,9,1
2,Balance,1774502598.239142,845,10,1
2,Balance,1774502598.250377,917,14,1
4,SendPayment,1774502598.258121,898,13,1
3,DepositChecking,1774502598.269235,890,11,1
2,Balance,1774502598.280347,931,12,1
2,Balance,1774502598.290044,850,15,1
6,WriteCheck,1774502598.300112,873,16,1
3,DepositChecking,1774502598.310109,913,17,1
2,Balance,1774502598.318242,906,18,1
2,Balance,1774502598.328140,984,19,1
3,DepositChecking,1774502598.338133,913,4,1
4,SendPayment,1774502598.348165,994,6,1
3,DepositChecking,1774502598.360157,1046,2,1
1,Amalgamate,1774502598.368223,931,7,1
1,Amalgamate,1774502598.378129,923,0,1
6,WriteCheck,1774502598.388139,800,3,1
6,WriteCheck,1774502598.400188,940,8,1
6,WriteCheck,1774502598.408159,1031,1,1
6,WriteCheck,1774502598.420116,933,5,1
3,DepositChecking,1774502598.429130,892,9,1
2,Balance,1774502598.440364,887,10,1
1,Amalgamate,1774502598.448492,1178,14,1
4,SendPayment,1774502598.459090,1173,13,1
4,SendPayment,1774502598.470054,968,11,1
4,SendPayment,1774502598.480098,906,12,1
4,SendPayment,1774502598.490117,867,15,1
2,Balance,1774502598.500110,903,16,1
6,WriteCheck,1774502598.508133,898,17,1
2,Balance,1774502598.519145,950,18,1
3,DepositChecking,1774502598.530051,846,19,1
4,SendPayment,1774502598.538139,892,4,1
4,SendPayment,1774502598.549144,906,6,1
2,Balance,1774502598.559068,811,2,1
4,SendPayment,1774502598.570394,1013,7,1
5,TransactSavings,1774502598.579957,596,0,1
6,WriteCheck,1774502598.590143,889,3,1
4,SendPayment,1774502598.600116,952,8,1
4,SendPayment,1774502598.610081,941,1,1
4,SendPayment,1774502598.620110,935,5,1
6,WriteCheck,1774502598.629156,870,9,1
3,DepositChecking,1774502598.640080,877,10,1
4,SendPayment,1774502598.648192,879,14,1
5,TransactSavings,1774502598.660111,865,13,1
4,SendPayment,1774502598.668303,882,11,1
2,Balance,1774502598.680557,822,12,1
3,DepositChecking,1774502598.689993,852,15,1
3,DepositChecking,1774502598.698123,746,16,1
3,DepositChecking,1774502598.709124,953,17,1
4,SendPayment,1774502598.720339,662,18,1
5,TransactSavings,1774502598.730051,831,19,1
2,Balance,1774502598.740125,936,4,1
4,SendPayment,1774502598.750074,662,6,1
1,Amalgamate,1774502598.760036,1022,2,1
5,TransactSavings,1774502598.769151,1058,7,1
4,SendPayment,1774502598.780016,899,0,1
2,Balance,1774502598.790127,966,3,1
4,SendPayment,1774502598.800047,861,8,1
5,TransactSavings,1774502598.808133,973,1,1
5,TransactSavings,1774502598.819807,697,5,1
2,Balance,1774502598.829699,1046,9,1
5,TransactSavings,1774502598.840030,638,10,1
6,WriteCheck,1774502598.849459,492,14,1
3,DepositChecking,1774502598.858080,570,13,1
6,WriteCheck,1774502598.868089,557,11,1
3,DepositChecking,1774502598.880575,504,12,1
4,SendPayment,1774502598.888083,478,15,1
1,Amalgamate,1774502598.898082,547,16,1
3,DepositChecking,1774502598.910128,418,17,1
2,Balance,1774502598.920110,759,18,1
6,WriteCheck,1774502598.929067,700,19,1
3,DepositChecking,1774502598.940342,633,4,1
6,WriteCheck,1774502598.950011,572,6,1
6,WriteCheck,1774502598.960110,697,2,1
1,Amalgamate,1774502598.969060,1063,7,1
6,WriteCheck,1774502598.978144,929,0,1
3,DepositChecking,1774502598.988127,867,3,1
4,SendPayment,1774502598.998140,913,8,1
1,Amalgamate,1774502599.009042,914,1,1
1,Amalgamate,1774502599.020143,1003,5,1
6,WriteCheck,1774502599.030096,911,9,1
4,SendPayment,1774502599.038126,976,10,1
2,Balance,1774502599.049101,756,14,1
2,Balance,1774502599.060061,936,13,1
4,SendPayment,1774502599.070115,976,11,1
4,SendPayment,1774502599.080108,955,12,1
6,WriteCheck,1774502599.088136,814,15,1
6,WriteCheck,1774502599.098119,875,16,1
1,Amalgamate,1774502599.108116,846,17,1
6,WriteCheck,1774502599.118142,1130,18,1
3,DepositChecking,1774502599.128118,812,19,1
6,WriteCheck,1774502599.140588,665,4,1
5,TransactSavings,1774502599.149970,913,6,1
1,Amalgamate,1774502599.160138,966,2,1
1,Amalgamate,1774502599.168153,1022,7,1
2,Balance,1774502599.179849,1205,0,1
6,WriteCheck,1774502599.192429,813,3,1
2,Balance,1774502599.198701,422,8,1
5,TransactSavings,1774502599.210433,613,1,1
5,TransactSavings,1774502599.220045,681,5,1
6,WriteCheck,1774502599.229093,598,9,1
4,SendPayment,1774502599.238094,558,10,1
3,DepositChecking,1774502599.249051,575,14,1
1,Amalgamate,1774502599.260092,745,13,1
3,DepositChecking,1774502599.270084,884,11,1
4,SendPayment,1774502599.279128,979,12,1
1,Amalgamate,1774502599.290123,750,15,1
4,SendPayment,1774502599.298131,881,16,1
5,TransactSavings,1774502599.310113,864,17,1
4,SendPayment,1774502599.320092,857,18,1
5,TransactSavings,1774502599.330097,839,19,1
4,SendPayment,1774502599.340096,825,4,1
4,SendPayment,1774502599.350109,976,6,1
6,WriteCheck,1774502599.360105,956,2,1
4,SendPayment,1774502599.369133,1003,7,1
4,SendPayment,1774502599.378155,887,0,1
4,SendPayment,1774502599.388127,728,3,1
6,WriteCheck,1774502599.399130,904,8,1
5,TransactSavings,1774502599.409126,886,1,1
5,TransactSavings,1774502599.420354,929,5,1
1,Amalgamate,1774502599.430044,931,9,1
1,Amalgamate,1774502599.438118,975,10,1
4,SendPayment,1774502599.448129,857,14,1
2,Balance,1774502599.458122,827,13,1
5,TransactSavings,1774502599.470594,870,11,1
4,SendPayment,1774502599.479982,1151,12,1
4,SendPayment,1774502599.489916,751,15,1
5,TransactSavings,1774502599.498137,902,16,1
3,DepositChecking,1774502599.508129,856,17,1
2,Balance,1774502599.518133,886,18,1
1,Amalgamate,1774502599.530623,900,19,1
3,DepositChecking,1774502599.540000,860,4,1
3,DepositChecking,1774502599.548129,843,6,1
4,SendPayment,1774502599.559138,875,2,1
5,TransactSavings,1774502599.570340,1082,7,1
3,DepositChecking,1774502599.580046,1574,0,1
2,Balance,1774502599.590064,697,3,1
5,TransactSavings,1774502599.600110,853,8,1
3,DepositChecking,1774502599.609126,840,1,1
5,TransactSavings,1774502599.618145,894,5,1
5,TransactSavings,1774502599.630587,828,9,1
3,DepositChecking,1774502599.639975,968,10,1
5,TransactSavings,1774502599.648164,852,14,1
3,DepositChecking,1774502599.658150,1011,13,1
6,WriteCheck,1774502599.670603,953,11,1
4,SendPayment,1774502599.678144,856,12,1
2,Balance,1774502599.690080,733,15,1
2,Balance,1774502599.698096,672,16,1
4,SendPayment,1774502599.710593,776,17,1
3,DepositChecking,1774502599.719983,882,18,1
4,SendPayment,1774502599.728138,927,19,1
5,TransactSavings,1774502599.738129,825,4,1
5,TransactSavings,1774502599.750594,874,6,1
5,TransactSavings,1774502599.759127,829,2,1
5,TransactSavings,1774502599.769047,860,7,1
4,SendPayment,1774502599.778139,945,0,1
3,DepositChecking,1774502599.788119,727,3,1
2,Balance,1774502599.800586,898,8,1
2,Balance,1774502599.809978,876,1,1
1,Amalgamate,1774502599.820141,979,5,1
4,SendPayment,1774502599.830097,1052,9,1
1,Amalgamate,1774502599.840082,888,10,1
3,DepositChecking,1774502599.848663,862,14,1
6,WriteCheck,1774502599.858127,891,13,1
6,WriteCheck,1774502599.870597,888,11,1
4,SendPayment,1774502599.879114,922,12,1
2,Balance,1774502599.890025,728,15,1
5,TransactSavings,1774502599.900133,931,16,1
5,TransactSavings,1774502599.910099,842,17,1
2,Balance,1774502599.920091,1166,18,1
1,Amalgamate,1774502599.930119,1074,19,1
4,SendPayment,1774502599.940102,991,4,1
5,TransactSavings,1774502599.948178,1066,6,1
3,DepositChecking,1774502599.960590,984,2,1
6,WriteCheck,1774502599.969151,997,7,1
1,Amalgamate,1774502599.980144,898,0,1
4,SendPayment,1774502599.988104,575,3,1
5,TransactSavings,1774502600.000052,670,8,1
6,WriteCheck,1774502600.009140,724,1,1
1,Amalgamate,1774502600.020372,1021,5,1
5,TransactSavings,1774502600.028143,1044,9,1
3,DepositChecking,1774502600.040076,1175,10,1
6,WriteCheck,1774502600.050213,1384,14,1
2,Balance,1774502600.058977,706,13,1
4,SendPayment,1774502600.068285,543,11,1
4,SendPayment,1774502600.080079,789,12,1
3,DepositChecking,1774502600.088075,473,15,1
3,DepositChecking,1774502600.098079,526,16,1
4,SendPayment,1774502600.108075,443,17,1
6,WriteCheck,1774502600.118086,383,18,1
1,Amalgamate,1774502600.130568,504,19,1
6,WriteCheck,1774502600.139969,436,4,1
6,WriteCheck,1774502600.149042,447,6,1
2,Balance,1774502600.159053,507,2,1
1,Amalgamate,1774502600.170381,703,7,1
5,TransactSavings,1774502600.179781,693,0,1
5,TransactSavings,1774502600.190079,575,3,1
3,DepositChecking,1774502600.199083,607,8,1
3,DepositChecking,1774502600.208576,578,1,1
1,Amalgamate,1774502600.219055,590,5,1
2,Balance,1774502600.228889,534,9,1
2,Balance,1774502600.240084,916,10,1
5,TransactSavings,1774502600.250099,792,14,1
2,Balance,1774502600.258125,847,13,1
6,WriteCheck,1774502600.268130,868,11,1
4,SendPayment,1774502600.280574,1435,12,1
5,TransactSavings,1774502600.294816,1303,15,1
4,SendPayment,1774502600.299178,485,16,1
2,Balance,1774502600.310291,485,17,1
1,Amalgamate,1774502600.320079,704,18,1
4,SendPayment,1774502600.330087,615,19,1
6,WriteCheck,1774502600.340073,546,4,1
6,WriteCheck,1774502600.348084,517,6,1
1,Amalgamate,1774502600.360139,674,2,1
4,SendPayment,1774502600.370087,853,7,1
4,SendPayment,1774502600.378133,938,0,1
4,SendPayment,1774502600.390607,772,3,1
5,TransactSavings,1774502600.398128,878,8,1
2,Balance,1774502600.408131,844,1,1
2,Balance,1774502600.418135,815,5,1
4,SendPayment,1774502600.430614,933,9,1
2,Balance,1774502600.438122,811,10,1
4,SendPayment,1774502600.448128,878,14,1
5,TransactSavings,1774502600.458119,813,13,1
6,WriteCheck,1774502600.470594,948,11,1
4,SendPayment,1774502600.478094,735,12,1
5,TransactSavings,1774502600.489088,653,15,1
2,Balance,1774502600.500054,854,16,1
2,Balance,1774502600.510112,953,17,1
4,SendPayment,1774502600.519034,896,18,1
1,Amalgamate,1774502600.529132,1047,19,1
5,TransactSavings,1774502600.540368,983,4,1
4,SendPayment,1774502600.548127,943,6,1
6,WriteCheck,1774502600.560136,985,2,1
3,DepositChecking,1774502600.570075,891,7,1
6,WriteCheck,1774502600.580093,1701,0,1
4,SendPayment,1774502600.590065,701,3,1
3,DepositChecking,1774502600.598142,942,8,1
4,SendPayment,1774502600.609124,904,1,1
4,SendPayment,1774502600.618118,820,5,1
4,SendPayment,1774502600.629028,625,9,1
3,DepositChecking,1774502600.640108,1060,10,1
6,WriteCheck,1774502600.649957,672,14,1
6,WriteCheck,1774502600.660109,396,13,1
4,SendPayment,1774502600.670061,395,11,1
5,TransactSavings,1774502600.679007,389,12,1
5,TransactSavings,1774502600.690322,290,15,1
6,WriteCheck,1774502600.699010,337,16,1
3,DepositChecking,1774502600.710328,402,17,1
6,WriteCheck,1774502600.719007,364,18,1
6,WriteCheck,1774502600.729006,343,19,1
2,Balance,1774502600.739008,363,4,1
2,Balance,1774502600.749012,295,6,1
1,Amalgamate,1774502600.759064,333,2,1
1,Amalgamate,1774502600.769005,259,7,1
1,Amalgamate,1774502600.779010,354,0,1
4,SendPayment,1774502600.789007,313,3,1
6,WriteCheck,1774502600.799007,271,8,1
4,SendPayment,1774502600.809004,317,1,1
4,SendPayment,1774502600.819001,359,5,1
4,SendPayment,1774502600.830326,325,9,1
6,WriteCheck,1774502600.839995,270,10,1
3,DepositChecking,1774502600.850073,358,14,1
1,Amalgamate,1774502600.860060,254,13,1
6,WriteCheck,1774502600.869517,354,11,1
5,TransactSavings,1774502600.880198,432,12,1
4,SendPayment,1774502600.890047,326,15,1
1,Amalgamate,1774502600.898090,328,16,1
6,WriteCheck,1774502600.908066,326,17,1
1,Amalgamate,1774502600.918076,312,18,1
3,DepositChecking,1774502600.930060,341,19,1
4,SendPayment,1774502600.939007,318,4,1
5,TransactSavings,1774502600.949006,330,6,1
4,SendPayment,1774502600.959066,346,2,1
1,Amalgamate,1774502600.968074,338,7,1
1,Amalgamate,1774502600.978064,322,0,1
1,Amalgamate,1774502600.989012,351,3,1
3,DepositChecking,1774502601.000321,329,8,1
5,TransactSavings,1774502601.010050,287,1,1
4,SendPayment,1774502601.020060,338,5,1
3,DepositChecking,1774502601.030056,283,9,1
4,SendPayment,1774502601.040056,355,10,1
3,DepositChecking,1774502601.048082,258,14,1
2,Balance,1774502601.058065,335,13,1
4,SendPayment,1774502601.068079,291,11,1
5,TransactSavings,1774502601.080066,345,12,1
4,SendPayment,1774502601.088064,385,15,1
5,TransactSavings,1774502601.098068,334,16,1
5,TransactSavings,1774502601.108068,352,17,1
4,SendPayment,1774502601.118076,389,18,1
3,DepositChecking,1774502601.130072,424,19,1
4,SendPayment,1774502601.139041,368,4,1
