Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
4,SendPayment,1774487616.219722,398,16,1
5,TransactSavings,1774487616.229918,510,10,1
2,Balance,1774487616.239668,493,13,1
4,SendPayment,1774487616.248601,621,15,1
5,TransactSavings,1774487616.258553,1273,12,1
3,DepositChecking,1774487616.269628,496,18,1
4,SendPayment,1774487616.280313,525,14,1
1,Amalgamate,1774487616.290149,1326,19,1
3,DepositChecking,1774487616.300206,583,6,1
4,SendPayment,1774487616.310216,559,3,1
4,SendPayment,1774487616.320166,413,5,1
5,TransactSavings,1774487616.328862,921,2,1
3,DepositChecking,1774487616.339498,1932,8,1
3,DepositChecking,1774487616.349612,761,4,1
3,DepositChecking,1774487616.360363,797,1,1
5,TransactSavings,1774487616.368426,718,9,1
4,SendPayment,1774487616.380608,823,0,1
5,TransactSavings,1774487616.388584,739,7,1
3,DepositChecking,1774487616.398644,771,11,1
6,WriteCheck,1774487616.409462,947,17,1
1,Amalgamate,1774487616.419165,1590,16,1
1,Amalgamate,1774487616.428702,1606,10,1
6,WriteCheck,1774487616.439624,937,13,1
2,Balance,1774487616.448614,1168,15,1
4,SendPayment,1774487616.458613,1135,12,1
6,WriteCheck,1774487616.468859,1261,18,1
4,SendPayment,1774487616.479709,963,14,1
6,WriteCheck,1774487616.488630,1107,19,1
1,Amalgamate,1774487616.500642,1159,6,1
6,WriteCheck,1774487616.509725,1836,3,1
5,TransactSavings,1774487616.519934,795,5,1
4,SendPayment,1774487616.529673,854,2,1
6,WriteCheck,1774487616.539591,836,8,1
4,SendPayment,1774487616.549649,872,4,1
3,DepositChecking,1774487616.560354,1575,1,1
5,TransactSavings,1774487616.569331,761,9,1
6,WriteCheck,1774487616.580030,1096,0,1
6,WriteCheck,1774487616.588616,1170,7,1
4,SendPayment,1774487616.599618,808,11,1
6,WriteCheck,1774487616.608588,910,17,1
2,Balance,1774487616.619760,1153,16,1
1,Amalgamate,1774487616.629717,898,10,1
6,WriteCheck,1774487616.639724,1058,13,1
5,TransactSavings,1774487616.650355,1069,15,1
3,DepositChecking,1774487616.660198,1456,12,1
1,Amalgamate,1774487616.671780,925,18,1
3,DepositChecking,1774487616.679817,630,14,1
2,Balance,1774487616.688580,395,19,1
2,Balance,1774487616.699625,528,6,1
2,Balance,1774487616.708573,364,3,1
1,Amalgamate,1774487616.719833,496,5,1
4,SendPayment,1774487616.730251,398,2,1
1,Amalgamate,1774487616.740147,314,8,1
4,SendPayment,1774487616.748621,431,4,1
1,Amalgamate,1774487616.760593,473,1,1
5,TransactSavings,1774487616.769578,707,9,1
3,DepositChecking,1774487616.778633,407,0,1
4,SendPayment,1774487616.788603,425,7,1
3,DepositChecking,1774487616.798632,484,11,1
3,DepositChecking,1774487616.810588,416,17,1
5,TransactSavings,1774487616.819629,296,16,1
5,TransactSavings,1774487616.829985,441,10,1
1,Amalgamate,1774487616.840132,433,13,1
3,DepositChecking,1774487616.848598,428,15,1
1,Amalgamate,1774487616.858660,451,12,1
4,SendPayment,1774487616.868603,378,18,1
5,TransactSavings,1774487616.878604,519,14,1
4,SendPayment,1774487616.888579,564,19,1
4,SendPayment,1774487616.898602,501,6,1
2,Balance,1774487616.908606,366,3,1
1,Amalgamate,1774487616.918585,630,5,1
4,SendPayment,1774487616.928297,1040,2,1
1,Amalgamate,1774487616.939655,834,8,1
4,SendPayment,1774487616.950374,585,4,1
3,DepositChecking,1774487616.958782,510,1,1
3,DepositChecking,1774487616.969655,416,9,1
4,SendPayment,1774487616.980321,514,0,1
6,WriteCheck,1774487616.989068,451,7,1
1,Amalgamate,1774487616.998560,585,11,1
4,SendPayment,1774487617.008628,518,17,1
6,WriteCheck,1774487617.019634,403,16,1
2,Balance,1774487617.029922,500,10,1
6,WriteCheck,1774487617.039675,500,13,1
6,WriteCheck,1774487617.048608,472,15,1
1,Amalgamate,1774487617.058590,542,12,1
2,Balance,1774487617.069611,410,18,1
5,TransactSavings,1774487617.080390,877,14,1
4,SendPayment,1774487617.089941,588,19,1
4,SendPayment,1774487617.098585,581,6,1
3,DepositChecking,1774487617.108593,774,3,1
2,Balance,1774487617.119295,595,5,1
5,TransactSavings,1774487617.128604,555,2,1
2,Balance,1774487617.140434,531,8,1
5,TransactSavings,1774487617.148579,596,4,1
5,TransactSavings,1774487617.158635,506,1,1
3,DepositChecking,1774487617.169956,728,9,1
6,WriteCheck,1774487617.180265,715,0,1
4,SendPayment,1774487617.188618,687,7,1
6,WriteCheck,1774487617.200621,541,11,1
5,TransactSavings,1774487617.210087,606,17,1
4,SendPayment,1774487617.218626,938,16,1
3,DepositChecking,1774487617.229986,996,10,1
4,SendPayment,1774487617.240291,2417,13,1
1,Amalgamate,1774487617.250192,705,15,1
4,SendPayment,1774487617.258735,1097,12,1
1,Amalgamate,1774487617.269630,1096,18,1
4,SendPayment,1774487617.279688,926,14,1
4,SendPayment,1774487617.290015,930,19,1
3,DepositChecking,1774487617.299698,1185,6,1
1,Amalgamate,1774487617.308665,1084,3,1
2,Balance,1774487617.319969,1004,5,1
6,WriteCheck,1774487617.330042,815,2,1
6,WriteCheck,1774487617.339677,1002,8,1
4,SendPayment,1774487617.350147,834,4,1
4,SendPayment,1774487617.358653,705,1,1
2,Balance,1774487617.369598,990,9,1
2,Balance,1774487617.378633,923,0,1
6,WriteCheck,1774487617.389647,918,7,1
3,DepositChecking,1774487617.400382,1077,11,1
4,SendPayment,1774487617.410188,945,17,1
3,DepositChecking,1774487617.419631,1022,16,1
4,SendPayment,1774487617.428626,853,10,1
4,SendPayment,1774487617.439628,1109,13,1
2,Balance,1774487617.450368,873,15,1
2,Balance,1774487617.459147,1011,12,1
5,TransactSavings,1774487617.469234,1208,18,1
2,Balance,1774487617.479728,934,14,1
5,TransactSavings,1774487617.490348,1137,19,1
6,WriteCheck,1774487617.500209,994,6,1
4,SendPayment,1774487617.508707,1076,3,1
4,SendPayment,1774487617.519678,1501,5,1
6,WriteCheck,1774487617.529529,907,2,1
6,WriteCheck,1774487617.539681,1137,8,1
1,Amalgamate,1774487617.548706,919,4,1
2,Balance,1774487617.560470,1142,1,1
5,TransactSavings,1774487617.569907,1012,9,1
2,Balance,1774487617.578629,1050,0,1
4,SendPayment,1774487617.589755,1131,7,1
6,WriteCheck,1774487617.598735,1114,11,1
2,Balance,1774487617.608717,1068,17,1
1,Amalgamate,1774487617.618361,1080,16,1
6,WriteCheck,1774487617.629686,952,10,1
4,SendPayment,1774487617.639868,848,13,1
1,Amalgamate,1774487617.649676,988,15,1
3,DepositChecking,1774487617.658662,668,12,1
4,SendPayment,1774487617.669197,736,18,1
4,SendPayment,1774487617.680028,963,14,1
2,Balance,1774487617.689629,965,19,1
4,SendPayment,1774487617.698620,889,6,1
4,SendPayment,1774487617.710464,892,3,1
3,DepositChecking,1774487617.718706,808,5,1
6,WriteCheck,1774487617.729559,870,2,1
4,SendPayment,1774487617.740382,921,8,1
4,SendPayment,1774487617.750167,853,4,1
3,DepositChecking,1774487617.759129,935,1,1
4,SendPayment,1774487617.768600,900,9,1
2,Balance,1774487617.780066,875,0,1
3,DepositChecking,1774487617.790247,862,7,1
3,DepositChecking,1774487617.799630,847,11,1
3,DepositChecking,1774487617.808603,902,17,1
2,Balance,1774487617.818596,806,16,1
4,SendPayment,1774487617.830021,876,10,1
4,SendPayment,1774487617.838595,932,13,1
6,WriteCheck,1774487617.848675,768,15,1
4,SendPayment,1774487617.860579,688,12,1
4,SendPayment,1774487617.869786,819,18,1
6,WriteCheck,1774487617.878682,787,14,1
3,DepositChecking,1774487617.889649,951,19,1
1,Amalgamate,1774487617.900359,914,6,1
6,WriteCheck,1774487617.908602,1059,3,1
5,TransactSavings,1774487617.920591,490,5,1
5,TransactSavings,1774487617.930093,627,2,1
5,TransactSavings,1774487617.939685,691,8,1
1,Amalgamate,1774487617.948592,867,4,1
1,Amalgamate,1774487617.960799,1000,1,1
1,Amalgamate,1774487617.969605,778,9,1
6,WriteCheck,1774487617.980351,677,0,1
6,WriteCheck,1774487617.988614,469,7,1
6,WriteCheck,1774487618.000594,582,11,1
6,WriteCheck,1774487618.008583,541,17,1
1,Amalgamate,1774487618.019613,856,16,1
2,Balance,1774487618.029646,982,10,1
3,DepositChecking,1774487618.039611,322,13,1
4,SendPayment,1774487618.050345,458,15,1
4,SendPayment,1774487618.060045,461,12,1
4,SendPayment,1774487618.069608,389,18,1
5,TransactSavings,1774487618.080314,409,14,1
2,Balance,1774487618.089611,442,19,1
3,DepositChecking,1774487618.098394,423,6,1
3,DepositChecking,1774487618.109628,437,3,1
6,WriteCheck,1774487618.119604,424,5,1
2,Balance,1774487618.130316,495,2,1
2,Balance,1774487618.138630,411,8,1
6,WriteCheck,1774487618.149704,438,4,1
4,SendPayment,1774487618.158616,429,1,1
3,DepositChecking,1774487618.168813,574,9,1
6,WriteCheck,1774487618.179930,576,0,1
6,WriteCheck,1774487618.188579,439,7,1
4,SendPayment,1774487618.200600,527,11,1
1,Amalgamate,1774487618.208658,387,17,1
1,Amalgamate,1774487618.220669,485,16,1
6,WriteCheck,1774487618.230159,605,10,1
5,TransactSavings,1774487618.238609,413,13,1
5,TransactSavings,1774487618.249574,441,15,1
6,WriteCheck,1774487618.260352,315,12,1
4,SendPayment,1774487618.269839,458,18,1
3,DepositChecking,1774487618.279970,470,14,1
6,WriteCheck,1774487618.288603,394,19,1
6,WriteCheck,1774487618.298610,486,6,1
6,WriteCheck,1774487618.308582,423,3,1
4,SendPayment,1774487618.319577,528,5,1
3,DepositChecking,1774487618.329890,458,2,1
4,SendPayment,1774487618.338578,438,8,1
4,SendPayment,1774487618.348267,433,4,1
3,DepositChecking,1774487618.358580,427,1,1
1,Amalgamate,1774487618.368582,526,9,1
4,SendPayment,1774487618.378583,502,0,1
6,WriteCheck,1774487618.389742,892,7,1
6,WriteCheck,1774487618.400338,528,11,1
2,Balance,1774487618.408564,511,17,1
3,DepositChecking,1774487618.418562,533,16,1
1,Amalgamate,1774487618.429978,756,10,1
6,WriteCheck,1774487618.440256,604,13,1
6,WriteCheck,1774487618.449973,666,15,1
4,SendPayment,1774487618.458772,831,12,1
4,SendPayment,1774487618.468817,939,18,1
1,Amalgamate,1774487618.480514,1220,14,1
1,Amalgamate,1774487618.489050,546,19,1
3,DepositChecking,1774487618.500461,446,6,1
1,Amalgamate,1774487618.510108,443,3,1
5,TransactSavings,1774487618.519627,402,5,1
5,TransactSavings,1774487618.529089,392,2,1
5,TransactSavings,1774487618.540450,354,8,1
6,WriteCheck,1774487618.548546,294,4,1
6,WriteCheck,1774487618.558545,305,1,1
6,WriteCheck,1774487618.569830,343,9,1
5,TransactSavings,1774487618.579887,384,0,1
2,Balance,1774487618.588544,358,7,1
4,SendPayment,1774487618.598547,360,11,1
3,DepositChecking,1774487618.608718,302,17,1
2,Balance,1774487618.619592,292,16,1
5,TransactSavings,1774487618.629933,261,10,1
4,SendPayment,1774487618.638569,340,13,1
5,TransactSavings,1774487618.648564,330,15,1
1,Amalgamate,1774487618.660571,316,12,1
6,WriteCheck,1774487618.669569,366,18,1
6,WriteCheck,1774487618.679910,353,14,1
5,TransactSavings,1774487618.688543,259,19,1
4,SendPayment,1774487618.698547,382,6,1
3,DepositChecking,1774487618.708587,395,3,1
2,Balance,1774487618.718545,439,5,1
2,Balance,1774487618.730543,366,2,1
4,SendPayment,1774487618.738593,346,8,1
4,SendPayment,1774487618.748581,275,4,1
6,WriteCheck,1774487618.758597,330,1,1
1,Amalgamate,1774487618.769609,266,9,1
4,SendPayment,1774487618.780321,385,0,1
3,DepositChecking,1774487618.788624,353,7,1
4,SendPayment,1774487618.800583,365,11,1
5,TransactSavings,1774487618.808580,318,17,1
4,SendPayment,1774487618.819608,320,16,1
2,Balance,1774487618.829877,370,10,1
4,SendPayment,1774487618.838538,369,13,1
4,SendPayment,1774487618.848583,328,15,1
1,Amalgamate,1774487618.858626,384,12,1
6,WriteCheck,1774487618.869626,307,18,1
3,DepositChecking,1774487618.879965,334,14,1
5,TransactSavings,1774487618.889634,388,19,1
5,TransactSavings,1774487618.900339,427,6,1
1,Amalgamate,1774487618.908652,366,3,1
2,Balance,1774487618.919604,363,5,1
4,SendPayment,1774487618.928607,357,2,1
6,WriteCheck,1774487618.938600,407,8,1
5,TransactSavings,1774487618.948563,435,4,1
4,SendPayment,1774487618.960600,407,1,1
1,Amalgamate,1774487618.969598,449,9,1
1,Amalgamate,1774487618.978626,434,0,1
4,SendPayment,1774487618.989595,368,7,1
6,WriteCheck,1774487618.998631,486,11,1
1,Amalgamate,1774487619.010568,481,17,1
2,Balance,1774487619.019609,580,16,1
4,SendPayment,1774487619.028625,466,10,1
3,DepositChecking,1774487619.040649,905,13,1
6,WriteCheck,1774487619.051941,2610,15,1
4,SendPayment,1774487619.063446,500,12,1
2,Balance,1774487619.068616,843,18,1
4,SendPayment,1774487619.079177,762,14,1
3,DepositChecking,1774487619.088617,831,19,1
1,Amalgamate,1774487619.098555,1111,6,1
6,WriteCheck,1774487619.108492,906,3,1
1,Amalgamate,1774487619.120654,787,5,1
3,DepositChecking,1774487619.128619,809,2,1
3,DepositChecking,1774487619.138642,839,8,1
1,Amalgamate,1774487619.149489,1183,4,1
4,SendPayment,1774487619.160533,1200,1,1
1,Amalgamate,1774487619.169620,1231,9,1
3,DepositChecking,1774487619.179533,902,0,1
3,DepositChecking,1774487619.188598,839,7,1
6,WriteCheck,1774487619.198623,691,11,1
2,Balance,1774487619.209599,689,17,1
6,WriteCheck,1774487619.218541,724,16,1
1,Amalgamate,1774487619.230043,1589,10,1
4,SendPayment,1774487619.238671,855,13,1
5,TransactSavings,1774487619.248322,719,15,1
1,Amalgamate,1774487619.258285,993,12,1
4,SendPayment,1774487619.268371,876,18,1
4,SendPayment,1774487619.280658,588,14,1
6,WriteCheck,1774487619.288585,621,19,1
2,Balance,1774487619.298559,475,6,1
6,WriteCheck,1774487619.308609,504,3,1
6,WriteCheck,1774487619.319589,453,5,1
2,Balance,1774487619.330340,510,2,1
2,Balance,1774487619.339677,406,8,1
2,Balance,1774487619.350318,547,4,1
2,Balance,1774487619.360206,767,1,1
3,DepositChecking,1774487619.368969,604,9,1
5,TransactSavings,1774487619.380498,701,0,1
2,Balance,1774487619.388504,648,7,1
3,DepositChecking,1774487619.399062,422,11,1
5,TransactSavings,1774487619.408584,440,17,1
1,Amalgamate,1774487619.418662,580,16,1
2,Balance,1774487619.430615,833,10,1
6,WriteCheck,1774487619.440119,692,13,1
6,WriteCheck,1774487619.450235,726,15,1
1,Amalgamate,1774487619.458655,547,12,1
6,WriteCheck,1774487619.469588,601,18,1
5,TransactSavings,1774487619.479428,516,14,1
1,Amalgamate,1774487619.489620,772,19,1
5,TransactSavings,1774487619.499641,514,6,1
3,DepositChecking,1774487619.508671,674,3,1
6,WriteCheck,1774487619.518707,2304,5,1
1,Amalgamate,1774487619.529986,731,2,1
3,DepositChecking,1774487619.540417,922,8,1
4,SendPayment,1774487619.548667,1022,4,1
4,SendPayment,1774487619.558624,712,1,1
5,TransactSavings,1774487619.569434,823,9,1
4,SendPayment,1774487619.579999,948,0,1
6,WriteCheck,1774487619.588631,934,7,1
3,DepositChecking,1774487619.598578,1003,11,1
4,SendPayment,1774487619.609548,721,17,1
4,SendPayment,1774487619.619726,943,16,1
1,Amalgamate,1774487619.630322,927,10,1
5,TransactSavings,1774487619.639566,884,13,1
5,TransactSavings,1774487619.648573,793,15,1
4,SendPayment,1774487619.658598,974,12,1
3,DepositChecking,1774487619.669864,988,18,1
1,Amalgamate,1774487619.678580,901,14,1
4,SendPayment,1774487619.688586,984,19,1
2,Balance,1774487619.698594,746,6,1
2,Balance,1774487619.708680,897,3,1
6,WriteCheck,1774487619.720190,884,5,1
2,Balance,1774487619.728587,798,2,1
4,SendPayment,1774487619.740450,906,8,1
6,WriteCheck,1774487619.748586,922,4,1
2,Balance,1774487619.760612,879,1,1
6,WriteCheck,1774487619.770100,834,9,1
3,DepositChecking,1774487619.780245,804,0,1
2,Balance,1774487619.789748,854,7,1
4,SendPayment,1774487619.798663,812,11,1
2,Balance,1774487619.808617,1093,17,1
5,TransactSavings,1774487619.819578,730,16,1
4,SendPayment,1774487619.830336,469,10,1
3,DepositChecking,1774487619.840129,410,13,1
1,Amalgamate,1774487619.848592,408,15,1
5,TransactSavings,1774487619.858600,380,12,1
2,Balance,1774487619.869584,437,18,1
5,TransactSavings,1774487619.879926,431,14,1
3,DepositChecking,1774487619.890178,574,19,1
3,DepositChecking,1774487619.899625,475,6,1
4,SendPayment,1774487619.909087,461,3,1
4,SendPayment,1774487619.918637,571,5,1
1,Amalgamate,1774487619.928585,546,2,1
4,SendPayment,1774487619.938538,682,8,1
1,Amalgamate,1774487619.950613,733,4,1
3,DepositChecking,1774487619.958663,683,1,1
4,SendPayment,1774487619.970590,982,9,1
2,Balance,1774487619.978551,740,0,1
5,TransactSavings,1774487619.990498,888,7,1
4,SendPayment,1774487620.000138,900,11,1
4,SendPayment,1774487620.009711,1071,17,1
2,Balance,1774487620.020330,868,16,1
5,TransactSavings,1774487620.029990,798,10,1
3,DepositChecking,1774487620.040272,862,13,1
3,DepositChecking,1774487620.050181,761,15,1
5,TransactSavings,1774487620.060206,903,12,1
1,Amalgamate,1774487620.068508,790,18,1
2,Balance,1774487620.080611,1076,14,1
1,Amalgamate,1774487620.088611,859,19,1
5,TransactSavings,1774487620.098675,1150,6,1
6,WriteCheck,1774487620.108695,883,3,1
3,DepositChecking,1774487620.118600,756,5,1
4,SendPayment,1774487620.129976,1072,2,1
3,DepositChecking,1774487620.138604,978,8,1
4,SendPayment,1774487620.148668,1036,4,1
6,WriteCheck,1774487620.160584,841,1,1
6,WriteCheck,1774487620.170106,898,9,1
4,SendPayment,1774487620.180228,909,0,1
4,SendPayment,1774487620.189696,935,7,1
4,SendPayment,1774487620.199326,1007,11,1
4,SendPayment,1774487620.209531,780,17,1
2,Balance,1774487620.219879,1026,16,1
5,TransactSavings,1774487620.228368,8667,10,1
4,SendPayment,1774487620.240219,1556,13,1
2,Balance,1774487620.250305,1223,15,1
5,TransactSavings,1774487620.258567,602,12,1
5,TransactSavings,1774487620.270640,1191,18,1
5,TransactSavings,1774487620.279911,909,14,1
1,Amalgamate,1774487620.288611,875,19,1
4,SendPayment,1774487620.298577,788,6,1
3,DepositChecking,1774487620.310606,858,3,1
4,SendPayment,1774487620.319637,848,5,1
1,Amalgamate,1774487620.331949,1141,2,1
2,Balance,1774487620.344588,578,8,1
4,SendPayment,1774487620.348559,369,4,1
1,Amalgamate,1774487620.360593,401,1,1
3,DepositChecking,1774487620.369634,335,9,1
2,Balance,1774487620.380300,375,0,1
4,SendPayment,1774487620.389613,398,7,1
1,Amalgamate,1774487620.400382,790,11,1
4,SendPayment,1774487620.408655,1227,17,1
6,WriteCheck,1774487620.419640,987,16,1
4,SendPayment,1774487620.428589,889,10,1
3,DepositChecking,1774487620.440455,872,13,1
3,DepositChecking,1774487620.450142,805,15,1
1,Amalgamate,1774487620.460234,914,12,1
1,Amalgamate,1774487620.469768,950,18,1
4,SendPayment,1774487620.478664,833,14,1
4,SendPayment,1774487620.490519,868,19,1
1,Amalgamate,1774487620.499686,835,6,1
1,Amalgamate,1774487620.508587,880,3,1
5,TransactSavings,1774487620.518669,810,5,1
4,SendPayment,1774487620.529740,873,2,1
3,DepositChecking,1774487620.539595,851,8,1
6,WriteCheck,1774487620.550346,801,4,1
4,SendPayment,1774487620.559727,933,1,1
4,SendPayment,1774487620.569865,870,9,1
4,SendPayment,1774487620.580281,761,0,1
6,WriteCheck,1774487620.590189,974,7,1
4,SendPayment,1774487620.598673,852,11,1
1,Amalgamate,1774487620.610454,1022,17,1
3,DepositChecking,1774487620.619630,1023,16,1
3,DepositChecking,1774487620.630349,830,10,1
5,TransactSavings,1774487620.639726,947,13,1
1,Amalgamate,1774487620.648598,925,15,1
4,SendPayment,1774487620.660631,1076,12,1
5,TransactSavings,1774487620.668594,923,18,1
3,DepositChecking,1774487620.679978,1268,14,1
2,Balance,1774487620.689257,969,19,1
3,DepositChecking,1774487620.698584,875,6,1
5,TransactSavings,1774487620.710608,918,3,1
5,TransactSavings,1774487620.719868,858,5,1
5,TransactSavings,1774487620.729753,1078,2,1
5,TransactSavings,1774487620.739839,951,8,1
4,SendPayment,1774487620.748590,762,4,1
1,Amalgamate,1774487620.760646,1197,1,1
3,DepositChecking,1774487620.769624,1054,9,1
2,Balance,1774487620.780369,1119,0,1
6,WriteCheck,1774487620.789712,1041,7,1
1,Amalgamate,1774487620.798803,1327,11,1
1,Amalgamate,1774487620.808560,700,17,1
5,TransactSavings,1774487620.820354,502,16,1
1,Amalgamate,1774487620.828600,699,10,1
4,SendPayment,1774487620.839615,376,13,1
6,WriteCheck,1774487620.850353,431,15,1
5,TransactSavings,1774487620.860145,440,12,1
2,Balance,1774487620.869570,564,18,1
3,DepositChecking,1774487620.878572,405,14,1
1,Amalgamate,1774487620.888578,456,19,1
2,Balance,1774487620.900620,616,6,1
4,SendPayment,1774487620.908607,481,3,1
5,TransactSavings,1774487620.919637,524,5,1
6,WriteCheck,1774487620.928579,488,2,1
5,TransactSavings,1774487620.938634,630,8,1
4,SendPayment,1774487620.950573,704,4,1
6,WriteCheck,1774487620.960124,1100,1,1
4,SendPayment,1774487620.968685,1282,9,1
4,SendPayment,1774487620.978683,1074,0,1
3,DepositChecking,1774487620.988586,1026,7,1
2,Balance,1774487621.000583,538,11,1
5,TransactSavings,1774487621.010117,950,17,1
6,WriteCheck,1774487621.018795,882,16,1
4,SendPayment,1774487621.029926,846,10,1
3,DepositChecking,1774487621.038935,736,13,1
4,SendPayment,1774487621.048693,776,15,1
1,Amalgamate,1774487621.060479,852,12,1
1,Amalgamate,1774487621.069852,769,18,1
6,WriteCheck,1774487621.080285,553,14,1
4,SendPayment,1774487621.088574,524,19,1
4,SendPayment,1774487621.100163,787,6,1
3,DepositChecking,1774487621.110222,595,3,1
3,DepositChecking,1774487621.120234,1199,5,1
1,Amalgamate,1774487621.129651,681,2,1
3,DepositChecking,1774487621.138775,688,8,1
4,SendPayment,1774487621.148538,670,4,1
3,DepositChecking,1774487621.160613,815,1,1
4,SendPayment,1774487621.168615,786,9,1
6,WriteCheck,1774487621.180592,738,0,1
5,TransactSavings,1774487621.189624,738,7,1
3,DepositChecking,1774487621.200354,716,11,1
3,DepositChecking,1774487621.209563,581,17,1
2,Balance,1774487621.220364,734,16,1
1,Amalgamate,1774487621.229997,782,10,1
4,SendPayment,1774487621.238606,761,13,1
5,TransactSavings,1774487621.248611,781,15,1
5,TransactSavings,1774487621.260623,802,12,1
3,DepositChecking,1774487621.269992,800,18,1
3,DepositChecking,1774487621.278685,747,14,1
5,TransactSavings,1774487621.290796,996,19,1
4,SendPayment,1774487621.300480,483,6,1
1,Amalgamate,1774487621.308623,508,3,1
6,WriteCheck,1774487621.319683,566,5,1
5,TransactSavings,1774487621.329935,540,2,1
2,Balance,1774487621.338585,481,8,1
3,DepositChecking,1774487621.349635,489,4,1
4,SendPayment,1774487621.358594,540,1,1
3,DepositChecking,1774487621.369578,448,9,1
1,Amalgamate,1774487621.380325,446,0,1
6,WriteCheck,1774487621.388619,458,7,1
1,Amalgamate,1774487621.400561,601,11,1
5,TransactSavings,1774487621.408563,516,17,1
6,WriteCheck,1774487621.418551,469,16,1
4,SendPayment,1774487621.430591,551,10,1
4,SendPayment,1774487621.438669,428,13,1
5,TransactSavings,1774487621.449633,438,15,1
4,SendPayment,1774487621.460341,536,12,1
1,Amalgamate,1774487621.470128,529,18,1
6,WriteCheck,1774487621.480192,596,14,1
4,SendPayment,1774487621.489071,369,19,1
3,DepositChecking,1774487621.498550,457,6,1
1,Amalgamate,1774487621.510617,523,3,1
2,Balance,1774487621.519638,415,5,1
4,SendPayment,1774487621.530293,510,2,1
6,WriteCheck,1774487621.540160,482,8,1
6,WriteCheck,1774487621.549049,414,4,1
3,DepositChecking,1774487621.560428,398,1,1
4,SendPayment,1774487621.569583,439,9,1
6,WriteCheck,1774487621.580312,441,0,1
5,TransactSavings,1774487621.590129,425,7,1
1,Amalgamate,1774487621.598595,486,11,1
3,DepositChecking,1774487621.608568,386,17,1
4,SendPayment,1774487621.619834,473,16,1
2,Balance,1774487621.630247,483,10,1
4,SendPayment,1774487621.640086,475,13,1
2,Balance,1774487621.648595,431,15,1
4,SendPayment,1774487621.658607,445,12,1
1,Amalgamate,1774487621.669595,565,18,1
5,TransactSavings,1774487621.679956,456,14,1
6,WriteCheck,1774487621.690229,361,19,1
1,Amalgamate,1774487621.698563,402,6,1
4,SendPayment,1774487621.708589,480,3,1
3,DepositChecking,1774487621.720584,402,5,1
6,WriteCheck,1774487621.728605,420,2,1
5,TransactSavings,1774487621.739577,357,8,1
1,Amalgamate,1774487621.749005,353,4,1
5,TransactSavings,1774487621.758597,350,1,1
2,Balance,1774487621.769820,355,9,1
4,SendPayment,1774487621.778614,442,0,1
3,DepositChecking,1774487621.788603,339,7,1
2,Balance,1774487621.798619,383,11,1
2,Balance,1774487621.810597,406,17,1
1,Amalgamate,1774487621.819615,394,16,1
5,TransactSavings,1774487621.828610,447,10,1
6,WriteCheck,1774487621.839576,406,13,1
4,SendPayment,1774487621.850335,458,15,1
6,WriteCheck,1774487621.860141,437,12,1
